Orthogroup	A_vesiculosa.proteins	D_muscipula.proteins
OG0006348	Av_00015106-RA, Av_00001312-RA	Dm_00013066-RA
OG0006349	Av_00022136-RA	Dm_00005126-RA
OG0006351	Av_00006501-RA	Dm_00006866-RA
OG0006352	Av_00015120-RA, Av_00001325-RA, Av_00016288-RA	Dm_00001802-RA
OG0006353	Av_00000629-RA, Av_00018503-RA	Dm_00019802-RA
OG0006354	Av_00012074-RA, Av_00006712-RA	Dm_00015887-RA
OG0006355	Av_00008229-RA	Dm_00012530-RA
OG0006356	Av_00021242-RA	Dm_00014749-RA
OG0006358	Av_00011971-RA	Dm_00009490-RA
OG0006359	Av_00008127-RA, Av_00006999-RA	Dm_00014158-RA, Dm_00016338-RA
OG0006360	Av_00023074-RA, Av_00024552-RA	Dm_00010817-RA
OG0006361	Av_00013153-RA	Dm_00001167-RA
OG0006361	Av_00019352-RA, Av_00000689-RA	Dm_00012152-RA
OG0006362	Av_00011819-RA	Dm_00010740-RA, Dm_00001959-RA, Dm_00001958-RA
OG0006363	Av_00016455-RA	Dm_00001164-RA
OG0006364	Av_00013222-RA	Dm_00006779-RA
OG0006365	Av_00002142-RA, Av_00001551-RA	Dm_00008276-RA
OG0006366	Av_00019196-RA, Av_00000566-RA	Dm_00015851-RA
OG0006367	Av_00006489-RA, Av_00013669-RA	Dm_00005302-RA
OG0006369	Av_00003849-RA	Dm_00011391-RA
OG0006370	Av_00013204-RA	Dm_00009874-RA
OG0006371	Av_00011838-RA	Dm_00002463-RA
OG0006372	Av_00021126-RA	Dm_00016761-RA, Dm_00006061-RA
OG0006373	Av_00007174-RA	Dm_00008265-RA, Dm_00006730-RA
OG0006374	Av_00021537-RA, Av_00012278-RA, Av_00004431-RA	Dm_00004881-RA, Dm_00007091-RA
OG0006375	Av_00007800-RA	Dm_00020476-RA, Dm_00017192-RA
OG0006376	Av_00016434-RA, Av_00017632-RA	Dm_00020401-RA, Dm_00001134-RA
OG0006377	Av_00022060-RA	Dm_00008098-RA
OG0006378	Av_00005458-RA, Av_00003034-RA	Dm_00003962-RA
OG0006379	Av_00007315-RA, Av_00019042-RA	Dm_00009717-RA
OG0006380	Av_00007139-RA	Dm_00018280-RA
OG0006381	Av_00019375-RA	Dm_00007606-RA
OG0006382	Av_00015251-RA	Dm_00006850-RA
OG0006383	Av_00002064-RA, Av_00012901-RA	Dm_00016011-RA
OG0006385	Av_00021990-RA	Dm_00012994-RA
OG0006386	Av_00006950-RA	Dm_00002892-RA
OG0006386	Av_00016640-RA, Av_00014855-RA	Dm_00020478-RA
OG0006388	Av_00020301-RA	Dm_00015039-RA
OG0006390	Av_00022283-RA	Dm_00008983-RA
OG0006391	Av_00019502-RA, Av_00021449-RA	Dm_00019283-RA, Dm_00010195-RA
OG0006392	Av_00001996-RA	Dm_00006210-RA
OG0006393	Av_00024944-RA	Dm_00004350-RA, Dm_00016254-RA
OG0006394	Av_00020627-RA	Dm_00005721-RA
OG0006395	Av_00023621-RA, Av_00022026-RA	Dm_00013308-RA
OG0006396	Av_00017938-RA, Av_00001999-RA	Dm_00005322-RA
OG0006397	Av_00001065-RA	Dm_00007094-RA
OG0006397	Av_00011170-RA	Dm_00004879-RA
OG0006398	Av_00019902-RA	Dm_00010372-RA
OG0006400	Av_00019882-RA	Dm_00010031-RA
OG0006401	Av_00007730-RA	Dm_00003223-RA
OG0006402	Av_00019119-RA, Av_00010197-RA	Dm_00008338-RA
OG0006403	Av_00011581-RA	Dm_00012540-RA
OG0006404	Av_00007839-RA	Dm_00011376-RA
OG0006405	Av_00004206-RA, Av_00019113-RA, Av_00010201-RA	Dm_00003030-RA
OG0006406	Av_00007842-RA, Av_00000211-RA	Dm_00017277-RA
OG0006407	Av_00003762-RA, Av_00021611-RA, Av_00009015-RA	Dm_00001261-RA
OG0006408	Av_00016634-RA, Av_00014851-RA, Av_00001268-RA	Dm_00005736-RA, Dm_00004469-RA
OG0006409	Av_00016690-RA	Dm_00003064-RA
OG0006410	Av_00014831-RA	Dm_00017874-RA
OG0006411	Av_00024472-RA, Av_00004461-RA	Dm_00011672-RA
OG0006412	Av_00000428-RA	Dm_00007357-RA
OG0006414	Av_00010960-RA, Av_00003158-RA, Av_00013995-RA	Dm_00006840-RA
OG0006414	Av_00011490-RA	Dm_00018524-RA
OG0006415	Av_00007792-RA, Av_00022160-RA, Av_00011580-RA, Av_00011579-RA	Dm_00008116-RA
OG0006415	Av_00000241-RA	Dm_00008115-RA
OG0006416	Av_00004619-RA	Dm_00016756-RA
OG0006417	Av_00013082-RA	Dm_00012906-RA
OG0006419	Av_00006888-RA	Dm_00001367-RA, Dm_00001368-RA
OG0006420	Av_00011679-RA	Dm_00014293-RA
OG0006421	Av_00004523-RA, Av_00012358-RA	Dm_00005388-RA
OG0006422	Av_00015255-RA, Av_00010930-RA, Av_00003182-RA, Av_00024084-RA	Dm_00004258-RA
OG0006422	Av_00000072-RA, Av_00011475-RA	Dm_00020009-RA
OG0006423	Av_00022871-RA, Av_00016453-RA	Dm_00001161-RA
OG0006424	Av_00002481-RA	Dm_00000852-RA
OG0006425	Av_00019035-RA	Dm_00015950-RA
OG0006427	Av_00012519-RA	Dm_00007166-RA
OG0006428	Av_00002467-RA, Av_00002428-RA	Dm_00002955-RA
OG0006429	Av_00011330-RA, Av_00000968-RA	Dm_00017661-RA
OG0006430	Av_00012289-RA	Dm_00001738-RA
OG0006432	Av_00024911-RA	Dm_00004987-RA
OG0006433	Av_00002363-RA	Dm_00015499-RA
OG0006434	Av_00024100-RA	Dm_00000690-RA, Dm_00002299-RA
OG0006435	Av_00002383-RA	Dm_00009227-RA
OG0006435	Av_00003652-RA	Dm_00004990-RA, Dm_00004530-RA
OG0006436	Av_00023771-RA	Dm_00009958-RA
OG0006437	Av_00002461-RA, Av_00015766-RA	Dm_00006807-RA
OG0006438	Av_00020530-RA	Dm_00012693-RA
OG0006439	Av_00015743-RA	Dm_00000863-RA
OG0006440	Av_00009637-RA	Dm_00017806-RA
OG0006441	Av_00024143-RA, Av_00022899-RA	Dm_00003751-RA
OG0006442	Av_00022019-RA	Dm_00019681-RA
OG0006443	Av_00000215-RA	Dm_00016286-RA
OG0006443	Av_00024288-RA	Dm_00016931-RA
OG0006444	Av_00006205-RA	Dm_00003917-RA
OG0006445	Av_00022075-RA	Dm_00014247-RA
OG0006446	Av_00002576-RA	Dm_00001945-RA
OG0006447	Av_00005957-RA	Dm_00007214-RA
OG0006448	Av_00021438-RA, Av_00020779-RA, Av_00004782-RA	Dm_00005108-RA
OG0006450	Av_00000703-RA	Dm_00005730-RA
OG0006451	Av_00003390-RA	Dm_00012110-RA
OG0006452	Av_00014466-RA, Av_00013182-RA, Av_00022352-RA	Dm_00009966-RA
OG0006453	Av_00017538-RA, Av_00015394-RA, Av_00004083-RA	Dm_00013945-RA
OG0006454	Av_00012033-RA	Dm_00008088-RA
OG0006455	Av_00021583-RA	Dm_00016943-RA, Dm_00006587-RA, Dm_00003448-RA
OG0006457	Av_00003647-RA	Dm_00002289-RA
OG0006459	Av_00005592-RA	Dm_00010630-RA
OG0006460	Av_00018377-RA	Dm_00012298-RA
OG0006461	Av_00008188-RA	Dm_00013993-RA
OG0006462	Av_00016392-RA	Dm_00013380-RA
OG0006463	Av_00009185-RA	Dm_00003310-RA
OG0006464	Av_00007983-RA, Av_00006811-RA	Dm_00009514-RA
OG0006465	Av_00000104-RA, Av_00011511-RA	Dm_00015497-RA
OG0006466	Av_00011397-RA	Dm_00010384-RA
OG0006467	Av_00004931-RA, Av_00003980-RA	Dm_00018077-RA, Dm_00017137-RA
OG0006468	Av_00006043-RA, Av_00002993-RA	Dm_00001486-RA
OG0006469	Av_00016689-RA	Dm_00003063-RA, Dm_00007172-RA
OG0006470	Av_00008114-RA, Av_00014421-RA	Dm_00013735-RA
OG0006472	Av_00014598-RA	Dm_00009855-RA
OG0006474	Av_00002201-RA, Av_00010909-RA	Dm_00017316-RA
OG0006475	Av_00004104-RA	Dm_00019530-RA
OG0006476	Av_00013081-RA	Dm_00014021-RA, Dm_00014022-RA, Dm_00020667-RA
OG0006477	Av_00022127-RA	Dm_00006479-RA
OG0006479	Av_00009363-RA	Dm_00015395-RA
OG0006480	Av_00020921-RA, Av_00006287-RA	Dm_00007927-RA
OG0006481	Av_00004928-RA	Dm_00005246-RA
OG0006482	Av_00013902-RA	Dm_00007554-RA
OG0006483	Av_00012788-RA, Av_00006238-RA	Dm_00000632-RA, Dm_00007633-RA
OG0006484	Av_00001297-RA, Av_00015100-RA, Av_00020355-RA	Dm_00000558-RA
OG0006487	Av_00012167-RA	Dm_00014108-RA
OG0006488	Av_00007980-RA	Dm_00018130-RA, Dm_00003655-RA
OG0006489	Av_00009154-RA	Dm_00003719-RA
OG0006490	Av_00022252-RA	Dm_00002034-RA
OG0006491	Av_00015560-RA, Av_00009057-RA	Dm_00003791-RA
OG0006492	Av_00004053-RA, Av_00004881-RA	Dm_00014019-RA
OG0006493	Av_00004498-RA, Av_00012323-RA	Dm_00016468-RA
OG0006496	Av_00024456-RA, Av_00004241-RA	Dm_00008908-RA, Dm_00015858-RA
OG0006497	Av_00008688-RA	Dm_00005353-RA
OG0006498	Av_00022674-RA	Dm_00021086-RA
OG0006500	Av_00019546-RA, Av_00008890-RA	Dm_00012043-RA
OG0006501	Av_00004682-RA, Av_00018272-RA, Av_00019095-RA	Dm_00015880-RA, Dm_00002165-RA
OG0006502	Av_00011449-RA, Av_00015233-RA	Dm_00014209-RA, Dm_00011611-RA
OG0006503	Av_00008719-RA, Av_00023128-RA	Dm_00018425-RA
OG0006504	Av_00008747-RA, Av_00017137-RA	Dm_00005118-RA
OG0006505	Av_00022447-RA	Dm_00006484-RA
OG0006506	Av_00004645-RA, Av_00018237-RA	Dm_00000653-RA
OG0006507	Av_00017591-RA, Av_00013074-RA	Dm_00018000-RA
OG0006508	Av_00007386-RA	Dm_00004392-RA, Dm_00000376-RA
OG0006509	Av_00019752-RA	Dm_00012976-RA
OG0006510	Av_00005426-RA	Dm_00001482-RA
OG0006511	Av_00013896-RA, Av_00003203-RA	Dm_00014416-RA
OG0006514	Av_00001263-RA	Dm_00002893-RA
OG0006515	Av_00002099-RA, Av_00012948-RA	Dm_00006260-RA
OG0006516	Av_00003796-RA, Av_00003797-RA	Dm_00003798-RA
OG0006517	Av_00017116-RA, Av_00022870-RA	Dm_00000989-RA
OG0006518	Av_00024597-RA	Dm_00012557-RA
OG0006519	Av_00023998-RA	Dm_00019521-RA
OG0006520	Av_00018129-RA, Av_00020193-RA	Dm_00007908-RA
OG0006521	Av_00020602-RA, Av_00024430-RA	Dm_00011711-RA
OG0006522	Av_00023583-RA, Av_00004171-RA	Dm_00004933-RA, Dm_00002318-RA
OG0006524	Av_00005855-RA	Dm_00003613-RA
OG0006525	Av_00005430-RA, Av_00002996-RA	Dm_00001491-RA
OG0006526	Av_00013086-RA	Dm_00011240-RA
OG0006527	Av_00006822-RA	Dm_00004821-RA
OG0006528	Av_00010680-RA, Av_00018594-RA, Av_00018593-RA	Dm_00004172-RA, Dm_00011456-RA
OG0006529	Av_00002114-RA, Av_00012958-RA	Dm_00019967-RA
OG0006530	Av_00022002-RA	Dm_00013888-RA
OG0006531	Av_00004175-RA	Dm_00004593-RA, Dm_00005881-RA
OG0006532	Av_00008860-RA, Av_00023284-RA	Dm_00013404-RA
OG0006533	Av_00021633-RA, Av_00009041-RA	Dm_00000092-RA
OG0006534	Av_00012892-RA, Av_00002056-RA	Dm_00010154-RA, Dm_00014660-RA, Dm_00013297-RA
OG0006535	Av_00019873-RA	Dm_00003821-RA
OG0006536	Av_00014756-RA, Av_00009143-RA	Dm_00014659-RA
OG0006537	Av_00011078-RA	Dm_00014275-RA, Dm_00003731-RA
OG0006538	Av_00000833-RA	Dm_00001126-RA
OG0006540	Av_00016913-RA	Dm_00000486-RA
OG0006540	Av_00021181-RA	Dm_00012012-RA
OG0006541	Av_00021893-RA	Dm_00020600-RA
OG0006542	Av_00012059-RA	Dm_00003641-RA
OG0006543	Av_00006133-RA	Dm_00004777-RA
OG0006544	Av_00005087-RA, Av_00022173-RA	Dm_00000794-RA
OG0006547	Av_00020293-RA, Av_00000712-RA	Dm_00003430-RA, Dm_00012555-RA
OG0006548	Av_00005097-RA, Av_00015692-RA	Dm_00020816-RA
OG0006549	Av_00012683-RA	Dm_00005796-RA
OG0006550	Av_00015293-RA	Dm_00018726-RA
OG0006551	Av_00006035-RA	Dm_00020280-RA
OG0006552	Av_00008967-RA	Dm_00010723-RA
OG0006553	Av_00011908-RA	Dm_00016248-RA
OG0006554	Av_00017127-RA	Dm_00001015-RA
OG0006555	Av_00015878-RA, Av_00024579-RA	Dm_00011465-RA
OG0006556	Av_00004375-RA, Av_00001140-RA, Av_00014339-RA	Dm_00007403-RA
OG0006558	Av_00021303-RA	Dm_00001898-RA
OG0006559	Av_00016420-RA	Dm_00009301-RA
OG0006561	Av_00022410-RA	Dm_00020824-RA
OG0006561	Av_00016918-RA	Dm_00000478-RA
OG0006562	Av_00017308-RA	Dm_00004345-RA
OG0006563	Av_00020183-RA	Dm_00008320-RA
OG0006564	Av_00005406-RA, Av_00002962-RA, Av_00018003-RA	Dm_00000042-RA
OG0006565	Av_00021606-RA	Dm_00011054-RA
OG0006567	Av_00000227-RA	Dm_00003320-RA
OG0006568	Av_00014008-RA	Dm_00000947-RA
OG0006569	Av_00017196-RA, Av_00020043-RA	Dm_00013848-RA
OG0006570	Av_00011341-RA, Av_00018407-RA, Av_00003113-RA, Av_00023199-RA, Av_00002388-RA	Dm_00009869-RA
OG0006571	Av_00003999-RA	Dm_00012204-RA, Dm_00012223-RA
OG0006572	Av_00022844-RA	Dm_00012945-RA
OG0006573	Av_00012725-RA	Dm_00010855-RA
OG0006573	Av_00012575-RA	Dm_00006685-RA
OG0006574	Av_00019585-RA	Dm_00018212-RA
OG0006575	Av_00019684-RA, Av_00013342-RA	Dm_00004545-RA
OG0006576	Av_00015798-RA	Dm_00017307-RA
OG0006578	Av_00004927-RA	Dm_00011695-RA
OG0006579	Av_00016209-RA	Dm_00015480-RA
OG0006581	Av_00024575-RA	Dm_00005143-RA
OG0006582	Av_00015685-RA	Dm_00001405-RA
OG0006583	Av_00018526-RA	Dm_00014460-RA
OG0006583	Av_00006221-RA, Av_00012768-RA	Dm_00014461-RA
OG0006584	Av_00018638-RA	Dm_00015524-RA
OG0006585	Av_00007365-RA	Dm_00003531-RA
OG0006586	Av_00017546-RA	Dm_00010421-RA
OG0006588	Av_00023623-RA	Dm_00014920-RA, Dm_00018984-RA, Dm_00018983-RA
OG0006589	Av_00024156-RA	Dm_00015323-RA
OG0006589	Av_00012070-RA	Dm_00002140-RA
OG0006590	Av_00010565-RA	Dm_00016523-RA
OG0006592	Av_00013592-RA, Av_00008294-RA	Dm_00013101-RA
OG0006593	Av_00018485-RA	Dm_00005906-RA
OG0006594	Av_00006171-RA, Av_00008435-RA	Dm_00015961-RA, Dm_00007346-RA
OG0006595	Av_00013310-RA	Dm_00003530-RA
OG0006596	Av_00022099-RA	Dm_00018538-RA
OG0006598	Av_00003660-RA, Av_00008727-RA, Av_00022094-RA	Dm_00002903-RA
OG0006599	Av_00007043-RA, Av_00011916-RA	Dm_00003762-RA
OG0006600	Av_00018360-RA, Av_00005148-RA	Dm_00018181-RA
OG0006601	Av_00011913-RA	Dm_00007869-RA
OG0006602	Av_00003794-RA	Dm_00004389-RA
OG0006604	Av_00022454-RA	Dm_00019716-RA
OG0006605	Av_00006173-RA	Dm_00003755-RA
OG0006606	Av_00008121-RA	Dm_00011191-RA
OG0006607	Av_00022175-RA, Av_00022227-RA	Dm_00001390-RA
OG0006608	Av_00018517-RA, Av_00006226-RA, Av_00012774-RA	Dm_00004641-RA, Dm_00016481-RA
OG0006609	Av_00013594-RA	Dm_00002976-RA
OG0006610	Av_00012689-RA	Dm_00012959-RA
OG0006610	Av_00004745-RA, Av_00016937-RA	Dm_00017944-RA
OG0006612	Av_00019927-RA	Dm_00015837-RA
OG0006613	Av_00002788-RA	Dm_00012371-RA
OG0006614	Av_00008426-RA, Av_00006149-RA	Dm_00009894-RA
OG0006615	Av_00021071-RA	Dm_00004329-RA
OG0006615	Av_00014092-RA	Dm_00005176-RA
OG0006616	Av_00003125-RA	Dm_00020720-RA
OG0006616	Av_00000931-RA	Dm_00003265-RA
OG0006617	Av_00019268-RA	Dm_00000285-RA
OG0006618	Av_00006098-RA	Dm_00013435-RA
OG0006620	Av_00021219-RA	Dm_00000525-RA
OG0006621	Av_00007369-RA	Dm_00003833-RA
OG0006622	Av_00000557-RA	Dm_00012775-RA
OG0006623	Av_00011695-RA	Dm_00015204-RA
OG0006624	Av_00000010-RA, Av_00022272-RA	Dm_00008111-RA
OG0006625	Av_00000388-RA, Av_00015379-RA, Av_00001859-RA	Dm_00016476-RA
OG0006626	Av_00009203-RA, Av_00014792-RA	Dm_00014192-RA, Dm_00012484-RA, Dm_00000463-RA
OG0006627	Av_00008979-RA, Av_00021930-RA	Dm_00001557-RA
OG0006628	Av_00017023-RA	Dm_00020206-RA
OG0006629	Av_00015025-RA	Dm_00000287-RA
OG0006630	Av_00018420-RA	Dm_00012656-RA
OG0006631	Av_00017397-RA	Dm_00012843-RA
OG0006631	Av_00014619-RA	Dm_00002714-RA
OG0006632	Av_00021455-RA, Av_00000879-RA	Dm_00010352-RA, Dm_00017396-RA
OG0006633	Av_00014248-RA	Dm_00011580-RA
OG0006634	Av_00012492-RA, Av_00016373-RA	Dm_00001082-RA
OG0006635	Av_00023335-RA	Dm_00012433-RA
OG0006636	Av_00003285-RA, Av_00013975-RA, Av_00014622-RA	Dm_00002710-RA
OG0006637	Av_00013386-RA, Av_00015904-RA	Dm_00012674-RA
OG0006638	Av_00009224-RA	Dm_00000416-RA
OG0006641	Av_00006286-RA	Dm_00011304-RA
OG0006643	Av_00002092-RA, Av_00009413-RA	Dm_00003303-RA, Dm_00015336-RA
OG0006644	Av_00006469-RA	Dm_00008895-RA
OG0006646	Av_00006593-RA	Dm_00004894-RA
OG0006647	Av_00009879-RA, Av_00018837-RA	Dm_00004014-RA
OG0006647	Av_00000970-RA	Dm_00015166-RA
OG0006648	Av_00010886-RA	Dm_00010375-RA
OG0006649	Av_00009608-RA, Av_00002187-RA	Dm_00019896-RA
OG0006650	Av_00017419-RA	Dm_00006074-RA
OG0006651	Av_00017757-RA	Dm_00009993-RA
OG0006652	Av_00011463-RA	Dm_00015733-RA
OG0006655	Av_00000878-RA, Av_00022483-RA	Dm_00019832-RA
OG0006656	Av_00014870-RA	Dm_00001224-RA
OG0006657	Av_00001875-RA, Av_00024393-RA	Dm_00016276-RA
OG0006658	Av_00005537-RA, Av_00006054-RA	Dm_00005333-RA
OG0006659	Av_00016372-RA	Dm_00001080-RA
OG0006661	Av_00004269-RA	Dm_00014730-RA
OG0006662	Av_00018927-RA	Dm_00002632-RA
OG0006664	Av_00017817-RA, Av_00006721-RA, Av_00024354-RA, Av_00006720-RA, Av_00024353-RA	Dm_00018416-RA, Dm_00011779-RA
OG0006665	Av_00003455-RA, Av_00004837-RA	Dm_00000916-RA
OG0006666	Av_00022934-RA	Dm_00003369-RA
OG0006667	Av_00019666-RA	Dm_00016061-RA, Dm_00017664-RA
OG0006669	Av_00007308-RA	Dm_00018211-RA
OG0006672	Av_00014657-RA	Dm_00005482-RA
OG0006673	Av_00021984-RA	Dm_00010279-RA
OG0006676	Av_00001431-RA	Dm_00002589-RA, Dm_00011969-RA
OG0006677	Av_00013708-RA, Av_00000382-RA	Dm_00020813-RA
OG0006678	Av_00001001-RA, Av_00018198-RA	Dm_00007321-RA
OG0006679	Av_00006852-RA, Av_00007930-RA	Dm_00002495-RA
OG0006680	Av_00004424-RA	Dm_00001742-RA
OG0006682	Av_00021859-RA, Av_00011642-RA	Dm_00008771-RA
OG0006683	Av_00006955-RA, Av_00011801-RA	Dm_00004898-RA
OG0006684	Av_00016236-RA	Dm_00004719-RA
OG0006685	Av_00004433-RA	Dm_00007098-RA
OG0006686	Av_00018563-RA, Av_00005514-RA, Av_00006086-RA	Dm_00015746-RA
OG0006687	Av_00011499-RA, Av_00000093-RA	Dm_00010603-RA
OG0006687	Av_00003142-RA, Av_00014025-RA, Av_00023219-RA	Dm_00018776-RA
OG0006688	Av_00000341-RA	Dm_00013520-RA
OG0006689	Av_00000445-RA, Av_00015313-RA, Av_00017915-RA	Dm_00006595-RA
OG0006689	Av_00016348-RA, Av_00012505-RA	Dm_00013859-RA
OG0006690	Av_00019444-RA, Av_00021622-RA, Av_00009028-RA	Dm_00000121-RA
OG0006691	Av_00020992-RA, Av_00022563-RA	Dm_00011945-RA
OG0006692	Av_00002277-RA	Dm_00015466-RA
OG0006693	Av_00011183-RA	Dm_00001681-RA
OG0006694	Av_00005024-RA	Dm_00001922-RA, Dm_00001921-RA
OG0006695	Av_00005146-RA	Dm_00012704-RA
OG0006697	Av_00015080-RA, Av_00001277-RA	Dm_00004475-RA, Dm_00004906-RA
OG0006698	Av_00015141-RA	Dm_00007306-RA
OG0006700	Av_00002600-RA	Dm_00002777-RA, Dm_00013684-RA
OG0006701	Av_00021848-RA, Av_00011637-RA	Dm_00014143-RA, Dm_00014142-RA, Dm_00011314-RA
OG0006702	Av_00001574-RA	Dm_00018843-RA
OG0006703	Av_00005267-RA	Dm_00001996-RA
OG0006704	Av_00017679-RA, Av_00001741-RA	Dm_00009778-RA
OG0006706	Av_00003915-RA, Av_00004978-RA	Dm_00013929-RA
OG0006707	Av_00016998-RA, Av_00003305-RA	Dm_00005315-RA
OG0006708	Av_00021857-RA	Dm_00018964-RA
OG0006709	Av_00000107-RA, Av_00011515-RA, Av_00008355-RA, Av_00020392-RA	Dm_00020979-RA, Dm_00005253-RA
OG0006710	Av_00011268-RA	Dm_00013051-RA
OG0006711	Av_00024674-RA	Dm_00013893-RA
OG0006713	Av_00008349-RA, Av_00017970-RA, Av_00008346-RA, Av_00008348-RA	Dm_00018473-RA
OG0006714	Av_00003508-RA	Dm_00005729-RA
OG0006715	Av_00014723-RA	Dm_00008867-RA
OG0006716	Av_00010186-RA	Dm_00013354-RA, Dm_00018586-RA
OG0006717	Av_00005567-RA	Dm_00014097-RA
OG0006718	Av_00009102-RA, Av_00021873-RA, Av_00018620-RA	Dm_00019669-RA
OG0006719	Av_00022296-RA	Dm_00012308-RA
OG0006720	Av_00012444-RA	Dm_00007314-RA
OG0006721	Av_00013056-RA	Dm_00000229-RA
OG0006723	Av_00006443-RA, Av_00007519-RA	Dm_00016305-RA, Dm_00002851-RA
OG0006724	Av_00004991-RA, Av_00003896-RA	Dm_00014380-RA
OG0006725	Av_00009155-RA	Dm_00003718-RA
OG0006726	Av_00024882-RA, Av_00000508-RA	Dm_00018715-RA
OG0006727	Av_00007583-RA, Av_00005233-RA	Dm_00003182-RA
OG0006728	Av_00017716-RA	Dm_00001855-RA
OG0006728	Av_00022309-RA	Dm_00017375-RA
OG0006729	Av_00005779-RA	Dm_00017894-RA
OG0006730	Av_00005231-RA	Dm_00009602-RA
OG0006731	Av_00004963-RA, Av_00003933-RA	Dm_00013407-RA
OG0006734	Av_00006343-RA, Av_00007778-RA	Dm_00007797-RA
OG0006735	Av_00022247-RA	Dm_00009354-RA
OG0006736	Av_00009233-RA	Dm_00000400-RA, Dm_00000233-RA
OG0006737	Av_00005210-RA, Av_00002756-RA	Dm_00013283-RA
OG0006738	Av_00017602-RA	Dm_00021038-RA, Dm_00000245-RA, Dm_00021037-RA
OG0006739	Av_00012024-RA	Dm_00010274-RA
OG0006740	Av_00019590-RA, Av_00021419-RA	Dm_00019204-RA, Dm_00011035-RA
OG0006742	Av_00022816-RA, Av_00024569-RA, Av_00021355-RA	Dm_00016904-RA, Dm_00007066-RA
OG0006743	Av_00000862-RA, Av_00018383-RA, Av_00005174-RA	Dm_00012390-RA
OG0006745	Av_00000112-RA	Dm_00006233-RA
OG0006746	Av_00009284-RA, Av_00012401-RA	Dm_00002595-RA, Dm_00004914-RA
OG0006747	Av_00007070-RA, Av_00003551-RA, Av_00008246-RA	Dm_00007193-RA
OG0006748	Av_00005767-RA, Av_00012203-RA	Dm_00013025-RA, Dm_00009673-RA
OG0006749	Av_00001690-RA	Dm_00001688-RA
OG0006750	Av_00012818-RA	Dm_00014618-RA
OG0006751	Av_00003914-RA, Av_00004979-RA, Av_00005756-RA, Av_00012209-RA	Dm_00019150-RA
OG0006752	Av_00007102-RA	Dm_00015408-RA
OG0006754	Av_00011248-RA, Av_00000532-RA, Av_00001774-RA	Dm_00013626-RA
OG0006755	Av_00001234-RA	Dm_00002402-RA
OG0006756	Av_00008264-RA, Av_00003578-RA, Av_00013616-RA, Av_00007084-RA	Dm_00003992-RA
OG0006757	Av_00009560-RA, Av_00022629-RA, Av_00017585-RA, Av_00015399-RA, Av_00004076-RA, Av_00004075-RA	Dm_00015287-RA
OG0006758	Av_00023455-RA	Dm_00000403-RA
OG0006759	Av_00015509-RA	Dm_00010132-RA, Dm_00010131-RA
OG0006760	Av_00005289-RA, Av_00024409-RA, Av_00006435-RA	Dm_00005963-RA
OG0006761	Av_00009112-RA	Dm_00015075-RA
OG0006762	Av_00017694-RA, Av_00001720-RA	Dm_00004912-RA
OG0006763	Av_00007868-RA	Dm_00006148-RA
OG0006764	Av_00007647-RA, Av_00006334-RA	Dm_00003194-RA
OG0006765	Av_00010111-RA	Dm_00013180-RA
OG0006766	Av_00024086-RA, Av_00022691-RA	Dm_00008147-RA
OG0006767	Av_00009130-RA, Av_00015611-RA	Dm_00018603-RA
OG0006769	Av_00006345-RA, Av_00007633-RA	Dm_00001588-RA
OG0006770	Av_00015514-RA, Av_00016965-RA, Av_00018083-RA, Av_00024375-RA	Dm_00001994-RA
OG0006771	Av_00002565-RA	Dm_00001931-RA
OG0006772	Av_00006424-RA, Av_00007530-RA	Dm_00007003-RA
OG0006773	Av_00007542-RA	Dm_00005702-RA
OG0006774	Av_00001721-RA, Av_00017693-RA	Dm_00004911-RA
OG0006775	Av_00010532-RA	Dm_00014756-RA
OG0006776	Av_00005770-RA, Av_00012201-RA	Dm_00009610-RA
OG0006777	Av_00009502-RA, Av_00018888-RA	Dm_00000219-RA
OG0006777	Av_00019986-RA	Dm_00007526-RA
OG0006780	Av_00019514-RA	Dm_00013705-RA, Dm_00010457-RA
OG0006782	Av_00018812-RA, Av_00018631-RA	Dm_00015854-RA, Dm_00015096-RA
OG0006782	Av_00000943-RA, Av_00004316-RA, Av_00012983-RA, Av_00007234-RA	Dm_00002548-RA, Dm_00003862-RA
OG0006783	Av_00018064-RA	Dm_00009576-RA
OG0006788	Av_00008505-RA	Dm_00010937-RA
OG0006788	Av_00002778-RA	Dm_00008026-RA, Dm_00004540-RA
OG0006795	Av_00008635-RA, Av_00011444-RA, Av_00015221-RA, Av_00010883-RA	Dm_00014054-RA, Dm_00009981-RA
OG0006797	Av_00015622-RA	Dm_00013463-RA
OG0006802	Av_00012121-RA	Dm_00014311-RA, Dm_00010836-RA
OG0006802	Av_00021270-RA	Dm_00020935-RA, Dm_00020442-RA
OG0006802	Av_00021803-RA	Dm_00020437-RA, Dm_00020090-RA
OG0006802	Av_00002220-RA, Av_00013572-RA	Dm_00008619-RA, Dm_00014475-RA
OG0006802	Av_00023664-RA, Av_00022528-RA, Av_00024634-RA	Dm_00018118-RA, Dm_00018849-RA, Dm_00018583-RA
OG0006803	Av_00019081-RA, Av_00019314-RA, Av_00022472-RA, Av_00023348-RA, Av_00022231-RA, Av_00024129-RA, Av_00003520-RA, Av_00023990-RA, Av_00017169-RA, Av_00024079-RA, Av_00020255-RA, Av_00024884-RA, Av_00019082-RA, Av_00003335-RA	Dm_00009336-RA
