gene_ID,module,ATgene_ID,TopBLASTHit_Symbol,TopBLASTHit_Name,TopBLASTHit_Position
Dm_00020733-RA,6,AT1G11880.1, Symbols: no symbol available , no full name available , chr1:4007909-4010327 REVERSE LENGTH=489
Dm_00020572-RA,6,AT5G07030.1, Symbols: no symbol available , no full name available , chr5:2183600-2185717 REVERSE LENGTH=455
Dm_00019856-RA,6,AT5G17540.1, Symbols: no symbol available , no full name available , chr5:5782061-5783682 REVERSE LENGTH=461
Dm_00009360-RA,6,AT4G19030.1," Symbols: NIP1;1, ATNLM1, AT-NLM1, NLM1 "," NOD26-LIKE INTRINSIC PROTEIN 1;1, NOD26-like major intrinsic protein 1, NOD26-LIKE MAJOR INTRINSIC PROTEIN 1 ", chr4:10421728-10423409 REVERSE LENGTH=296
Dm_00011949-RA,6,AT4G18910.1," Symbols: ATNLM2, NIP1;2, NLM2 "," NOD26-like intrinsic protein 1;2, NOD26-LIKE INTRINSIC PROTEIN 2 ", chr4:10366211-10368179 FORWARD LENGTH=294
Dm_00003650-RA,6,AT1G60420.1," Symbols: AtNRX1, NRX1 ", nucleoredoxin 1 , chr1:22261978-22264243 FORWARD LENGTH=578
Dm_00003682-RA,6,AT4G27730.1," Symbols: ATOPT6, OPT6 "," oligopeptide transporter 1, ARABIDOPSIS THALIANA OLIGOPEPTIDE TRANSPORTER 6 ", chr4:13834024-13836468 REVERSE LENGTH=736
Dm_00007041-RA,6,AT4G30210.3," Symbols: AR2, ATR2 ", P450 reductase 2 , chr4:14796711-14800578 FORWARD LENGTH=774
Dm_00008052-RA,6,AT4G29940.2, Symbols: PRHA , pathogenesis related homeodomain protein  A , chr4:14648346-14652710 REVERSE LENGTH=769
Dm_00012615-RA,6,AT5G04310.3, Symbols: PLL12 , PECTATE LYASE LIKE12 , chr5:1205130-1207352 REVERSE LENGTH=475
Dm_00012617-RA,6,AT5G04310.2, Symbols: PLL12 , PECTATE LYASE LIKE12 , chr5:1203356-1207352 REVERSE LENGTH=518
Dm_00016907-RA,6,AT1G48635.1," Symbols: PEX3-2, PEX3 "," PEROXIN 3-2, peroxin 3 ", chr1:17983951-17985966 FORWARD LENGTH=364
Dm_00004960-RA,6,AT2G16430.2," Symbols: PUP1, ATPAP10, PAP10 "," PHOSPHATASE UNDERPRODUCER 1, purple acid phosphatase 10 ", chr2:7120502-7122772 REVERSE LENGTH=468
Dm_00009619-RA,6,AT2G26560.1," Symbols: PLA IIA, PLP2, PLA2A, PLAII alpha "," PHOSPHOLIPASE A 2A, PATATIN-LIKE PROTEIN 2, phospholipase A 2A ", chr2:11293912-11295708 REVERSE LENGTH=407
Dm_00001495-RA,6,AT4G16820.1," Symbols: PLA-I[beta]2, DALL1 "," phospholipase A I beta 2, DAD1-Like Lipase 1 ", chr4:9467563-9469116 FORWARD LENGTH=517
Dm_00004908-RA,6,AT1G09530.6," Symbols: PIF3, PAP3, POC1 "," PHYTOCHROME-ASSOCIATED PROTEIN 3, PHOTOCURRENT 1, phytochrome interacting factor 3 ", chr1:3077216-3079367 FORWARD LENGTH=524
Dm_00003059-RA,6,AT1G42550.1, Symbols: PMI1 , PLASTID MOVEMENT IMPAIRED1 , chr1:15977131-15979734 FORWARD LENGTH=843
Dm_00007705-RA,6,AT3G22960.1," Symbols: PKP1, PKP-ALPHA ", PLASTIDIAL PYRUVATE KINASE 1 , chr3:8139369-8141771 FORWARD LENGTH=596
Dm_00005155-RA,6,AT5G52920.1," Symbols: PKP-BETA1, PKP2, PKP1 "," plastidic pyruvate kinase beta subunit 1, PLASTIDIAL PYRUVATE KINASE 1, PLASTIDIAL PYRUVATE KINASE 2 ", chr5:21463680-21466612 FORWARD LENGTH=579
Dm_00015023-RA,6,AT3G18830.1," Symbols: PMT5, ATPLT5, ATPMT5 "," POLYOL TRANSPORTER 5, ARABIDOPSIS THALIANA POLYOL/MONOSACCHARIDE TRANSPORTER 5, polyol/monosaccharide transporter 5 ", chr3:6489000-6491209 REVERSE LENGTH=539
Dm_00011741-RA,6,AT2G19770.1, Symbols: PRF5 , profilin 5 , chr2:8519885-8521119 REVERSE LENGTH=134
Dm_00019266-RA,6,AT2G21140.1," Symbols: ATPRP2, PRP2 ", proline-rich protein 2 , chr2:9060868-9062035 REVERSE LENGTH=321
Dm_00013609-RA,6,AT5G19680.1, Symbols: PP1R3 , PROTEIN PHOSPATASE 1 REGULATORY SUBUNIT 3 , chr5:6649663-6651564 FORWARD LENGTH=328
Dm_00003025-RA,6,AT5G22370.3," Symbols: EMB1705, QQT1, GPN2 "," QUATRE-QUART 1, EMBRYO DEFECTIVE 1705 ", chr5:7406587-7408509 FORWARD LENGTH=298
Dm_00001200-RA,6,AT2G31680.1," Symbols: AtRABA5d, RABA5d ", RAB GTPase homolog A5D , chr2:13473781-13474957 REVERSE LENGTH=219
Dm_00003108-RA,6,AT5G42080.4," Symbols: DRP1A, ADL1A, DL1, AG68, RSW9, ADL1 "," RADIAL SWELLING 9, DYNAMIN-RELATED PROTEIN 1A, dynamin-like protein ", chr5:16820661-16824536 REVERSE LENGTH=610
Dm_00009736-RA,6,AT4G21380.1," Symbols: RK3, ARK3 ", receptor kinase 3 , chr4:11389219-11393090 REVERSE LENGTH=850
Dm_00015141-RA,6,AT1G47890.1," Symbols: AtRLP7, RLP7 ", receptor like protein 7 , chr1:17643976-17647035 FORWARD LENGTH=1019
Dm_00019445-RA,6,AT1G48480.1, Symbols: RKL1 , receptor-like kinase 1 , chr1:17918475-17920743 FORWARD LENGTH=655
Dm_00001034-RA,6,AT3G24503.1," Symbols: REF1, ALDH2C4, ALDH1A "," REDUCED EPIDERMAL FLUORESCENCE1, aldehyde dehydrogenase 2C4, aldehyde dehydrogenase 1A ", chr3:8919732-8923029 REVERSE LENGTH=501
Dm_00009976-RA,6,AT3G61260.1, Symbols: REM1.2 , REMORIN 1.2 , chr3:22675403-22676701 REVERSE LENGTH=212
Dm_00016188-RA,6,AT5G25610.1," Symbols: RD22, ATRD22 ", RESPONSIVE TO DESICCATION 22 , chr5:8914498-8916684 REVERSE LENGTH=392
Dm_00011513-RA,6,AT5G52660.1, Symbols: RVE6 , REVEILLE 6 , chr5:21359423-21362037 REVERSE LENGTH=330
Dm_00012936-RA,6,AT5G60690.1," Symbols: IFL, REV, AVB1, IFL1 "," REVOLUTA, INTERFASCICULAR FIBERLESS, INTERFASCICULAR FIBERLESS 1, amphivasal vascular bundle ", chr5:24397734-24401933 FORWARD LENGTH=842
Dm_00017626-RA,6,AT1G62910.1," Symbols: RFL9, RPF4 "," RNA PROCESSING FACTOR 4, Rf-like 9 ", chr1:23299060-23300958 FORWARD LENGTH=632
Dm_00001883-RA,6,AT3G13224.2, Symbols: RBGD3 , RNA-binding glycine-rich protein D3 , chr3:4254848-4256621 FORWARD LENGTH=358
Dm_00009978-RA,6,AT4G00660.2," Symbols: RH8, ATRH8 ", RNAhelicase-like 8 , chr4:274638-277438 FORWARD LENGTH=505
Dm_00019223-RA,6,AT1G27730.1," Symbols: ZAT10, STZ ", salt tolerance zinc finger , chr1:9648302-9648985 REVERSE LENGTH=227
Dm_00003748-RA,6,AT1G07530.1," Symbols: ATGRAS2, GRAS2, SCL14 "," SCARECROW-like 14, ""GRAS (GAI, RGA, SCR) 2"", ""ARABIDOPSIS THALIANA GRAS (GAI, RGA, SCR) 2"" ", chr1:2313828-2316137 REVERSE LENGTH=769
Dm_00001468-RA,6,AT1G61250.1," Symbols: AtSCAMP1, SC3, SCAMP1 "," secretory carrier 3, Secretory carrier membrane protein 1 ", chr1:22586035-22588664 FORWARD LENGTH=289
Dm_00000324-RA,6,AT3G48460.1, Symbols: SFAR4 , SEED FATTY ACID REDUCER 4 , chr3:17949496-17951082 FORWARD LENGTH=381
Dm_00001536-RA,6,AT4G13930.1, Symbols: SHM4 , serine hydroxymethyltransferase 4 , chr4:8048013-8050021 REVERSE LENGTH=471
Dm_00016457-RA,6,AT3G03750.2," Symbols: SUVR3, SDG20 ", SET domain protein 20 , chr3:939976-941511 FORWARD LENGTH=354
Dm_00016060-RA,6,AT5G62090.3, Symbols: SLK2 , SEUSS-like 2 , chr5:24935221-24938540 REVERSE LENGTH=816
Dm_00005318-RA,6,AT3G51060.1," Symbols: SRS1, AtSTY1, STY1 "," SHI RELATED SEQUENCE 1, STYLISH 1 ", chr3:18964606-18966130 FORWARD LENGTH=370
Dm_00009533-RA,6,AT5G66350.1, Symbols: SHI , SHORT INTERNODES , chr5:26504714-26506143 REVERSE LENGTH=331
Dm_00012495-RA,6,AT1G63690.1," Symbols: SPPL2, ATSPPL2 ", SIGNAL PEPTIDE PEPTIDASE-LIKE 2 , chr1:23618490-23622082 FORWARD LENGTH=540
Dm_00008986-RA,6,AT3G61350.2, Symbols: SKIP4 , SKP1 interacting partner 4 , chr3:22703203-22704374 FORWARD LENGTH=358
Dm_00010395-RA,6,AT4G08980.5," Symbols: FBW2, SKIP18 "," SKP1/ASK-Interacting protein 18, F-BOX WITH WD-40 2 ", chr4:5758993-5760108 FORWARD LENGTH=317
Dm_00014065-RA,6,AT1G29420.1, Symbols: SAUR61 , SMALL AUXIN UPREGULATED RNA 61 , chr1:10301483-10301908 REVERSE LENGTH=141
Dm_00019397-RA,6,AT1G29420.1, Symbols: SAUR61 , SMALL AUXIN UPREGULATED RNA 61 , chr1:10301483-10301908 REVERSE LENGTH=141
Dm_00001821-RA,6,AT1G56580.1, Symbols: SVB , SMALLER WITH VARIABLE BRANCHES , chr1:21198402-21198902 REVERSE LENGTH=166
Dm_00010781-RA,6,AT3G23000.1," Symbols: SnRK3.10, ATSRPK1, CIPK7, PKS7, ATSR2 "," SNF1-RELATED PROTEIN KINASE 3.10, CBL-interacting protein kinase 7 ", chr3:8172654-8173943 FORWARD LENGTH=429
Dm_00004516-RA,6,AT1G01140.1," Symbols: SnRK3.12, PKS6, CIPK9 "," SNF1-RELATED PROTEIN KINASE 3.12, CBL-interacting protein kinase 9, PROTEIN KINASE 6 ", chr1:64398-67512 REVERSE LENGTH=447
Dm_00001579-RA,6,AT5G01820.1," Symbols: ATSR1, SnRK3.15, ATCIPK14, PKS24, CIPK14, SR1 "," SOS2-like protein kinase 24, serine/threonine protein kinase 1, CBL-INTERACTING PROTEIN KINASE 14, SNF1-RELATED PROTEIN KINASE 3.15 ", chr5:313423-314751 REVERSE LENGTH=442
Dm_00001650-RA,6,AT4G36930.1, Symbols: SPT , SPATULA , chr4:17414167-17415945 FORWARD LENGTH=373
Dm_00007811-RA,6,AT1G14290.1," Symbols: AtSBH2, SBH2 ", sphingoid base hydroxylase 2 , chr1:4880307-4881784 REVERSE LENGTH=259
Dm_00013360-RA,6,AT3G58490.1," Symbols: SPP1, AtSPP1, LPPdelta "," sphingoid phosphate phosphatase 1, lipid phosphate phosphatase delta ", chr3:21633065-21635057 FORWARD LENGTH=416
Dm_00017042-RA,6,AT4G21540.1, Symbols: SPHK1 , sphingosine kinase 1 , chr4:11459609-11462356 FORWARD LENGTH=485
Dm_00015953-RA,6,AT4G22920.2," Symbols: ATNYE1, NYE1, SGR, SGR1 "," STAY-GREEN 1, NON-YELLOWING 1, STAY-GREEN ", chr4:12016776-12017969 REVERSE LENGTH=268
Dm_00004661-RA,6,AT4G22130.1, Symbols: SRF8 , STRUBBELIG-receptor family 8 , chr4:11723733-11727331 FORWARD LENGTH=703
Dm_00006614-RA,6,AT5G67360.1," Symbols: ARA12, SBT1.7 ", Subtilisin-like Serine protease 1.7 , chr5:26872192-26874465 REVERSE LENGTH=757
Dm_00000726-RA,6,AT2G19170.2, Symbols: SLP3 , subtilisin-like serine protease 3 , chr2:8314154-8317620 REVERSE LENGTH=815
Dm_00002762-RA,6,AT5G66880.2," Symbols: SRK2I, SNRK2-3, SNRK2.3 "," sucrose nonfermenting 1(SNF1)-related protein kinase 2.3, SUCROSE NONFERMENTING 1 (SNF1)-RELATED PROTEIN KINASE 2-3 ", chr5:26710697-26712732 FORWARD LENGTH=361
Dm_00014545-RA,6,AT3G51895.2," Symbols: AST12, SULTR3;1 ", sulfate transporter 3;1 , chr3:19251503-19255812 REVERSE LENGTH=703
Dm_00005367-RA,6,AT2G44410.1, Symbols: STUbL6 , SUMO-targeted ubiquitin E3 ligase 6 , chr2:18328873-18330114 FORWARD LENGTH=413
Dm_00004086-RA,6,AT2G41900.1," Symbols: DEG9, OXS2, TZF7 "," tandem zinc finger protein 7, OXIDATIVE STRESS 2 ", chr2:17491352-17493502 FORWARD LENGTH=716
Dm_00006688-RA,6,AT4G34340.1, Symbols: TAF8 , TBP-associated factor 8 , chr4:16426771-16427832 REVERSE LENGTH=353
Dm_00011375-RA,6,AT3G15030.4," Symbols: MEE35, TCP4 "," TCP family transcription factor 4, maternal effect embryo arrest 35 ", chr3:5062308-5063570 FORWARD LENGTH=420
Dm_00014822-RA,6,AT3G15030.4," Symbols: MEE35, TCP4 "," TCP family transcription factor 4, maternal effect embryo arrest 35 ", chr3:5062308-5063570 FORWARD LENGTH=420
Dm_00005746-RA,6,AT5G23960.2," Symbols: TPS21, ATTPS21 ", terpene synthase 21 , chr5:8092969-8095128 FORWARD LENGTH=545
Dm_00015666-RA,6,AT1G53300.1, Symbols: TTL1 , tetratricopeptide-repeat thioredoxin-like 1 , chr1:19879726-19882375 FORWARD LENGTH=699
Dm_00007064-RA,6,AT2G27170.2," Symbols: TTN7, SMC3 "," TITAN7, STRUCTURAL MAINTENANCE OF CHROMOSOMES 3 ", chr2:11609319-11617064 REVERSE LENGTH=1204
Dm_00002031-RA,6,AT5G63640.2, Symbols: TOL5 , TOM1-LIKE 5 , chr5:25478935-25481221 FORWARD LENGTH=447
Dm_00000940-RA,6,AT4G28760.2, Symbols: TRM20 , TON1 Recruiting Motif 20 , chr4:14208640-14211811 FORWARD LENGTH=924
Dm_00006089-RA,6,AT1G74160.1," Symbols: LNG3, TRM4 "," TON1 Recruiting Motif 4, LONGIFOLIA 3 ", chr1:27887164-27891151 FORWARD LENGTH=1025
Dm_00017705-RA,6,AT2G36830.1," Symbols: TIP1;1, GAMMA-TIP, GAMMA-TIP1 "," TONOPLAST INTRINSIC PROTEIN 1;1, gamma tonoplast intrinsic protein, GAMMA TONOPLAST INTRINSIC PROTEIN 1 ", chr2:15445490-15446336 FORWARD LENGTH=251
Dm_00002276-RA,6,AT4G35300.8, Symbols: TMT2 , tonoplast monosaccharide transporter2 , chr4:16796432-16799071 REVERSE LENGTH=739
Dm_00017498-RA,6,AT3G59030.1," Symbols: ATTT12, TT12 "," TRANSPARENT TESTA 12, A. THALIANA TRANSPARENT TESTA 12 ", chr3:21819124-21821288 FORWARD LENGTH=507
Dm_00014834-RA,6,AT1G43620.8," Symbols: UGT80B1, TT15, TTG15 "," TRANSPARENT TESTA 15, transparent testa glabrous 15 ", chr1:16425654-16428312 REVERSE LENGTH=443
Dm_00002407-RA,6,AT5G07990.1," Symbols: CYP75B1, TT7, D501 "," TRANSPARENT TESTA 7, CYTOCHROME P450 75B1 ", chr5:2560437-2562859 FORWARD LENGTH=513
Dm_00017061-RA,6,AT5G58220.1," Symbols: ALNS, TTL "," transthyretin-like protein, allantoin synthase ", chr5:23554546-23555861 REVERSE LENGTH=324
Dm_00004191-RA,6,AT3G17900.2, Symbols: TRIPP , TRAPP-interacting plant protein , chr3:6128983-6133069 FORWARD LENGTH=838
Dm_00003747-RA,6,AT1G07540.1, Symbols: TRFL2 , TRF-like 2 , chr1:2318433-2321048 REVERSE LENGTH=630
Dm_00012199-RA,6,AT2G14530.1, Symbols: TBL13 , TRICHOME BIREFRINGENCE-LIKE 13 , chr2:6187484-6190137 FORWARD LENGTH=412
Dm_00004904-RA,6,AT5G20680.5, Symbols: TBL16 , TRICHOME BIREFRINGENCE-LIKE 16 , chr5:6998946-7001596 FORWARD LENGTH=551
Dm_00008790-RA,6,AT5G17990.1," Symbols: pat1, TRP1 "," tryptophan biosynthesis 1, PHOSPHORIBOSYLANTHRANILATE TRANSFERASE 1 ", chr5:5957330-5959681 FORWARD LENGTH=444
Dm_00007530-RA,6,AT1G53320.1," Symbols: TLP7, AtTLP7 ", tubby like protein 7 , chr1:19891237-19893429 REVERSE LENGTH=379
Dm_00001081-RA,6,AT5G46220.1, Symbols: TOD1 , TurgOr regulation Defect 1 , chr5:18738827-18741964 FORWARD LENGTH=462
Dm_00015540-RA,6,AT1G17280.9, Symbols: UBC34 , ubiquitin-conjugating enzyme 34 , chr1:5917146-5919162 REVERSE LENGTH=237
Dm_00001540-RA,6,AT3G23820.1, Symbols: GAE6 , UDP-D-glucuronate 4-epimerase 6 , chr3:8603645-8605027 FORWARD LENGTH=460
Dm_00010805-RA,6,AT3G29360.2, Symbols: UGD2 , UDP-glucose dehydrogenase 2 , chr3:11267375-11268817 REVERSE LENGTH=480
Dm_00008508-RA,6,AT4G01070.1," Symbols: UGT72B1, GT72B1 ", UDP-GLUCOSE-DEPENDENT GLUCOSYLTRANSFERASE 72 B1 , chr4:461858-463300 REVERSE LENGTH=480
Dm_00019388-RA,6,AT5G17050.1, Symbols: UGT78D2 , UDP-glucosyl transferase 78D2 , chr5:5607828-5609392 REVERSE LENGTH=460
Dm_00019602-RA,6,AT5G17050.1, Symbols: UGT78D2 , UDP-glucosyl transferase 78D2 , chr5:5607828-5609392 REVERSE LENGTH=460
Dm_00019264-RA,6,AT2G23250.1, Symbols: UGT84B2 , UDP-glucosyl transferase 84B2 , chr2:9897809-9899125 REVERSE LENGTH=438
Dm_00002936-RA,6,AT1G22380.1," Symbols: UGT85A3, AtUGT85A3 ", UDP-glucosyl transferase 85A3 , chr1:7900522-7902332 REVERSE LENGTH=488
Dm_00012808-RA,6,AT1G22380.1," Symbols: UGT85A3, AtUGT85A3 ", UDP-glucosyl transferase 85A3 , chr1:7900522-7902332 REVERSE LENGTH=488
Dm_00003928-RA,6,AT1G22340.1," Symbols: AtUGT85A7, UGT85A7 ", UDP-glucosyl transferase 85A7 , chr1:7890464-7892090 REVERSE LENGTH=487
Dm_00013919-RA,6,AT2G30140.2, Symbols: UGT87A2 , UDP-glucosyl transferase 87A2 , chr2:12872200-12873691 FORWARD LENGTH=454
Dm_00004007-RA,6,AT3G16520.3, Symbols: UGT88A1 , UDP-glucosyl transferase 88A1 , chr3:5619355-5620833 REVERSE LENGTH=462
Dm_00002394-RA,6,AT3G53520.1," Symbols: ATUXS1, UXS1 ", UDP-glucuronic acid decarboxylase 1 , chr3:19841635-19844057 FORWARD LENGTH=435
Dm_00012802-RA,6,AT1G21070.1, Symbols: URGT2 , UDP-Rha/UDP-Gal transporter 2 , chr1:7376148-7377810 REVERSE LENGTH=348
Dm_00003170-RA,6,AT2G03530.2," Symbols: UPS2, ATUPS2 "," ureide permease 2, ARABIDOPSIS THALIANA UREIDE PERMEASE 2 ", chr2:1071951-1073522 FORWARD LENGTH=398
Dm_00010072-RA,6,AT5G63860.1," Symbols: AtUVR8, UVR8 ", UVB-RESISTANCE 8 , chr5:25554821-25558587 REVERSE LENGTH=440
Dm_00002572-RA,6,AT2G32760.1," Symbols: VPS38, USL1 "," VACUOLAR SORTING RECEPTOR 38, Unflattened and Small Leaves 1 ", chr2:13892140-13894295 FORWARD LENGTH=352
Dm_00012445-RA,6,AT1G10870.1," Symbols: AGD4, VAL3 "," VAN3-like protein3, ARF-GAP domain 4 ", chr1:3616905-3623612 REVERSE LENGTH=775
Dm_00000906-RA,6,AT3G60600.3," Symbols: VAP27, (AT)VAP, VAP, VAP27-1 "," vesicle associated protein, VAMP/SYNAPTOBREVIN-ASSOCIATED PROTEIN 27-1 ", chr3:22400537-22401669 FORWARD LENGTH=230
Dm_00007125-RA,6,AT3G54300.3," Symbols: VAMP727, ATVAMP727 ", vesicle-associated membrane protein 727 , chr3:20108355-20110127 REVERSE LENGTH=240
Dm_00009825-RA,6,AT4G30200.3," Symbols: VIL2, VEL1 "," VIN3-Like 2, vernalization5/VIN3-like 1 ", chr4:14786852-14790070 REVERSE LENGTH=702
Dm_00016122-RA,6,AT5G28040.2, Symbols: VFP4 , VIRF INTERACTING PROTEIN 4 , chr5:10037654-10038937 REVERSE LENGTH=427
Dm_00005936-RA,6,AT4G13870.2," Symbols: ATWRNEXO, WEX, ATWEX, WRNEXO ", Werner syndrome-like exonuclease , chr4:8023563-8025542 REVERSE LENGTH=288
Dm_00016121-RA,6,AT3G04910.1," Symbols: ZIK4, WNK1, ATWNK1 ", with no lysine (K) kinase 1 , chr3:1355084-1358057 FORWARD LENGTH=700
Dm_00002367-RA,6,AT5G43070.1, Symbols: WPP1 , WPP domain protein 1 , chr5:17289259-17289726 REVERSE LENGTH=155
Dm_00005870-RA,6,AT3G54320.3," Symbols: ATWRI1, WRI1, ASML1, WRI "," WRINKLED, WRINKLED 1, ACTIVATOR OF SPO(MIN)::LUC1 ", chr3:20114809-20118473 FORWARD LENGTH=430
Dm_00017325-RA,6,AT3G54320.3," Symbols: ATWRI1, WRI1, ASML1, WRI "," WRINKLED, WRINKLED 1, ACTIVATOR OF SPO(MIN)::LUC1 ", chr3:20114809-20118473 FORWARD LENGTH=430
Dm_00005594-RA,6,AT3G58710.1," Symbols: WRKY69, ATWRKY69 "," WRKY DNA-binding protein 69, RABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 69 ", chr3:21715192-21716766 FORWARD LENGTH=272
Dm_00001133-RA,6,AT4G00180.1, Symbols: YAB3 , YABBY3 , chr4:72804-75089 REVERSE LENGTH=240
Dm_00013381-RA,6,AT2G37550.2," Symbols: AGD7, ASP1 "," yeast pde1 suppressor 1, ARF-GAP domain 7 ", chr2:15755544-15757456 REVERSE LENGTH=456
Dm_00014173-RA,6,AT2G37550.2," Symbols: AGD7, ASP1 "," yeast pde1 suppressor 1, ARF-GAP domain 7 ", chr2:15755544-15757456 REVERSE LENGTH=456
Dm_00021116-RA,6,AT1G48910.1, Symbols: YUC10 , YUCCA 10 , chr1:18091681-18093774 FORWARD LENGTH=383
Dm_00002683-RA,6,AT1G55910.1, Symbols: ZIP11 , zinc transporter 11 precursor , chr1:20906161-20907225 FORWARD LENGTH=326
Dm_00000069-RA,6,NA,,,
Dm_00000522-RA,6,NA,,,
Dm_00000630-RA,6,NA,,,
Dm_00001122-RA,6,NA,,,
Dm_00001641-RA,6,NA,,,
Dm_00002550-RA,6,NA,,,
Dm_00002554-RA,6,NA,,,
Dm_00002854-RA,6,NA,,,
Dm_00003579-RA,6,NA,,,
Dm_00004219-RA,6,NA,,,
Dm_00004398-RA,6,NA,,,
Dm_00004607-RA,6,NA,,,
Dm_00004729-RA,6,NA,,,
Dm_00004774-RA,6,NA,,,
Dm_00005205-RA,6,NA,,,
Dm_00005256-RA,6,NA,,,
Dm_00005686-RA,6,NA,,,
Dm_00006633-RA,6,NA,,,
Dm_00006725-RA,6,NA,,,
Dm_00007081-RA,6,NA,,,
Dm_00007255-RA,6,NA,,,
Dm_00007704-RA,6,NA,,,
Dm_00007829-RA,6,NA,,,
Dm_00008107-RA,6,NA,,,
Dm_00008723-RA,6,NA,,,
Dm_00008786-RA,6,NA,,,
Dm_00009204-RA,6,NA,,,
Dm_00009412-RA,6,NA,,,
Dm_00009558-RA,6,NA,,,
Dm_00011121-RA,6,NA,,,
Dm_00011366-RA,6,NA,,,
Dm_00011405-RA,6,NA,,,
Dm_00011468-RA,6,NA,,,
Dm_00012309-RA,6,NA,,,
Dm_00012672-RA,6,NA,,,
Dm_00012822-RA,6,NA,,,
Dm_00012943-RA,6,NA,,,
Dm_00013001-RA,6,NA,,,
Dm_00013485-RA,6,NA,,,
Dm_00014029-RA,6,NA,,,
Dm_00014192-RA,6,NA,,,
Dm_00014247-RA,6,NA,,,
Dm_00014566-RA,6,NA,,,
Dm_00014982-RA,6,NA,,,
Dm_00015344-RA,6,NA,,,
Dm_00016492-RA,6,NA,,,
Dm_00016774-RA,6,NA,,,
Dm_00017507-RA,6,NA,,,
Dm_00018302-RA,6,NA,,,
Dm_00019176-RA,6,NA,,,
Dm_00019320-RA,6,NA,,,
Dm_00019470-RA,6,NA,,,
Dm_00020050-RA,6,NA,,,
Dm_00020622-RA,6,NA,,,
Dm_00021108-RA,6,NA,,,
Dm_00020185-RA,6,NA,,,
Dm_00021093-RA,6,NA,,,
Dm_00000605-RA,7,AT3G05480.1," Symbols: RAD9, ATRAD9 ",  , chr3:1585383-1588238 FORWARD LENGTH=439
Dm_00000733-RA,7,AT5G05810.1, Symbols: ATL43 ,  , chr5:1746776-1747999 FORWARD LENGTH=407
Dm_00000788-RA,7,AT2G36250.3," Symbols: FTSZ2-1, ATFTSZ2-1 ",  , chr2:15197661-15199932 REVERSE LENGTH=478
Dm_00003087-RA,7,AT3G54840.1," Symbols: AtARA6, ARA-6, ARA6, RABF1, ATRABF1, ATRAB5C ",  , chr3:20318597-20320782 FORWARD LENGTH=202
Dm_00003151-RA,7,AT3G05410.2, Symbols: PPD7 ,  , chr3:1554783-1561456 FORWARD LENGTH=280
Dm_00003627-RA,7,AT5G08050.1, Symbols: RIQ1 ,  , chr5:2578418-2578964 FORWARD LENGTH=158
Dm_00003846-RA,7,AT2G33820.1," Symbols: MBAC1, ATMBAC1, BAC1 ",  , chr2:14306293-14308293 REVERSE LENGTH=311
