,Orthogroup,gene_ID,module,ATgene_ID,TopBLASTHit_Symbol,TopBLASTHit_Name,TopBLASTHit_Position
224,OG0000001,Dm_00009154-RA,NA,NA,NA,NA,NA
225,OG0000001,Dm_00009202-RA,NA,NA,NA,NA,NA
226,OG0000001,Dm_00009203-RA,NA,NA,NA,NA,NA
227,OG0000001,Dm_00009211-RA,NA,NA,NA,NA,NA
228,OG0000001,Dm_00009216-RA,NA,NA,NA,NA,NA
229,OG0000001,Dm_00009312-RA,NA,NA,NA,NA,NA
231,OG0000001,Dm_00009361-RA,NA,NA,NA,NA,NA
232,OG0000001,Dm_00009362-RA,NA,NA,NA,NA,NA
233,OG0000001,Dm_00009384-RA,NA,NA,NA,NA,NA
234,OG0000001,Dm_00009385-RA,NA,NA,NA,NA,NA
235,OG0000001,Dm_00009388-RA,NA,NA,NA,NA,NA
236,OG0000001,Dm_00009419-RA,NA,NA,NA,NA,NA
237,OG0000001,Dm_00009434-RA,NA,NA,NA,NA,NA
238,OG0000001,Dm_00009435-RA,NA,NA,NA,NA,NA
239,OG0000001,Dm_00009489-RA,NA,NA,NA,NA,NA
240,OG0000001,Dm_00009501-RA,NA,NA,NA,NA,NA
241,OG0000001,Dm_00009508-RA,NA,NA,NA,NA,NA
242,OG0000001,Dm_00009529-RA,NA,NA,NA,NA,NA
243,OG0000001,Dm_00009530-RA,NA,NA,NA,NA,NA
244,OG0000001,Dm_00009531-RA,NA,NA,NA,NA,NA
245,OG0000001,Dm_00009569-RA,NA,NA,NA,NA,NA
246,OG0000001,Dm_00009578-RA,NA,NA,NA,NA,NA
247,OG0000001,Dm_00009593-RA,NA,NA,NA,NA,NA
248,OG0000001,Dm_00009594-RA,NA,NA,NA,NA,NA
249,OG0000001,Dm_00009631-RA,NA,NA,NA,NA,NA
250,OG0000001,Dm_00009652-RA,NA,NA,NA,NA,NA
251,OG0000001,Dm_00009657-RA,NA,NA,NA,NA,NA
252,OG0000001,Dm_00009696-RA,NA,NA,NA,NA,NA
253,OG0000001,Dm_00009727-RA,NA,NA,NA,NA,NA
254,OG0000001,Dm_00009738-RA,NA,NA,NA,NA,NA
255,OG0000001,Dm_00009758-RA,NA,NA,NA,NA,NA
256,OG0000001,Dm_00009777-RA,NA,NA,NA,NA,NA
258,OG0000001,Dm_00009816-RA,NA,NA,NA,NA,NA
259,OG0000001,Dm_00009845-RA,NA,NA,NA,NA,NA
260,OG0000001,Dm_00009846-RA,NA,NA,NA,NA,NA
261,OG0000001,Dm_00009854-RA,NA,NA,NA,NA,NA
262,OG0000001,Dm_00009858-RA,NA,NA,NA,NA,NA
263,OG0000001,Dm_00009887-RA,NA,NA,NA,NA,NA
264,OG0000001,Dm_00009905-RA,NA,NA,NA,NA,NA
265,OG0000001,Dm_00009906-RA,NA,NA,NA,NA,NA
267,OG0000001,Dm_00009962-RA,NA,NA,NA,NA,NA
268,OG0000001,Dm_00009974-RA,NA,NA,NA,NA,NA
269,OG0000001,Dm_00010025-RA,NA,NA,NA,NA,NA
270,OG0000001,Dm_00010030-RA,NA,NA,NA,NA,NA
271,OG0000001,Dm_00010042-RA,NA,NA,NA,NA,NA
273,OG0000001,Dm_00010074-RA,NA,NA,NA,NA,NA
274,OG0000001,Dm_00010086-RA,NA,NA,NA,NA,NA
275,OG0000001,Dm_00010094-RA,NA,NA,NA,NA,NA
276,OG0000001,Dm_00010208-RA,NA,NA,NA,NA,NA
277,OG0000001,Dm_00010209-RA,NA,NA,NA,NA,NA
278,OG0000001,Dm_00010222-RA,NA,NA,NA,NA,NA
279,OG0000001,Dm_00010245-RA,NA,NA,NA,NA,NA
280,OG0000001,Dm_00010246-RA,NA,NA,NA,NA,NA
281,OG0000001,Dm_00010248-RA,NA,NA,NA,NA,NA
282,OG0000001,Dm_00010256-RA,NA,NA,NA,NA,NA
283,OG0000001,Dm_00010275-RA,NA,NA,NA,NA,NA
284,OG0000001,Dm_00010276-RA,NA,NA,NA,NA,NA
285,OG0000001,Dm_00010287-RA,NA,NA,NA,NA,NA
286,OG0000001,Dm_00010289-RA,NA,NA,NA,NA,NA
287,OG0000001,Dm_00010296-RA,NA,NA,NA,NA,NA
288,OG0000001,Dm_00010297-RA,NA,NA,NA,NA,NA
289,OG0000001,Dm_00010315-RA,NA,NA,NA,NA,NA
290,OG0000001,Dm_00010316-RA,NA,NA,NA,NA,NA
291,OG0000001,Dm_00010322-RA,NA,NA,NA,NA,NA
292,OG0000001,Dm_00010323-RA,NA,NA,NA,NA,NA
293,OG0000001,Dm_00010324-RA,NA,NA,NA,NA,NA
294,OG0000001,Dm_00010345-RA,NA,NA,NA,NA,NA
295,OG0000001,Dm_00010346-RA,NA,NA,NA,NA,NA
296,OG0000001,Dm_00010357-RA,NA,NA,NA,NA,NA
297,OG0000001,Dm_00010358-RA,NA,NA,NA,NA,NA
298,OG0000001,Dm_00010361-RA,NA,NA,NA,NA,NA
299,OG0000001,Dm_00010363-RA,NA,NA,NA,NA,NA
300,OG0000001,Dm_00010369-RA,NA,NA,NA,NA,NA
301,OG0000001,Dm_00010396-RA,NA,NA,NA,NA,NA
302,OG0000001,Dm_00010411-RA,NA,NA,NA,NA,NA
303,OG0000001,Dm_00010418-RA,NA,NA,NA,NA,NA
304,OG0000001,Dm_00010419-RA,NA,NA,NA,NA,NA
305,OG0000001,Dm_00010426-RA,NA,NA,NA,NA,NA
306,OG0000001,Dm_00010432-RA,NA,NA,NA,NA,NA
307,OG0000001,Dm_00010442-RA,NA,NA,NA,NA,NA
308,OG0000001,Dm_00010444-RA,NA,NA,NA,NA,NA
309,OG0000001,Dm_00010452-RA,NA,NA,NA,NA,NA
310,OG0000001,Dm_00010460-RA,NA,NA,NA,NA,NA
311,OG0000001,Dm_00010464-RA,NA,NA,NA,NA,NA
312,OG0000001,Dm_00010519-RA,NA,NA,NA,NA,NA
313,OG0000001,Dm_00010539-RA,NA,NA,NA,NA,NA
314,OG0000001,Dm_00010540-RA,NA,NA,NA,NA,NA
315,OG0000001,Dm_00010551-RA,NA,NA,NA,NA,NA
316,OG0000001,Dm_00010552-RA,NA,NA,NA,NA,NA
317,OG0000001,Dm_00010584-RA,NA,NA,NA,NA,NA
318,OG0000001,Dm_00010596-RA,NA,NA,NA,NA,NA
319,OG0000001,Dm_00010626-RA,NA,NA,NA,NA,NA
320,OG0000001,Dm_00010662-RA,NA,NA,NA,NA,NA
321,OG0000001,Dm_00010730-RA,NA,NA,NA,NA,NA
322,OG0000001,Dm_00010744-RA,NA,NA,NA,NA,NA
323,OG0000001,Dm_00010745-RA,NA,NA,NA,NA,NA
324,OG0000001,Dm_00010784-RA,NA,NA,NA,NA,NA
325,OG0000001,Dm_00010787-RA,NA,NA,NA,NA,NA
326,OG0000001,Dm_00010788-RA,NA,NA,NA,NA,NA
327,OG0000001,Dm_00010789-RA,NA,NA,NA,NA,NA
328,OG0000001,Dm_00010790-RA,NA,NA,NA,NA,NA
329,OG0000001,Dm_00010791-RA,NA,NA,NA,NA,NA
330,OG0000001,Dm_00010801-RA,NA,NA,NA,NA,NA
331,OG0000001,Dm_00010802-RA,NA,NA,NA,NA,NA
332,OG0000001,Dm_00010803-RA,NA,NA,NA,NA,NA
333,OG0000001,Dm_00010824-RA,NA,NA,NA,NA,NA
334,OG0000001,Dm_00010825-RA,NA,NA,NA,NA,NA
335,OG0000001,Dm_00010843-RA,NA,NA,NA,NA,NA
336,OG0000001,Dm_00010890-RA,NA,NA,NA,NA,NA
337,OG0000001,Dm_00010901-RA,NA,NA,NA,NA,NA
338,OG0000001,Dm_00010902-RA,NA,NA,NA,NA,NA
339,OG0000001,Dm_00010974-RA,NA,NA,NA,NA,NA
340,OG0000001,Dm_00010975-RA,NA,NA,NA,NA,NA
341,OG0000001,Dm_00010978-RA,NA,NA,NA,NA,NA
342,OG0000001,Dm_00010979-RA,NA,NA,NA,NA,NA
343,OG0000001,Dm_00010983-RA,NA,NA,NA,NA,NA
344,OG0000001,Dm_00010984-RA,NA,NA,NA,NA,NA
345,OG0000001,Dm_00010985-RA,NA,NA,NA,NA,NA
346,OG0000001,Dm_00010986-RA,NA,NA,NA,NA,NA
347,OG0000001,Dm_00011021-RA,NA,NA,NA,NA,NA
348,OG0000001,Dm_00011043-RA,NA,NA,NA,NA,NA
349,OG0000001,Dm_00011044-RA,NA,NA,NA,NA,NA
350,OG0000001,Dm_00011058-RA,NA,NA,NA,NA,NA
351,OG0000001,Dm_00011068-RA,NA,NA,NA,NA,NA
352,OG0000001,Dm_00011072-RA,NA,NA,NA,NA,NA
353,OG0000001,Dm_00011081-RA,NA,NA,NA,NA,NA
354,OG0000001,Dm_00011083-RA,NA,NA,NA,NA,NA
355,OG0000001,Dm_00011140-RA,NA,NA,NA,NA,NA
356,OG0000001,Dm_00011141-RA,NA,NA,NA,NA,NA
357,OG0000001,Dm_00011142-RA,NA,NA,NA,NA,NA
358,OG0000001,Dm_00011143-RA,NA,NA,NA,NA,NA
359,OG0000001,Dm_00011182-RA,NA,NA,NA,NA,NA
360,OG0000001,Dm_00011183-RA,NA,NA,NA,NA,NA
361,OG0000001,Dm_00011184-RA,NA,NA,NA,NA,NA
362,OG0000001,Dm_00011207-RA,NA,NA,NA,NA,NA
363,OG0000001,Dm_00011246-RA,NA,NA,NA,NA,NA
364,OG0000001,Dm_00011290-RA,NA,NA,NA,NA,NA
365,OG0000001,Dm_00011300-RA,NA,NA,NA,NA,NA
366,OG0000001,Dm_00011354-RA,NA,NA,NA,NA,NA
367,OG0000001,Dm_00011400-RA,NA,NA,NA,NA,NA
368,OG0000001,Dm_00011401-RA,NA,NA,NA,NA,NA
369,OG0000001,Dm_00011440-RA,NA,NA,NA,NA,NA
370,OG0000001,Dm_00011454-RA,NA,NA,NA,NA,NA
371,OG0000001,Dm_00011455-RA,NA,NA,NA,NA,NA
372,OG0000001,Dm_00011461-RA,NA,NA,NA,NA,NA
373,OG0000001,Dm_00011479-RA,NA,NA,NA,NA,NA
374,OG0000001,Dm_00011502-RA,NA,NA,NA,NA,NA
375,OG0000001,Dm_00011507-RA,NA,NA,NA,NA,NA
376,OG0000001,Dm_00011510-RA,NA,NA,NA,NA,NA
377,OG0000001,Dm_00011558-RA,NA,NA,NA,NA,NA
378,OG0000001,Dm_00011559-RA,NA,NA,NA,NA,NA
379,OG0000001,Dm_00011560-RA,NA,NA,NA,NA,NA
380,OG0000001,Dm_00011582-RA,NA,NA,NA,NA,NA
381,OG0000001,Dm_00011595-RA,NA,NA,NA,NA,NA
382,OG0000001,Dm_00011609-RA,NA,NA,NA,NA,NA
383,OG0000001,Dm_00011610-RA,NA,NA,NA,NA,NA
384,OG0000001,Dm_00011618-RA,NA,NA,NA,NA,NA
385,OG0000001,Dm_00011629-RA,NA,NA,NA,NA,NA
386,OG0000001,Dm_00011658-RA,NA,NA,NA,NA,NA
387,OG0000001,Dm_00011659-RA,NA,NA,NA,NA,NA
388,OG0000001,Dm_00011676-RA,NA,NA,NA,NA,NA
389,OG0000001,Dm_00011679-RA,NA,NA,NA,NA,NA
390,OG0000001,Dm_00011701-RA,NA,NA,NA,NA,NA
391,OG0000001,Dm_00011702-RA,NA,NA,NA,NA,NA
392,OG0000001,Dm_00011742-RA,NA,NA,NA,NA,NA
393,OG0000001,Dm_00011766-RA,NA,NA,NA,NA,NA
394,OG0000001,Dm_00011767-RA,NA,NA,NA,NA,NA
395,OG0000001,Dm_00011785-RA,NA,NA,NA,NA,NA
396,OG0000001,Dm_00011786-RA,NA,NA,NA,NA,NA
397,OG0000001,Dm_00011795-RA,NA,NA,NA,NA,NA
398,OG0000001,Dm_00011797-RA,NA,NA,NA,NA,NA
399,OG0000001,Dm_00011798-RA,NA,NA,NA,NA,NA
400,OG0000001,Dm_00011809-RA,NA,NA,NA,NA,NA
401,OG0000001,Dm_00011810-RA,NA,NA,NA,NA,NA
402,OG0000001,Dm_00011836-RA,NA,NA,NA,NA,NA
403,OG0000001,Dm_00011883-RA,NA,NA,NA,NA,NA
404,OG0000001,Dm_00011884-RA,NA,NA,NA,NA,NA
405,OG0000001,Dm_00011890-RA,NA,NA,NA,NA,NA
406,OG0000001,Dm_00011912-RA,NA,NA,NA,NA,NA
407,OG0000001,Dm_00011919-RA,NA,NA,NA,NA,NA
408,OG0000001,Dm_00011933-RA,NA,NA,NA,NA,NA
409,OG0000001,Dm_00011975-RA,NA,NA,NA,NA,NA
410,OG0000001,Dm_00011979-RA,NA,NA,NA,NA,NA
411,OG0000001,Dm_00011995-RA,NA,NA,NA,NA,NA
412,OG0000001,Dm_00011996-RA,NA,NA,NA,NA,NA
413,OG0000001,Dm_00012000-RA,NA,NA,NA,NA,NA
414,OG0000001,Dm_00012034-RA,NA,NA,NA,NA,NA
415,OG0000001,Dm_00012037-RA,NA,NA,NA,NA,NA
416,OG0000001,Dm_00012038-RA,NA,NA,NA,NA,NA
417,OG0000001,Dm_00012039-RA,NA,NA,NA,NA,NA
418,OG0000001,Dm_00012040-RA,NA,NA,NA,NA,NA
419,OG0000001,Dm_00012044-RA,NA,NA,NA,NA,NA
420,OG0000001,Dm_00012047-RA,NA,NA,NA,NA,NA
421,OG0000001,Dm_00012075-RA,NA,NA,NA,NA,NA
422,OG0000001,Dm_00012076-RA,NA,NA,NA,NA,NA
423,OG0000001,Dm_00012091-RA,NA,NA,NA,NA,NA
424,OG0000001,Dm_00012092-RA,NA,NA,NA,NA,NA
425,OG0000001,Dm_00012095-RA,NA,NA,NA,NA,NA
426,OG0000001,Dm_00012096-RA,NA,NA,NA,NA,NA
427,OG0000001,Dm_00012124-RA,NA,NA,NA,NA,NA
428,OG0000001,Dm_00012141-RA,NA,NA,NA,NA,NA
429,OG0000001,Dm_00012142-RA,NA,NA,NA,NA,NA
430,OG0000001,Dm_00012143-RA,NA,NA,NA,NA,NA
431,OG0000001,Dm_00012149-RA,NA,NA,NA,NA,NA
432,OG0000001,Dm_00012163-RA,NA,NA,NA,NA,NA
433,OG0000001,Dm_00012200-RA,NA,NA,NA,NA,NA
434,OG0000001,Dm_00012201-RA,NA,NA,NA,NA,NA
435,OG0000001,Dm_00012211-RA,NA,NA,NA,NA,NA
436,OG0000001,Dm_00012239-RA,NA,NA,NA,NA,NA
437,OG0000001,Dm_00012253-RA,NA,NA,NA,NA,NA
438,OG0000001,Dm_00012254-RA,NA,NA,NA,NA,NA
439,OG0000001,Dm_00012290-RA,NA,NA,NA,NA,NA
440,OG0000001,Dm_00012291-RA,NA,NA,NA,NA,NA
441,OG0000001,Dm_00012295-RA,NA,NA,NA,NA,NA
442,OG0000001,Dm_00012320-RA,NA,NA,NA,NA,NA
443,OG0000001,Dm_00012353-RA,NA,NA,NA,NA,NA
444,OG0000001,Dm_00012401-RA,NA,NA,NA,NA,NA
445,OG0000001,Dm_00012402-RA,NA,NA,NA,NA,NA
446,OG0000001,Dm_00012439-RA,NA,NA,NA,NA,NA
447,OG0000001,Dm_00012451-RA,NA,NA,NA,NA,NA
448,OG0000001,Dm_00012525-RA,NA,NA,NA,NA,NA
449,OG0000001,Dm_00012533-RA,NA,NA,NA,NA,NA
450,OG0000001,Dm_00012534-RA,NA,NA,NA,NA,NA
451,OG0000001,Dm_00012599-RA,NA,NA,NA,NA,NA
452,OG0000001,Dm_00012647-RA,NA,NA,NA,NA,NA
453,OG0000001,Dm_00012648-RA,NA,NA,NA,NA,NA
454,OG0000001,Dm_00012660-RA,NA,NA,NA,NA,NA
455,OG0000001,Dm_00012666-RA,NA,NA,NA,NA,NA
456,OG0000001,Dm_00012667-RA,NA,NA,NA,NA,NA
457,OG0000001,Dm_00012668-RA,NA,NA,NA,NA,NA
458,OG0000001,Dm_00012671-RA,NA,NA,NA,NA,NA
459,OG0000001,Dm_00012677-RA,NA,NA,NA,NA,NA
460,OG0000001,Dm_00012678-RA,NA,NA,NA,NA,NA
461,OG0000001,Dm_00012679-RA,NA,NA,NA,NA,NA
462,OG0000001,Dm_00012690-RA,NA,NA,NA,NA,NA
463,OG0000001,Dm_00012691-RA,NA,NA,NA,NA,NA
464,OG0000001,Dm_00012721-RA,NA,NA,NA,NA,NA
465,OG0000001,Dm_00012729-RA,NA,NA,NA,NA,NA
466,OG0000001,Dm_00012730-RA,NA,NA,NA,NA,NA
467,OG0000001,Dm_00012749-RA,NA,NA,NA,NA,NA
468,OG0000001,Dm_00012770-RA,NA,NA,NA,NA,NA
469,OG0000001,Dm_00012790-RA,NA,NA,NA,NA,NA
470,OG0000001,Dm_00012791-RA,NA,NA,NA,NA,NA
472,OG0000001,Dm_00012793-RA,NA,NA,NA,NA,NA
473,OG0000001,Dm_00012794-RA,NA,NA,NA,NA,NA
474,OG0000001,Dm_00012798-RA,NA,NA,NA,NA,NA
475,OG0000001,Dm_00012827-RA,NA,NA,NA,NA,NA
476,OG0000001,Dm_00012837-RA,NA,NA,NA,NA,NA
477,OG0000001,Dm_00012838-RA,NA,NA,NA,NA,NA
478,OG0000001,Dm_00012884-RA,NA,NA,NA,NA,NA
479,OG0000001,Dm_00012885-RA,NA,NA,NA,NA,NA
480,OG0000001,Dm_00012886-RA,NA,NA,NA,NA,NA
481,OG0000001,Dm_00012894-RA,NA,NA,NA,NA,NA
482,OG0000001,Dm_00012927-RA,NA,NA,NA,NA,NA
483,OG0000001,Dm_00012981-RA,NA,NA,NA,NA,NA
484,OG0000001,Dm_00012982-RA,NA,NA,NA,NA,NA
485,OG0000001,Dm_00013000-RA,NA,NA,NA,NA,NA
486,OG0000001,Dm_00013004-RA,NA,NA,NA,NA,NA
487,OG0000001,Dm_00013108-RA,NA,NA,NA,NA,NA
488,OG0000001,Dm_00013115-RA,NA,NA,NA,NA,NA
489,OG0000001,Dm_00013123-RA,NA,NA,NA,NA,NA
490,OG0000001,Dm_00013173-RA,NA,NA,NA,NA,NA
491,OG0000001,Dm_00013198-RA,NA,NA,NA,NA,NA
492,OG0000001,Dm_00013209-RA,NA,NA,NA,NA,NA
493,OG0000001,Dm_00013210-RA,NA,NA,NA,NA,NA
494,OG0000001,Dm_00013211-RA,NA,NA,NA,NA,NA
495,OG0000001,Dm_00013223-RA,NA,NA,NA,NA,NA
496,OG0000001,Dm_00013235-RA,NA,NA,NA,NA,NA
497,OG0000001,Dm_00013246-RA,NA,NA,NA,NA,NA
498,OG0000001,Dm_00013286-RA,NA,NA,NA,NA,NA
499,OG0000001,Dm_00013311-RA,NA,NA,NA,NA,NA
500,OG0000001,Dm_00013324-RA,NA,NA,NA,NA,NA
501,OG0000001,Dm_00013332-RA,NA,NA,NA,NA,NA
502,OG0000001,Dm_00013366-RA,NA,NA,NA,NA,NA
503,OG0000001,Dm_00013433-RA,NA,NA,NA,NA,NA
504,OG0000001,Dm_00013451-RA,NA,NA,NA,NA,NA
505,OG0000001,Dm_00013454-RA,NA,NA,NA,NA,NA
506,OG0000001,Dm_00013484-RA,NA,NA,NA,NA,NA
507,OG0000001,Dm_00013486-RA,NA,NA,NA,NA,NA
508,OG0000001,Dm_00013497-RA,NA,NA,NA,NA,NA
509,OG0000001,Dm_00013544-RA,NA,NA,NA,NA,NA
510,OG0000001,Dm_00013574-RA,NA,NA,NA,NA,NA
511,OG0000001,Dm_00013587-RA,NA,NA,NA,NA,NA
512,OG0000001,Dm_00013591-RA,NA,NA,NA,NA,NA
513,OG0000001,Dm_00013592-RA,NA,NA,NA,NA,NA
514,OG0000001,Dm_00013607-RA,NA,NA,NA,NA,NA
515,OG0000001,Dm_00013616-RA,NA,NA,NA,NA,NA
516,OG0000001,Dm_00013617-RA,NA,NA,NA,NA,NA
517,OG0000001,Dm_00013635-RA,NA,NA,NA,NA,NA
518,OG0000001,Dm_00013636-RA,NA,NA,NA,NA,NA
519,OG0000001,Dm_00013637-RA,NA,NA,NA,NA,NA
520,OG0000001,Dm_00013639-RA,NA,NA,NA,NA,NA
521,OG0000001,Dm_00013643-RA,NA,NA,NA,NA,NA
522,OG0000001,Dm_00013654-RA,NA,NA,NA,NA,NA
523,OG0000001,Dm_00013655-RA,NA,NA,NA,NA,NA
524,OG0000001,Dm_00013690-RA,NA,NA,NA,NA,NA
525,OG0000001,Dm_00013713-RA,NA,NA,NA,NA,NA
526,OG0000001,Dm_00013722-RA,NA,NA,NA,NA,NA
527,OG0000001,Dm_00013724-RA,NA,NA,NA,NA,NA
528,OG0000001,Dm_00013725-RA,NA,NA,NA,NA,NA
529,OG0000001,Dm_00013734-RA,NA,NA,NA,NA,NA
530,OG0000001,Dm_00013765-RA,NA,NA,NA,NA,NA
531,OG0000001,Dm_00013766-RA,NA,NA,NA,NA,NA
532,OG0000001,Dm_00013777-RA,NA,NA,NA,NA,NA
533,OG0000001,Dm_00013785-RA,NA,NA,NA,NA,NA
534,OG0000001,Dm_00013796-RA,NA,NA,NA,NA,NA
535,OG0000001,Dm_00013797-RA,NA,NA,NA,NA,NA
536,OG0000001,Dm_00013798-RA,NA,NA,NA,NA,NA
537,OG0000001,Dm_00013833-RA,NA,NA,NA,NA,NA
538,OG0000001,Dm_00013875-RA,NA,NA,NA,NA,NA
539,OG0000001,Dm_00013882-RA,NA,NA,NA,NA,NA
540,OG0000001,Dm_00013890-RA,NA,NA,NA,NA,NA
541,OG0000001,Dm_00013891-RA,NA,NA,NA,NA,NA
542,OG0000001,Dm_00013909-RA,NA,NA,NA,NA,NA
543,OG0000001,Dm_00013936-RA,NA,NA,NA,NA,NA
544,OG0000001,Dm_00013962-RA,NA,NA,NA,NA,NA
545,OG0000001,Dm_00013996-RA,NA,NA,NA,NA,NA
546,OG0000001,Dm_00013997-RA,NA,NA,NA,NA,NA
547,OG0000001,Dm_00014006-RA,NA,NA,NA,NA,NA
548,OG0000001,Dm_00014032-RA,NA,NA,NA,NA,NA
549,OG0000001,Dm_00014033-RA,NA,NA,NA,NA,NA
550,OG0000001,Dm_00014034-RA,NA,NA,NA,NA,NA
551,OG0000001,Dm_00014035-RA,NA,NA,NA,NA,NA
552,OG0000001,Dm_00014036-RA,NA,NA,NA,NA,NA
553,OG0000001,Dm_00014037-RA,NA,NA,NA,NA,NA
554,OG0000001,Dm_00014055-RA,NA,NA,NA,NA,NA
555,OG0000001,Dm_00014061-RA,NA,NA,NA,NA,NA
556,OG0000001,Dm_00014075-RA,NA,NA,NA,NA,NA
557,OG0000001,Dm_00014082-RA,NA,NA,NA,NA,NA
559,OG0000001,Dm_00014130-RA,NA,NA,NA,NA,NA
560,OG0000001,Dm_00014139-RA,NA,NA,NA,NA,NA
561,OG0000001,Dm_00014148-RA,NA,NA,NA,NA,NA
562,OG0000001,Dm_00014181-RA,NA,NA,NA,NA,NA
563,OG0000001,Dm_00014199-RA,NA,NA,NA,NA,NA
564,OG0000001,Dm_00014206-RA,NA,NA,NA,NA,NA
565,OG0000001,Dm_00014233-RA,NA,NA,NA,NA,NA
566,OG0000001,Dm_00014234-RA,NA,NA,NA,NA,NA
567,OG0000001,Dm_00014276-RA,NA,NA,NA,NA,NA
568,OG0000001,Dm_00014304-RA,NA,NA,NA,NA,NA
569,OG0000001,Dm_00014333-RA,NA,NA,NA,NA,NA
570,OG0000001,Dm_00014381-RA,NA,NA,NA,NA,NA
571,OG0000001,Dm_00014404-RA,NA,NA,NA,NA,NA
572,OG0000001,Dm_00014405-RA,NA,NA,NA,NA,NA
573,OG0000001,Dm_00014438-RA,NA,NA,NA,NA,NA
574,OG0000001,Dm_00014439-RA,NA,NA,NA,NA,NA
575,OG0000001,Dm_00014450-RA,NA,NA,NA,NA,NA
576,OG0000001,Dm_00014453-RA,NA,NA,NA,NA,NA
577,OG0000001,Dm_00014473-RA,NA,NA,NA,NA,NA
578,OG0000001,Dm_00014639-RA,NA,NA,NA,NA,NA
579,OG0000001,Dm_00014682-RA,NA,NA,NA,NA,NA
580,OG0000001,Dm_00014742-RA,NA,NA,NA,NA,NA
581,OG0000001,Dm_00014748-RA,NA,NA,NA,NA,NA
582,OG0000001,Dm_00014764-RA,NA,NA,NA,NA,NA
583,OG0000001,Dm_00014828-RA,NA,NA,NA,NA,NA
584,OG0000001,Dm_00014829-RA,NA,NA,NA,NA,NA
585,OG0000001,Dm_00014842-RA,NA,NA,NA,NA,NA
586,OG0000001,Dm_00014850-RA,NA,NA,NA,NA,NA
587,OG0000001,Dm_00014851-RA,NA,NA,NA,NA,NA
588,OG0000001,Dm_00014862-RA,NA,NA,NA,NA,NA
589,OG0000001,Dm_00014863-RA,NA,NA,NA,NA,NA
590,OG0000001,Dm_00014882-RA,NA,NA,NA,NA,NA
591,OG0000001,Dm_00014898-RA,NA,NA,NA,NA,NA
592,OG0000001,Dm_00014936-RA,NA,NA,NA,NA,NA
593,OG0000001,Dm_00014951-RA,NA,NA,NA,NA,NA
594,OG0000001,Dm_00014971-RA,NA,NA,NA,NA,NA
595,OG0000001,Dm_00015005-RA,NA,NA,NA,NA,NA
596,OG0000001,Dm_00015006-RA,NA,NA,NA,NA,NA
597,OG0000001,Dm_00015008-RA,NA,NA,NA,NA,NA
598,OG0000001,Dm_00015035-RA,NA,NA,NA,NA,NA
599,OG0000001,Dm_00015050-RA,NA,NA,NA,NA,NA
600,OG0000001,Dm_00015051-RA,NA,NA,NA,NA,NA
601,OG0000001,Dm_00015055-RA,NA,NA,NA,NA,NA
602,OG0000001,Dm_00015061-RA,NA,NA,NA,NA,NA
603,OG0000001,Dm_00015067-RA,NA,NA,NA,NA,NA
604,OG0000001,Dm_00015071-RA,NA,NA,NA,NA,NA
605,OG0000001,Dm_00015076-RA,NA,NA,NA,NA,NA
606,OG0000001,Dm_00015097-RA,NA,NA,NA,NA,NA
607,OG0000001,Dm_00015105-RA,NA,NA,NA,NA,NA
608,OG0000001,Dm_00015130-RA,NA,NA,NA,NA,NA
609,OG0000001,Dm_00015150-RA,NA,NA,NA,NA,NA
610,OG0000001,Dm_00015151-RA,NA,NA,NA,NA,NA
611,OG0000001,Dm_00015174-RA,NA,NA,NA,NA,NA
612,OG0000001,Dm_00015219-RA,NA,NA,NA,NA,NA
613,OG0000001,Dm_00015261-RA,NA,NA,NA,NA,NA
614,OG0000001,Dm_00015274-RA,NA,NA,NA,NA,NA
615,OG0000001,Dm_00015275-RA,NA,NA,NA,NA,NA
616,OG0000001,Dm_00015443-RA,NA,NA,NA,NA,NA
617,OG0000001,Dm_00015485-RA,NA,NA,NA,NA,NA
618,OG0000001,Dm_00015508-RA,NA,NA,NA,NA,NA
619,OG0000001,Dm_00015522-RA,NA,NA,NA,NA,NA
620,OG0000001,Dm_00015525-RA,NA,NA,NA,NA,NA
621,OG0000001,Dm_00015527-RA,NA,NA,NA,NA,NA
622,OG0000001,Dm_00015529-RA,NA,NA,NA,NA,NA
623,OG0000001,Dm_00015534-RA,NA,NA,NA,NA,NA
624,OG0000001,Dm_00015535-RA,NA,NA,NA,NA,NA
625,OG0000001,Dm_00015549-RA,NA,NA,NA,NA,NA
626,OG0000001,Dm_00015550-RA,NA,NA,NA,NA,NA
627,OG0000001,Dm_00015557-RA,NA,NA,NA,NA,NA
628,OG0000001,Dm_00015558-RA,NA,NA,NA,NA,NA
629,OG0000001,Dm_00015566-RA,NA,NA,NA,NA,NA
630,OG0000001,Dm_00015571-RA,NA,NA,NA,NA,NA
631,OG0000001,Dm_00015572-RA,NA,NA,NA,NA,NA
632,OG0000001,Dm_00015573-RA,NA,NA,NA,NA,NA
633,OG0000001,Dm_00015578-RA,NA,NA,NA,NA,NA
634,OG0000001,Dm_00015579-RA,NA,NA,NA,NA,NA
635,OG0000001,Dm_00015580-RA,NA,NA,NA,NA,NA
636,OG0000001,Dm_00015581-RA,NA,NA,NA,NA,NA
637,OG0000001,Dm_00015585-RA,NA,NA,NA,NA,NA
638,OG0000001,Dm_00015590-RA,NA,NA,NA,NA,NA
