"","GO.ID","Term","Annotated","Significant","Expected","raw.p.value"
"2605","GO:0045727","positive regulation of translation",15,1,1.47,"0.74266"
"2606","GO:0006775","fat-soluble vitamin metabolic process",15,1,1.47,"0.74266"
"2607","GO:0032880","regulation of protein localization",15,1,1.47,"0.74266"
"2608","GO:0032875","regulation of DNA endoreduplication",15,1,1.47,"0.74266"
"2609","GO:0006862","nucleotide transport",15,1,1.47,"0.74266"
"2610","GO:0010022","meristem determinacy",15,1,1.47,"0.74266"
"2611","GO:0002221","pattern recognition receptor signaling pathway",15,1,1.47,"0.74266"
"2612","GO:0045132","meiotic chromosome segregation",44,3,4.32,"0.74542"
"2613","GO:1901661","quinone metabolic process",30,2,2.94,"0.74568"
"2614","GO:1901663","quinone biosynthetic process",30,2,2.94,"0.74568"
"2615","GO:0055088","lipid homeostasis",30,2,2.94,"0.74568"
"2616","GO:0030490","maturation of SSU-rRNA",30,2,2.94,"0.74568"
"2617","GO:0006631","fatty acid metabolic process",149,11,14.61,"0.75114"
"2618","GO:0008299","isoprenoid biosynthetic process",98,7,9.61,"0.75401"
"2619","GO:0034645","cellular macromolecule biosynthetic process",639,67,62.67,"0.75738"
"2620","GO:0071705","nitrogen compound transport",486,79,47.67,"0.75760"
"2621","GO:0031668","cellular response to extracellular stimulus",117,17,11.48,"0.75889"
"2622","GO:0002237","response to molecule of bacterial origin",45,3,4.41,"0.75914"
"2623","GO:0009698","phenylpropanoid metabolic process",75,9,7.36,"0.76028"
"2624","GO:0042181","ketone biosynthetic process",31,2,3.04,"0.76197"
"2625","GO:1900055","regulation of leaf senescence",25,5,2.45,"0.76402"
"2626","GO:0010346","shoot axis formation",16,1,1.57,"0.76494"
"2627","GO:0016126","sterol biosynthetic process",16,1,1.57,"0.76494"
"2628","GO:0046838","phosphorylated carbohydrate dephosphorylation",16,1,1.57,"0.76494"
"2629","GO:0010496","intercellular transport",16,1,1.57,"0.76494"
"2630","GO:0009944","polarity specification of adaxial/abaxial axis",16,1,1.57,"0.76494"
"2631","GO:0015986","proton motive force-driven ATP synthesis",16,1,1.57,"0.76494"
"2632","GO:0048826","cotyledon morphogenesis",16,1,1.57,"0.76494"
"2633","GO:0010223","secondary shoot formation",16,1,1.57,"0.76494"
"2634","GO:0033500","carbohydrate homeostasis",16,1,1.57,"0.76494"
"2635","GO:0071462","cellular response to water stimulus",16,1,1.57,"0.76494"
"2636","GO:0048658","anther wall tapetum development",16,1,1.57,"0.76494"
"2637","GO:0006754","ATP biosynthetic process",16,1,1.57,"0.76494"
"2638","GO:0009838","abscission",16,1,1.57,"0.76494"
"2639","GO:0000291","nuclear-transcribed mRNA catabolic process, exonucleolytic",16,1,1.57,"0.76494"
"2640","GO:0006879","cellular iron ion homeostasis",16,1,1.57,"0.76494"
"2641","GO:0042631","cellular response to water deprivation",16,1,1.57,"0.76494"
"2642","GO:0046149","pigment catabolic process",16,1,1.57,"0.76494"
"2643","GO:0006525","arginine metabolic process",16,1,1.57,"0.76494"
"2644","GO:0006094","gluconeogenesis",16,1,1.57,"0.76494"
"2645","GO:0000819","sister chromatid segregation",56,8,5.49,"0.77025"
"2646","GO:0048767","root hair elongation",46,3,4.51,"0.77225"
"2647","GO:0042274","ribosomal small subunit biogenesis",46,3,4.51,"0.77225"
"2648","GO:1901605","alpha-amino acid metabolic process",190,14,18.64,"0.77239"
"2649","GO:0000070","mitotic sister chromatid segregation",42,7,4.12,"0.77573"
"2650","GO:0016116","carotenoid metabolic process",32,2,3.14,"0.77736"
"2651","GO:0016108","tetraterpenoid metabolic process",32,2,3.14,"0.77736"
"2652","GO:0009142","nucleoside triphosphate biosynthetic process",32,2,3.14,"0.77736"
"2653","GO:0009850","auxin metabolic process",32,2,3.14,"0.77736"
"2654","GO:0009827","plant-type cell wall modification",32,2,3.14,"0.77736"
"2655","GO:0002239","response to oomycetes",32,2,3.14,"0.77736"
"2656","GO:0015980","energy derivation by oxidation of organic compounds",74,5,7.26,"0.77809"
"2657","GO:0018205","peptidyl-lysine modification",117,30,11.48,"0.77956"
"2658","GO:0000028","ribosomal small subunit assembly",17,1,1.67,"0.78529"
"2659","GO:0032446","protein modification by small protein conjugation",17,1,1.67,"0.78529"
"2660","GO:0006465","signal peptide processing",17,1,1.67,"0.78529"
"2661","GO:0016567","protein ubiquitination",17,1,1.67,"0.78529"
"2662","GO:0007006","mitochondrial membrane organization",17,1,1.67,"0.78529"
"2663","GO:0019319","hexose biosynthetic process",17,1,1.67,"0.78529"
"2664","GO:0045926","negative regulation of growth",17,1,1.67,"0.78529"
"2665","GO:0007166","cell surface receptor signaling pathway",17,1,1.67,"0.78529"
"2666","GO:0005996","monosaccharide metabolic process",75,5,7.36,"0.78800"
"2667","GO:0016054","organic acid catabolic process",102,7,10,"0.78960"
"2668","GO:0006418","tRNA aminoacylation for protein translation",37,6,3.63,"0.79046"
"2669","GO:0045859","regulation of protein kinase activity",33,2,3.24,"0.79186"
"2670","GO:0080147","root hair cell development",62,4,6.08,"0.79548"
"2671","GO:0009813","flavonoid biosynthetic process",48,3,4.71,"0.79671"
"2672","GO:0007005","mitochondrion organization",117,13,11.48,"0.80261"
"2673","GO:0002097","tRNA wobble base modification",18,1,1.77,"0.80388"
"2674","GO:0033015","tetrapyrrole catabolic process",18,1,1.77,"0.80388"
"2675","GO:0007029","endoplasmic reticulum organization",18,1,1.77,"0.80388"
"2676","GO:0006787","porphyrin-containing compound catabolic process",18,1,1.77,"0.80388"
"2677","GO:0009695","jasmonic acid biosynthetic process",18,1,1.77,"0.80388"
"2678","GO:0009083","branched-chain amino acid catabolic process",18,1,1.77,"0.80388"
"2679","GO:1902600","proton transmembrane transport",18,1,1.77,"0.80388"
"2680","GO:0051205","protein insertion into membrane",18,1,1.77,"0.80388"
"2681","GO:0015711","organic anion transport",63,4,6.18,"0.80567"
"2682","GO:0045333","cellular respiration",63,4,6.18,"0.80567"
"2683","GO:0016114","terpenoid biosynthetic process",77,5,7.55,"0.80679"
"2684","GO:1901615","organic hydroxy compound metabolic process",222,16,21.77,"0.81160"
"2685","GO:0044271","cellular nitrogen compound biosynthetic process",1645,220,161.34,"0.81321"
"2686","GO:0043038","amino acid activation",39,6,3.83,"0.81706"
"2687","GO:0043039","tRNA aminoacylation",39,6,3.83,"0.81706"
"2688","GO:0042364","water-soluble vitamin biosynthetic process",35,2,3.43,"0.81838"
"2689","GO:0000096","sulfur amino acid metabolic process",35,2,3.43,"0.81838"
"2690","GO:0001763","morphogenesis of a branching structure",19,1,1.86,"0.82086"
"2691","GO:1901136","carbohydrate derivative catabolic process",19,1,1.86,"0.82086"
"2692","GO:0055081","anion homeostasis",19,1,1.86,"0.82086"
"2693","GO:0046174","polyol catabolic process",19,1,1.86,"0.82086"
"2694","GO:0046483","heterocycle metabolic process",2595,380,254.52,"0.82405"
"2695","GO:1901606","alpha-amino acid catabolic process",51,3,5,"0.82926"
"2696","GO:0009626","plant-type hypersensitive response",36,2,3.53,"0.83047"
"2697","GO:0006725","cellular aromatic compound metabolic process",2656,388,260.5,"0.83282"
"2698","GO:0034620","cellular response to unfolded protein",20,1,1.96,"0.83637"
"2699","GO:0019722","calcium-mediated signaling",20,1,1.96,"0.83637"
"2700","GO:0006986","response to unfolded protein",20,1,1.96,"0.83637"
"2701","GO:0090329","regulation of DNA-templated DNA replication",20,1,1.96,"0.83637"
"2702","GO:0043647","inositol phosphate metabolic process",20,1,1.96,"0.83637"
"2703","GO:0006743","ubiquinone metabolic process",20,1,1.96,"0.83637"
"2704","GO:0006744","ubiquinone biosynthetic process",20,1,1.96,"0.83637"
"2705","GO:0042548","regulation of photosynthesis, light reaction",20,1,1.96,"0.83637"
"2706","GO:0009110","vitamin biosynthetic process",52,3,5.1,"0.83907"
"2707","GO:0043094","cellular metabolic compound salvage",52,3,5.1,"0.83907"
"2708","GO:0034976","response to endoplasmic reticulum stress",75,11,7.36,"0.83990"
"2709","GO:0042255","ribosome assembly",37,2,3.63,"0.84183"
"2710","GO:1901360","organic cyclic compound metabolic process",2719,392,266.68,"0.84257"
"2711","GO:0007059","chromosome segregation",92,10,9.02,"0.84592"
"2712","GO:0140013","meiotic nuclear division",82,5,8.04,"0.84799"
"2713","GO:0006820","anion transport",126,10,12.36,"0.84985"
"2714","GO:0070588","calcium ion transmembrane transport",21,1,2.06,"0.85054"
"2715","GO:0009145","purine nucleoside triphosphate biosynthetic process",21,1,2.06,"0.85054"
"2716","GO:0009206","purine ribonucleoside triphosphate biosynthetic process",21,1,2.06,"0.85054"
"2717","GO:0006091","generation of precursor metabolites and energy",217,15,21.28,"0.85139"
"2718","GO:0044786","cell cycle DNA replication",38,2,3.73,"0.85250"
"2719","GO:0044260","cellular macromolecule metabolic process",1509,206,148,"0.85954"
"2720","GO:0045491","xylan metabolic process",39,2,3.83,"0.86250"
"2721","GO:0071555","cell wall organization",144,12,14.12,"0.86301"
"2722","GO:0007129","homologous chromosome pairing at meiosis",22,1,2.16,"0.86348"
"2723","GO:0009943","adaxial/abaxial axis specification",22,1,2.16,"0.86348"
"2724","GO:0060548","negative regulation of cell death",22,1,2.16,"0.86348"
"2725","GO:0043467","regulation of generation of precursor metabolites and energy",22,1,2.16,"0.86348"
"2726","GO:0009063","cellular amino acid catabolic process",55,3,5.39,"0.86562"
"2727","GO:0140115","export across plasma membrane",40,2,3.92,"0.87188"
"2728","GO:0009060","aerobic respiration",56,3,5.49,"0.87357"
"2729","GO:0015994","chlorophyll metabolic process",99,10,9.71,"0.87373"
"2730","GO:0044283","small molecule biosynthetic process",504,37,49.43,"0.87499"
"2731","GO:0006275","regulation of DNA replication",23,1,2.26,"0.87531"
"2732","GO:0009812","flavonoid metabolic process",75,10,7.36,"0.87920"
"2733","GO:0005975","carbohydrate metabolic process",563,58,55.22,"0.87974"
"2734","GO:0006520","cellular amino acid metabolic process",294,24,28.84,"0.88014"
"2735","GO:0045143","homologous chromosome segregation",24,1,2.35,"0.88611"
"2736","GO:0065001","specification of axis polarity",24,1,2.35,"0.88611"
"2737","GO:0010089","xylem development",24,1,2.35,"0.88611"
"2738","GO:0046164","alcohol catabolic process",24,1,2.35,"0.88611"
"2739","GO:0009694","jasmonic acid metabolic process",24,1,2.35,"0.88611"
"2740","GO:0009073","aromatic amino acid family biosynthetic process",24,1,2.35,"0.88611"
"2741","GO:0019932","second-messenger-mediated signaling",24,1,2.35,"0.88611"
"2742","GO:0034641","cellular nitrogen compound metabolic process",2797,394,274.33,"0.88733"
"2743","GO:0008202","steroid metabolic process",42,2,4.12,"0.88890"
"2744","GO:0042221","response to chemical",2224,248,218.13,"0.89075"
"2745","GO:0000904","cell morphogenesis involved in differentiation",171,18,16.77,"0.89574"
"2746","GO:0045492","xylan biosynthetic process",25,1,2.45,"0.89597"
"2747","GO:1904029","regulation of cyclin-dependent protein kinase activity",25,1,2.45,"0.89597"
"2748","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity",25,1,2.45,"0.89597"
"2749","GO:0009409","response to cold",252,26,24.72,"0.90109"
"2750","GO:0044282","small molecule catabolic process",148,9,14.52,"0.90229"
"2751","GO:0015698","inorganic anion transport",46,4,4.51,"0.90333"
"2752","GO:0006979","response to oxidative stress",249,19,24.42,"0.90347"
"2753","GO:0000154","rRNA modification",26,1,2.55,"0.90498"
"2754","GO:0007131","reciprocal meiotic recombination",45,2,4.41,"0.91052"
"2755","GO:0140527","reciprocal homologous recombination",45,2,4.41,"0.91052"
"2756","GO:0045229","external encapsulating structure organization",183,14,17.95,"0.91300"
"2757","GO:0098813","nuclear chromosome segregation",88,9,8.63,"0.91309"
"2758","GO:0000280","nuclear division",133,12,13.04,"0.91426"
"2759","GO:0006720","isoprenoid metabolic process",137,8,13.44,"0.91454"
"2760","GO:0033013","tetrapyrrole metabolic process",166,14,16.28,"0.91938"
"2761","GO:0005976","polysaccharide metabolic process",287,36,28.15,"0.91965"
"2762","GO:0009767","photosynthetic electron transport chain",28,1,2.75,"0.92073"
"2763","GO:0006694","steroid biosynthetic process",28,1,2.75,"0.92073"
"2764","GO:0045488","pectin metabolic process",84,7,8.24,"0.92300"
"2765","GO:0010393","galacturonan metabolic process",85,7,8.34,"0.92736"
"2766","GO:0044106","cellular amine metabolic process",48,2,4.71,"0.92815"
"2767","GO:0007346","regulation of mitotic cell cycle",48,2,4.71,"0.92815"
"2768","GO:0009266","response to temperature stimulus",466,57,45.71,"0.93048"
"2769","GO:0009404","toxin metabolic process",30,1,2.94,"0.93388"
"2770","GO:0009664","plant-type cell wall organization",87,7,8.53,"0.93542"
"2771","GO:0006721","terpenoid metabolic process",114,6,11.18,"0.93668"
"2772","GO:0042445","hormone metabolic process",67,3,6.57,"0.93702"
"2773","GO:1901616","organic hydroxy compound catabolic process",31,1,3.04,"0.93961"
"2774","GO:0046364","monosaccharide biosynthetic process",31,1,3.04,"0.93961"
"2775","GO:0009853","photorespiration",31,1,3.04,"0.93961"
"2776","GO:0006778","porphyrin-containing compound metabolic process",144,12,14.12,"0.94170"
"2777","GO:0010941","regulation of cell death",51,2,5,"0.94246"
"2778","GO:0010383","cell wall polysaccharide metabolic process",101,5,9.91,"0.94399"
"2779","GO:0048731","system development",1950,306,191.26,"0.94495"
"2780","GO:0019684","photosynthesis, light reaction",87,4,8.53,"0.94974"
"2781","GO:0001666","response to hypoxia",119,6,11.67,"0.95127"
"2782","GO:0016125","sterol metabolic process",34,1,3.33,"0.95399"
"2783","GO:0009636","response to toxic substance",72,3,7.06,"0.95474"
"2784","GO:0051726","regulation of cell cycle",136,7,13.34,"0.95555"
"2785","GO:0036293","response to decreased oxygen levels",121,6,11.87,"0.95620"
"2786","GO:0042273","ribosomal large subunit biogenesis",55,2,5.39,"0.95737"
"2787","GO:0008643","carbohydrate transport",35,1,3.43,"0.95798"
"2788","GO:0070482","response to oxygen levels",122,6,11.97,"0.95849"
"2789","GO:0044772","mitotic cell cycle phase transition",56,2,5.49,"0.96048"
"2790","GO:0045490","pectin catabolic process",37,1,3.63,"0.96495"
"2791","GO:0043067","regulation of programmed cell death",38,1,3.73,"0.96798"
"2792","GO:0006576","cellular biogenic amine metabolic process",39,1,3.83,"0.97076"
"2793","GO:0043603","cellular amide metabolic process",459,44,45.02,"0.97226"
"2794","GO:0019751","polyol metabolic process",42,1,4.12,"0.97773"
"2795","GO:0010564","regulation of cell cycle process",83,3,8.14,"0.97865"
"2796","GO:0043604","amide biosynthetic process",396,35,38.84,"0.97985"
"2797","GO:0045786","negative regulation of cell cycle",44,1,4.32,"0.98142"
"2798","GO:0044036","cell wall macromolecule metabolic process",120,5,11.77,"0.98151"
"2799","GO:0010410","hemicellulose metabolic process",68,2,6.67,"0.98430"
"2800","GO:0009072","aromatic amino acid family metabolic process",46,1,4.51,"0.98451"
"2801","GO:0044770","cell cycle phase transition",72,2,7.06,"0.98853"
"2802","GO:0006412","translation",356,31,34.92,"0.99021"
"2803","GO:0043043","peptide biosynthetic process",359,31,35.21,"0.99141"
"2804","GO:0006518","peptide metabolic process",395,33,38.74,"0.99346"
"2805","GO:0022900","electron transport chain",62,1,6.08,"0.99638"
"2806","GO:0071456","cellular response to hypoxia",89,2,8.73,"0.99705"
"2807","GO:0071453","cellular response to oxygen levels",90,2,8.83,"0.99728"
"2808","GO:0036294","cellular response to decreased oxygen levels",90,2,8.83,"0.99728"
"2809","GO:0034504","protein localization to nucleus",29,9,2.84,"1.00000"
"2810","GO:0018393","internal peptidyl-lysine acetylation",42,13,4.12,"1.00000"
"2811","GO:0034067","protein localization to Golgi apparatus",5,4,0.49,"1.00000"
"2812","GO:0018394","peptidyl-lysine acetylation",42,13,4.12,"1.00000"
"2813","GO:0009956","radial pattern formation",20,2,1.96,"1.00000"
"2814","GO:0010498","proteasomal protein catabolic process",159,33,15.59,"1.00000"
"2815","GO:0045185","maintenance of protein location",16,4,1.57,"1.00000"
"2816","GO:0051570","regulation of histone H3-K9 methylation",9,4,0.88,"1.00000"
"2817","GO:0061013","regulation of mRNA catabolic process",37,10,3.63,"1.00000"
"2818","GO:0016237","lysosomal microautophagy",6,4,0.59,"1.00000"
"2819","GO:1901000","regulation of response to salt stress",21,4,2.06,"1.00000"
"2820","GO:2000113","negative regulation of cellular macromolecule biosynthetic process",53,11,5.2,"1.00000"
"2821","GO:0031086","nuclear-transcribed mRNA catabolic process, deadenylation-independent decay",5,3,0.49,"1.00000"
"2822","GO:0051098","regulation of binding",2,2,0.2,"1.00000"
"2823","GO:0006305","DNA alkylation",33,12,3.24,"1.00000"
"2824","GO:0031047","gene silencing by RNA",82,30,8.04,"1.00000"
"2825","GO:0051651","maintenance of location in cell",21,4,2.06,"1.00000"
"2826","GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process",14,5,1.37,"1.00000"
"2827","GO:0047484","regulation of response to osmotic stress",24,4,2.35,"1.00000"
"2828","GO:0006473","protein acetylation",49,13,4.81,"1.00000"
"2829","GO:0006475","internal protein amino acid acetylation",42,13,4.12,"1.00000"
"2830","GO:2000242","negative regulation of reproductive process",44,9,4.32,"1.00000"
"2831","GO:0071395","cellular response to jasmonic acid stimulus",78,13,7.65,"1.00000"
"2832","GO:0071398","cellular response to fatty acid",79,13,7.75,"1.00000"
"2833","GO:0071368","cellular response to cytokinin stimulus",30,7,2.94,"1.00000"
