HOG	OG	Gene Tree Parent Clade	A_coerulea.proteins	A_hypochondriacus.proteins	A_thaliana.proteins	A_vesiculosa.proteins	B_vulgaris.proteins	D_muscipula.proteins	D_spatulata.proteins	G_max.proteins	L_sativa.proteins	P_amilis.proteins	S_lycopersicum.proteins	V_vinifera.proteins
N3.HOG0009399	OG0005644	n0			AT1G16540.2, AT1G16540.1, AT1G16540.3					GmISU01.09G001900.3.p, GmISU01.09G001900.2.p, GmISU01.09G001900.1.p, GmISU01.09G001900.4.p				
N3.HOG0009400	OG0005645	n0			AT5G60040.1, AT5G60040.2					GmISU01.11G132700.1.p				
N3.HOG0009401	OG0005646	n0			AT5G12920.2, AT5G12920.7, AT5G12920.8, AT5G12920.3, AT5G12920.1, AT5G12920.6, AT5G12920.5, AT5G12920.4					GmISU01.11G119800.1.p				
N3.HOG0009402	OG0005647	n0			AT3G53250.1, AT3G53250.2, AT2G37030.1, AT5G03310.1					GmISU01.03G143600.3.p, GmISU01.03G143600.2.p, GmISU01.19G146800.1.p, GmISU01.10G052700.1.p, GmISU01.13G116200.1.p				
N3.HOG0009403	OG0005648	n0			AT3G53680.1, AT3G53680.2, AT2G37520.1					GmISU01.13G104300.4.p, GmISU01.13G104300.3.p, GmISU01.10G040700.2.p, GmISU01.13G104300.1.p, GmISU01.13G104300.2.p				
N3.HOG0009404	OG0005649	n2			AT5G02070.1, AT3G53840.1					GmISU01.07G120300.2.p, GmISU01.07G120300.1.p				
N3.HOG0009405	OG0005649	n13								GmISU01.11G202400.1.p				
N3.HOG0009406	OG0005650	n0			AT2G27680.1					GmISU01.13G278000.1.p, GmISU01.13G278000.3.p, GmISU01.12G151000.1.p, GmISU01.13G278000.2.p, GmISU01.12G151000.2.p, GmISU01.13G278000.4.p				
N3.HOG0009407	OG0005651	n2			AT5G41970.1					GmISU01.01G079000.1.p, GmISU01.03G050900.1.p				
N3.HOG0009408	OG0005651	n18			AT3G49320.1, AT3G49320.2					GmISU01.04G190600.1.p				
N3.HOG0009409	OG0005652	n0			AT5G45980.1, AT2G33880.2, AT2G33880.1					GmISU01.13G124800.1.p, GmISU01.13G124800.2.p, GmISU01.10G062500.1.p, GmISU01.10G062500.2.p, GmISU01.13G144400.1.p, GmISU01.07G172200.3.p, GmISU01.07G172200.1.p, GmISU01.07G172200.2.p				
N3.HOG0009410	OG0005653	n0			AT3G21670.1					GmISU01.02G230000.1.p, GmISU01.02G230000.2.p, GmISU01.14G043800.1.p				
N3.HOG0009411	OG0005654	n0			AT5G53860.1, AT5G53860.5, AT5G53860.4, AT5G53860.2, AT5G53860.3					GmISU01.13G238900.1.p, GmISU01.12G189800.1.p				
N3.HOG0009412	OG0005655	n0			AT5G58330.3, AT5G58330.2, AT5G58330.1					GmISU01.10G162500.1.p, GmISU01.20G152700.1.p				
N3.HOG0009413	OG0005656	n0			AT2G40120.1					GmISU01.02G219100.1.p, GmISU01.14G054700.1.p				
N3.HOG0009414	OG0005657	n0			AT3G11773.1, AT3G11773.2, AT5G06470.1					GmISU01.20G155100.1.p, GmISU01.10G160200.1.p, GmISU01.02G163300.1.p, GmISU01.10G072500.2.p, GmISU01.03G163200.1.p, GmISU01.19G165400.1.p				
N3.HOG0009415	OG0005658	n0			AT3G10360.1					GmISU01.10G172700.2.p, GmISU01.10G172700.4.p, GmISU01.10G172700.9.p, GmISU01.10G172700.1.p, GmISU01.10G172700.10.p, GmISU01.10G172700.6.p, GmISU01.10G172700.5.p, GmISU01.10G172700.8.p, GmISU01.10G172700.3.p, GmISU01.20G143800.1.p, GmISU01.20G143800.2.p, GmISU01.20G143800.5.p, GmISU01.20G143800.4.p, GmISU01.20G143800.6.p, GmISU01.20G143800.7.p, GmISU01.20G143800.3.p				
N3.HOG0009416	OG0005659	n0			AT3G13070.1, AT1G55930.2, AT1G55930.1, AT4G00925.1					GmISU01.14G015000.3.p, GmISU01.14G015000.1.p, GmISU01.02G256800.1.p				
N3.HOG0009417	OG0005660	n0			AT4G27390.1					GmISU01.13G244300.1.p, GmISU01.13G244300.2.p, GmISU01.12G184800.1.p, GmISU01.12G184800.2.p				
N3.HOG0009418	OG0005661	n0			AT2G26780.1, AT2G26780.2					GmISU01.14G034900.2.p, GmISU01.14G034900.1.p				
N3.HOG0009419	OG0005662	n0			AT3G21055.1, AT3G21055.2, AT1G51400.1					GmISU01.10G076400.3.p, GmISU01.10G076400.2.p, GmISU01.10G076200.4.p, GmISU01.15G228600.1.p, GmISU01.15G228700.1.p				
N3.HOG0009420	OG0005663	n0			AT2G26920.1, AT5G12120.1					GmISU01.20G033400.1.p, GmISU01.20G033400.2.p, GmISU01.13G049600.4.p, GmISU01.02G237000.3.p, GmISU01.02G237000.1.p, GmISU01.14G036700.1.p				
N3.HOG0009421	OG0005664	n0			AT3G32940.1					GmISU01.11G233200.2.p, GmISU01.11G233200.3.p, GmISU01.18G000900.4.p, GmISU01.18G000900.8.p, GmISU01.18G000900.7.p, GmISU01.11G233200.1.p				
N3.HOG0009422	OG0005665	n0								GmISU01.13G281900.3.p, GmISU01.13G281900.2.p, GmISU01.13G281900.1.p, GmISU01.12G146800.2.p				
N3.HOG0009423	OG0005666	n2			AT3G52105.1, AT3G52105.2					GmISU01.15G227300.1.p, GmISU01.08G143500.1.p, GmISU01.13G170700.1.p, GmISU01.12G200600.1.p				
N3.HOG0009424	OG0005666	n11								GmISU01.03G104400.1.p				
N3.HOG0009425	OG0005667	n0			AT4G21105.2, AT4G21105.1, AT4G21105.3					GmISU01.12G150500.5.p, GmISU01.13G278500.1.p, GmISU01.11G149500.1.p, GmISU01.12G078300.1.p				
N3.HOG0009426	OG0005668	n13			AT1G55546.1									
N3.HOG0009427	OG0005668	n14			AT3G13410.1									
N3.HOG0009428	OG0005668	n22								GmISU01.12G018900.2.p, GmISU01.11G086300.1.p				
N3.HOG0009429	OG0005669	n0			AT5G08010.1, AT5G61040.1					GmISU01.06G183700.1.p, GmISU01.04G133300.2.p, GmISU01.04G133300.1.p, GmISU01.05G018700.1.p				
N3.HOG0009430	OG0005670	n2								GmISU01.14G018600.1.p, GmISU01.14G018600.2.p, GmISU01.02G252900.1.p				
N3.HOG0009431	OG0005670	n10			AT2G32990.1					GmISU01.02G229700.1.p, GmISU01.14G044000.1.p				
N3.HOG0009432	OG0005671	n0			AT1G36623.1, AT1G78510.1, AT1G78510.2, AT1G17050.1					GmISU01.13G226100.1.p, GmISU01.15G202700.1.p				
N3.HOG0009433	OG0005672	n3			AT1G30540.4, AT1G30540.1, AT1G30540.2, AT1G30540.3					GmISU01.14G031700.1.p, GmISU01.14G031700.2.p, GmISU01.02G241500.1.p				
N3.HOG0009434	OG0005673	n0			AT5G13710.2, AT5G13710.1					GmISU01.10G077200.1.p, GmISU01.15G229300.1.p, GmISU01.12G008700.1.p, GmISU01.12G008600.2.p, GmISU01.12G008600.1.p				
N3.HOG0009435	OG0005674	n4								GmISU01.14G020500.2.p, GmISU01.14G020500.1.p, GmISU01.02G251900.1.p, GmISU01.08G284800.1.p, GmISU01.18G080000.1.p				
N3.HOG0009436	OG0005674	n16			AT4G26850.1, AT5G55120.1									
N3.HOG0009437	OG0005675	n0			AT1G30090.1					GmISU01.15G086700.1.p, GmISU01.15G086700.2.p, GmISU01.13G186400.1.p				
N3.HOG0009438	OG0005676	n0			AT3G10180.2, AT3G10180.1					GmISU01.17G180600.2.p, GmISU01.17G180600.1.p, GmISU01.17G180600.10.p, GmISU01.17G180600.5.p, GmISU01.17G180600.7.p, GmISU01.17G180600.11.p, GmISU01.17G180600.9.p, GmISU01.17G180600.8.p				
N3.HOG0009439	OG0005677	n0			AT1G50710.1					GmISU01.08G282300.1.p, GmISU01.08G282300.2.p, GmISU01.18G082900.4.p, GmISU01.18G082900.1.p				
N3.HOG0009440	OG0005678	n0			AT3G24080.4, AT3G24080.3, AT3G24080.2, AT3G24080.1					GmISU01.13G115700.1.p, GmISU01.09G023700.2.p, GmISU01.09G023700.1.p, GmISU01.09G023700.3.p, GmISU01.15G121600.2.p, GmISU01.15G121600.1.p, GmISU01.15G121600.4.p				
N3.HOG0009441	OG0005679	n10			AT3G19420.1					GmISU01.10G223700.1.p				
N3.HOG0009442	OG0005680	n4								GmISU01.20G059900.1.p				
N3.HOG0009443	OG0005680	n5			AT1G13020.1, AT3G26400.1					GmISU01.05G146700.1.p, GmISU01.08G122500.1.p				
N3.HOG0009444	OG0005681	n8								GmISU01.04G042200.1.p, GmISU01.06G041400.1.p				
N3.HOG0009445	OG0005681	n11			AT4G37630.2, AT4G37630.3, AT4G37630.1					GmISU01.01G154300.1.p, GmISU01.11G043500.1.p				
N3.HOG0009446	OG0005682	n0			AT1G20580.1					GmISU01.08G133700.1.p, GmISU01.05G157300.1.p				
N3.HOG0009447	OG0005683	n0			AT4G25330.1					GmISU01.13G005700.4.p, GmISU01.13G005700.3.p, GmISU01.13G005700.2.p, GmISU01.13G005700.1.p, GmISU01.13G156200.1.p, GmISU01.15G190050.2.p, GmISU01.15G190050.1.p				
N3.HOG0009448	OG0005684	n0			AT5G63140.1					GmISU01.07G044100.1.p, GmISU01.16G014000.1.p, GmISU01.19G220400.1.p, GmISU01.19G220400.2.p				
N3.HOG0009449	OG0005685	n0			AT4G34310.3, AT4G34310.2, AT4G34310.8, AT4G34310.10, AT4G34310.6, AT4G34310.4, AT4G34310.9, AT4G34310.5, AT4G34310.7, AT4G34310.1					GmISU01.17G212400.1.p, GmISU01.17G212400.2.p, GmISU01.14G076000.1.p				
N3.HOG0009450	OG0005686	n0			AT2G02560.1, AT2G02560.2					GmISU01.07G234000.2.p, GmISU01.07G234000.1.p, GmISU01.17G001600.2.p, GmISU01.17G001600.1.p				
N3.HOG0009451	OG0005687	n0			AT2G21070.2, AT2G21070.1, AT2G21070.3					GmISU01.08G080000.1.p, GmISU01.05G108500.1.p, GmISU01.05G108500.3.p				
N3.HOG0009452	OG0005688	n0			AT3G26670.1, AT3G26670.2, AT3G26670.4, AT3G26670.3					GmISU01.02G061300.2.p, GmISU01.02G061300.1.p, GmISU01.16G122300.1.p, GmISU01.16G122300.2.p				
N3.HOG0009453	OG0005689	n15			AT2G18350.1					GmISU01.11G062500.1.p, GmISU01.01G136700.1.p, GmISU01.16G112600.1.p, GmISU01.16G112600.2.p, GmISU01.02G050700.1.p				
N3.HOG0009454	OG0005690	n0			AT5G51970.2, AT5G51970.1					GmISU01.09G116400.1.p, GmISU01.16G168900.1.p, GmISU01.09G116400.3.p				
N3.HOG0009455	OG0005691	n0			AT4G14410.2, AT4G14410.3, AT4G14410.1					GmISU01.20G060700.1.p, GmISU01.10G006600.1.p, GmISU01.10G006600.2.p, GmISU01.10G006600.3.p, GmISU01.20G060700.3.p				
N3.HOG0009456	OG0005692	n0			AT2G27490.1, AT2G27490.2, AT2G27490.4, AT2G27490.3					GmISU01.19G173000.1.p, GmISU01.03G171400.1.p				
N3.HOG0009457	OG0005693	n0								GmISU01.08G092800.3.p, GmISU01.08G092800.4.p, GmISU01.08G092800.2.p, GmISU01.08G092800.1.p, GmISU01.05G119500.2.p, GmISU01.05G119500.1.p, GmISU01.05G119500.5.p				
N3.HOG0009458	OG0005694	n10								GmISU01.11G073900.2.p				
N3.HOG0009459	OG0005694	n17			AT4G35800.1, AT4G35800.2					GmISU01.11G073900.1.p				
N3.HOG0009460	OG0005695	n0			AT4G24480.2, AT4G24480.1, AT4G24480.3					GmISU01.14G150600.2.p, GmISU01.14G150600.1.p, GmISU01.02G181500.2.p, GmISU01.14G150600.3.p, GmISU01.04G087400.1.p, GmISU01.04G087400.2.p				
N3.HOG0009461	OG0005696	n0			AT5G08620.1, AT5G08610.1, AT5G63630.1, AT5G63630.2					GmISU01.16G023200.1.p, GmISU01.07G052500.1.p				
N3.HOG0009462	OG0005697	n0			AT4G20350.6, AT4G20350.2, AT4G20350.3, AT4G20350.11, AT4G20350.9, AT4G20350.5, AT4G20350.1, AT4G20350.4, AT4G20350.8, AT4G20350.7, AT4G20350.10					GmISU01.09G122700.1.p, GmISU01.16G175900.2.p, GmISU01.16G175900.1.p				
N3.HOG0009463	OG0005698	n0			AT3G01740.1, AT5G14290.1					GmISU01.19G059100.2.p, GmISU01.19G059100.3.p, GmISU01.19G059100.1.p, GmISU01.05G066100.1.p				
N3.HOG0009464	OG0005699	n13			AT4G14830.1, AT3G22530.1					GmISU01.10G208800.1.p, GmISU01.20G112600.1.p, GmISU01.01G194900.1.p				
N3.HOG0009465	OG0005700	n4			AT5G14230.2, AT5G14230.1									
N3.HOG0009466	OG0005700	n6								GmISU01.18G007900.1.p				
N3.HOG0009467	OG0005700	n13								GmISU01.16G054500.1.p, GmISU01.19G065400.1.p				
N3.HOG0009468	OG0005701	n0			AT3G26950.1					GmISU01.02G058700.1.p, GmISU01.16G119300.4.p, GmISU01.16G119300.1.p, GmISU01.16G047700.1.p, GmISU01.16G047700.2.p, GmISU01.19G072301.1.p				
N3.HOG0009469	OG0005702	n0			AT2G39630.1					GmISU01.02G082400.1.p, GmISU01.02G082400.2.p, GmISU01.18G233200.1.p				
N3.HOG0009470	OG0005703	n0			AT5G40840.5, AT5G40840.6, AT5G40840.3, AT5G40840.2, AT5G40840.1, AT5G40840.4									
N3.HOG0009471	OG0005704	n0			AT4G13430.1					GmISU01.17G223000.2.p, GmISU01.17G223000.3.p, GmISU01.17G223000.1.p, GmISU01.14G181400.1.p				
N3.HOG0009472	OG0005705	n0			AT1G26665.1, AT1G26665.2, AT5G41910.2, AT5G41910.1, AT5G41910.3					GmISU01.08G265300.2.p, GmISU01.18G103300.1.p, GmISU01.08G265300.1.p				
N3.HOG0009473	OG0005706	n0			AT1G77800.5, AT1G77800.6, AT1G77800.4, AT1G77800.3, AT1G77800.2, AT1G77800.1, AT1G77800.7					GmISU01.06G099000.1.p, GmISU01.06G099000.3.p, GmISU01.06G099000.2.p, GmISU01.04G209800.2.p, GmISU01.04G209800.3.p, GmISU01.04G209800.1.p				
N3.HOG0009474	OG0005707	n0			AT3G48560.1					GmISU01.06G155500.1.p, GmISU01.04G158400.1.p, GmISU01.15G068000.1.p, GmISU01.13G207600.1.p				
N3.HOG0009475	OG0005708	n0			AT1G72680.1					GmISU01.13G220400.3.p, GmISU01.13G220400.1.p, GmISU01.13G220400.2.p, GmISU01.15G056200.1.p, GmISU01.15G056200.2.p, GmISU01.15G056200.3.p				
N3.HOG0009476	OG0005709	n7			AT4G39420.2, AT4G39420.4, AT4G39420.1, AT4G39420.3									
N3.HOG0009477	OG0005709	n19								GmISU01.05G156700.1.p, GmISU01.08G133200.2.p, GmISU01.08G133200.1.p, GmISU01.08G133200.7.p, GmISU01.05G156700.3.p, GmISU01.05G156700.2.p				
N3.HOG0009478	OG0005710	n5			AT3G42860.1									
N3.HOG0009479	OG0005710	n14			AT5G13920.2, AT5G13920.1, AT1G54930.1, AT1G54930.2									
N3.HOG0009480	OG0005711	n0			AT5G11860.3, AT5G11860.4, AT5G11860.1, AT5G11860.5, AT5G11860.2					GmISU01.11G227700.2.p, GmISU01.11G227700.1.p, GmISU01.11G227700.3.p, GmISU01.18G006400.1.p				
N3.HOG0009481	OG0005712	n0			AT2G46620.1					GmISU01.19G217300.1.p, GmISU01.03G216000.1.p, GmISU01.04G140800.1.p				
N3.HOG0009482	OG0005713	n3			AT1G78690.5, AT1G78690.4, AT1G78690.3, AT1G78690.1, AT1G78690.2									
N3.HOG0009483	OG0005713	n8								GmISU01.09G155600.1.p, GmISU01.16G093100.2.p, GmISU01.16G093100.1.p, GmISU01.16G093100.3.p				
N3.HOG0009484	OG0005714	n6								GmISU01.03G197600.2.p, GmISU01.03G197600.1.p				
N3.HOG0009485	OG0005714	n8			AT3G05190.3, AT3G05190.1, AT3G05190.2, AT5G27410.3, AT5G27410.1, AT5G27410.4					GmISU01.10G125200.1.p				
N3.HOG0009486	OG0005714	n15			AT5G27410.2					GmISU01.19G198700.2.p, GmISU01.10G125300.1.p				
N3.HOG0009487	OG0005715	n0			AT3G51130.1					GmISU01.11G068000.1.p, GmISU01.11G068000.2.p, GmISU01.01G131400.6.p, GmISU01.01G131400.4.p, GmISU01.01G131400.3.p				
N3.HOG0009488	OG0005716	n0			AT5G61790.1, AT5G07340.2, AT5G07340.1					GmISU01.04G164500.1.p, GmISU01.06G149000.1.p, GmISU01.08G005700.1.p				
N3.HOG0009489	OG0005717	n3			AT1G20930.1, AT1G76540.1									
N3.HOG0009490	OG0005717	n11								GmISU01.17G228700.6.p				
N3.HOG0009491	OG0005717	n13								GmISU01.14G187900.1.p, GmISU01.17G228700.1.p, GmISU01.09G064100.1.p, GmISU01.07G063600.1.p				
N3.HOG0009492	OG0005718	n0			AT4G39870.1, AT4G39870.2					GmISU01.18G016000.1.p, GmISU01.11G218200.1.p, GmISU01.08G126400.2.p, GmISU01.01G025700.1.p				
N3.HOG0009493	OG0005719	n0			AT5G41790.2, AT5G41790.1, AT1G64330.1					GmISU01.05G183000.1.p, GmISU01.05G183000.2.p, GmISU01.08G019500.3.p, GmISU01.08G019500.1.p, GmISU01.08G019500.2.p				
N3.HOG0009494	OG0005720	n0			AT4G10430.3, AT4G10430.1, AT1G33230.2, AT1G33230.1					GmISU01.20G202900.1.p, GmISU01.10G251800.1.p, GmISU01.20G202900.3.p, GmISU01.20G202900.2.p				
N3.HOG0009495	OG0005721	n0								GmISU01.06G018900.3.p, GmISU01.06G018900.1.p, GmISU01.06G018900.4.p, GmISU01.06G018900.2.p, GmISU01.04G020300.1.p, GmISU01.04G020300.3.p, GmISU01.04G020300.2.p				
N3.HOG0009496	OG0005722	n0			AT2G48010.1					GmISU01.02G135600.1.p, GmISU01.10G021900.1.p, GmISU01.19G118300.1.p, GmISU01.03G113300.2.p, GmISU01.03G113300.1.p, GmISU01.19G118400.1.p, GmISU01.03G113400.1.p				
N3.HOG0009497	OG0005723	n0			AT1G11050.1					GmISU01.15G042600.1.p, GmISU01.08G174200.6.p, GmISU01.08G174200.5.p, GmISU01.08G174200.2.p, GmISU01.08G174200.1.p				
N3.HOG0009498	OG0005724	n4			AT5G43940.1, AT5G43940.2					GmISU01.03G131500.1.p, GmISU01.19G135700.1.p, GmISU01.10G037600.1.p, GmISU01.13G100400.1.p				
N3.HOG0009499	OG0005725	n0			AT2G28450.2, AT2G28450.1					GmISU01.11G160100.2.p, GmISU01.12G062100.2.p, GmISU01.12G062100.6.p, GmISU01.12G062100.3.p, GmISU01.11G160100.3.p				
N3.HOG0009500	OG0005726	n0			AT4G36980.4, AT4G36980.3, AT4G36980.1, AT4G36980.2					GmISU01.11G050600.1.p, GmISU01.11G050600.3.p, GmISU01.01G147300.3.p, GmISU01.01G147300.1.p				
N3.HOG0009501	OG0005727	n0			AT2G35610.1					GmISU01.16G068300.1.p, GmISU01.16G092400.1.p, GmISU01.11G083200.1.p, GmISU01.01G117200.1.p, GmISU01.01G117200.2.p				
N3.HOG0009502	OG0005728	n0			AT3G06810.1					GmISU01.15G138100.1.p, GmISU01.09G039500.1.p, GmISU01.09G039500.3.p, GmISU01.09G039500.2.p, GmISU01.15G138100.4.p, GmISU01.15G138100.2.p, GmISU01.15G138100.3.p, GmISU01.09G039500.4.p				
N3.HOG0009503	OG0005729	n0			AT5G65770.3, AT5G65770.1, AT5G65780.2, AT5G65770.2					GmISU01.05G088700.2.p, GmISU01.05G088700.5.p, GmISU01.17G144400.2.p, GmISU01.17G144400.11.p, GmISU01.17G144400.10.p, GmISU01.11G040550.1.p, GmISU01.01G157150.1.p				
N3.HOG0009504	OG0005730	n0								GmISU01.05G056800.1.p, GmISU01.17G132100.1.p, GmISU01.11G031800.1.p, GmISU01.01G167100.1.p				
N3.HOG0009505	OG0005731	n0			AT5G10940.2, AT5G10940.1					GmISU01.04G085100.4.p, GmISU01.04G085100.3.p, GmISU01.04G085100.2.p, GmISU01.04G085100.6.p, GmISU01.04G085100.1.p, GmISU01.04G085100.5.p, GmISU01.06G086500.9.p, GmISU01.06G086500.6.p, GmISU01.06G086500.2.p, GmISU01.06G086500.5.p				
N3.HOG0009506	OG0005732	n0			AT4G16180.2, AT4G16180.1					GmISU01.17G031200.1.p, GmISU01.17G031200.3.p, GmISU01.07G202400.1.p				
N3.HOG0009507	OG0005733	n0			AT4G39300.1, AT4G39300.2					GmISU01.11G108600.2.p, GmISU01.11G108600.1.p, GmISU01.12G039300.1.p				
N3.HOG0009508	OG0005734	n0			AT4G00050.3, AT4G00050.1, AT4G00050.2					GmISU01.01G062400.2.p, GmISU01.01G062400.1.p, GmISU01.11G139100.1.p, GmISU01.11G139100.2.p				
N3.HOG0009509	OG0005735	n0			AT1G27750.1					GmISU01.14G082800.2.p, GmISU01.14G082800.3.p, GmISU01.14G082800.1.p, GmISU01.14G082800.4.p, GmISU01.17G205200.2.p, GmISU01.17G205200.1.p				
N3.HOG0009510	OG0005736	n0			AT2G30570.1					GmISU01.03G122400.1.p, GmISU01.19G126900.1.p, GmISU01.02G126800.1.p, GmISU01.10G029900.1.p				
N3.HOG0009511	OG0005737	n0			AT1G20770.2, AT1G20770.1					GmISU01.19G117600.2.p, GmISU01.19G117600.3.p, GmISU01.19G117600.1.p, GmISU01.03G112500.2.p, GmISU01.03G112500.1.p, GmISU01.03G112500.3.p				
N3.HOG0009512	OG0005738	n0			AT1G04010.1					GmISU01.19G132300.1.p, GmISU01.19G132300.2.p, GmISU01.03G128300.1.p, GmISU01.03G128300.2.p				
N3.HOG0009513	OG0005739	n0			AT4G11670.3, AT4G11670.2, AT4G11670.1, AT4G11670.4									
N3.HOG0009514	OG0005740	n0			AT1G09330.1					GmISU01.19G190200.2.p, GmISU01.19G190200.1.p, GmISU01.20G065300.1.p, GmISU01.10G115100.1.p				
N3.HOG0009515	OG0005741	n0			AT3G18750.1, AT3G18750.2, AT3G18750.6, AT3G18750.5, AT3G18750.3, AT3G18750.4, AT1G49160.6, AT1G49160.7, AT1G49160.4, AT1G49160.1, AT1G49160.2, AT1G49160.3, AT1G49160.5					GmISU01.06G138200.1.p, GmISU01.06G138200.2.p, GmISU01.04G174650.1.p, GmISU01.06G138200.3.p				
N3.HOG0009516	OG0005742	n0			AT3G18090.1, AT3G18090.2, AT3G18090.3, AT3G23780.1, AT3G23780.2					GmISU01.04G056200.1.p, GmISU01.06G056100.1.p				
N3.HOG0009517	OG0005743	n8			AT1G14200.1									
N3.HOG0009518	OG0005743	n17			AT1G26800.1					GmISU01.01G044300.1.p, GmISU01.02G097000.4.p, GmISU01.02G097000.5.p				
N3.HOG0009519	OG0005744	n0			AT5G15730.1, AT5G15730.2, AT5G15730.3					GmISU01.08G232000.5.p, GmISU01.08G232000.4.p, GmISU01.08G232000.6.p, GmISU01.08G232000.7.p, GmISU01.18G218300.1.p, GmISU01.19G031300.1.p, GmISU01.19G031300.2.p				
N3.HOG0009520	OG0005745	n0			AT5G15750.1					GmISU01.16G052400.2.p, GmISU01.16G052400.3.p, GmISU01.16G052400.1.p, GmISU01.16G052400.6.p, GmISU01.16G052400.4.p, GmISU01.16G052400.5.p, GmISU01.16G052400.7.p, GmISU01.20G125100.1.p, GmISU01.10G194900.1.p				
N3.HOG0009521	OG0005746	n0			AT1G23380.2, AT1G23380.1, AT1G70510.2, AT1G70510.1					GmISU01.02G033500.1.p, GmISU01.01G026500.1.p, GmISU01.08G254700.1.p, GmISU01.18G112300.1.p				
N3.HOG0009522	OG0005747	n0			AT1G32340.1					GmISU01.09G166600.1.p, GmISU01.01G015100.1.p				
N3.HOG0009523	OG0005748	n0			AT2G35340.2, AT2G35340.1, AT1G32490.1, AT1G32490.2					GmISU01.06G182100.4.p, GmISU01.06G182100.5.p				
N3.HOG0009524	OG0005749	n0			AT1G02145.1, AT1G02145.3, AT1G02145.4, AT1G02145.2					GmISU01.07G105900.2.p, GmISU01.03G080100.2.p, GmISU01.03G080100.1.p				
N3.HOG0009525	OG0005750	n0			AT1G59990.2, AT1G59990.1					GmISU01.08G261000.2.p, GmISU01.18G107300.1.p				
N3.HOG0009526	OG0005751	n0			AT1G27150.1					GmISU01.01G037500.2.p, GmISU01.02G021600.3.p, GmISU01.02G021600.2.p, GmISU01.02G021600.1.p, GmISU01.02G021600.4.p, GmISU01.01G037500.1.p				
N3.HOG0009527	OG0005752	n2			AT2G44810.2, AT2G44810.1					GmISU01.18G196200.1.p, GmISU01.09G199500.1.p, GmISU01.18G196100.1.p, GmISU01.09G199600.1.p				
N3.HOG0009528	OG0005752	n17								GmISU01.03G081900.1.p, GmISU01.18G196300.1.p				
N3.HOG0009529	OG0005753	n0			AT2G35330.1, AT2G35330.2, AT1G32530.1					GmISU01.11G038200.3.p, GmISU01.11G038200.1.p, GmISU01.11G038200.4.p, GmISU01.17G141600.1.p, GmISU01.05G091400.1.p				
N3.HOG0009530	OG0005754	n0			AT5G14550.2, AT5G14550.3, AT5G14550.4, AT5G14550.1					GmISU01.19G004300.1.p, GmISU01.05G003600.1.p, GmISU01.05G003600.2.p				
N3.HOG0009531	OG0005755	n0			AT5G23150.3, AT5G23150.1, AT5G23150.2, AT5G08230.1					GmISU01.12G024300.5.p, GmISU01.12G024300.4.p, GmISU01.11G092500.1.p, GmISU01.11G092500.2.p				
N3.HOG0009532	OG0005756	n0			AT1G70210.1					GmISU01.18G107800.2.p, GmISU01.18G107800.1.p, GmISU01.08G260400.1.p, GmISU01.02G027400.1.p, GmISU01.01G032500.1.p				
N3.HOG0009533	OG0005757	n7			AT1G67260.2, AT1G67260.3, AT1G67260.1									
N3.HOG0009534	OG0005757	n13			AT1G68800.1, AT1G68800.2									
N3.HOG0009535	OG0005758	n0			AT3G01530.1, AT3G27810.1, AT3G27810.2, AT5G40350.1, AT5G40350.2					GmISU01.16G065200.1.p, GmISU01.19G049000.1.p, GmISU01.19G049200.1.p, GmISU01.19G006200.1.p, GmISU01.05G005800.1.p				
N3.HOG0009536	OG0005759	n0			AT3G23640.2, AT3G23640.1, AT3G23640.3					GmISU01.04G104600.2.p, GmISU01.04G104600.3.p, GmISU01.04G104600.1.p				
N3.HOG0009537	OG0005760	n0			AT1G74530.4, AT1G74530.1, AT1G74530.2, AT1G74530.3					GmISU01.06G175700.2.p, GmISU01.06G175700.1.p, GmISU01.06G175700.3.p, GmISU01.04G138800.4.p, GmISU01.04G138800.1.p				
N3.HOG0009538	OG0005761	n2			AT3G29400.1					GmISU01.18G209700.1.p, GmISU01.08G225800.1.p				
N3.HOG0009539	OG0005761	n13			AT5G61010.1, AT5G61010.2					GmISU01.06G183900.2.p, GmISU01.06G183900.1.p, GmISU01.04G133200.1.p				
N3.HOG0009540	OG0005762	n0			AT1G13700.3, AT1G13700.1, AT1G13700.2					GmISU01.02G106500.2.p, GmISU01.02G106500.3.p, GmISU01.02G106500.1.p, GmISU01.01G053300.1.p				
N3.HOG0009541	OG0005763	n0			AT1G68270.1, AT1G65880.1, AT1G65890.1, AT1G66120.1					GmISU01.11G191900.1.p, GmISU01.18G042300.1.p, GmISU01.14G174100.1.p				
N3.HOG0009542	OG0005764	n0			AT5G63420.1					GmISU01.17G118500.2.p, GmISU01.17G118500.1.p, GmISU01.17G118500.5.p, GmISU01.17G118500.6.p, GmISU01.06G157200.1.p, GmISU01.04G156900.4.p, GmISU01.04G156900.1.p, GmISU01.04G156900.5.p, GmISU01.04G156900.3.p				
N3.HOG0009543	OG0005765	n0			AT1G25520.1, AT1G68650.1					GmISU01.20G081300.3.p, GmISU01.20G081300.1.p, GmISU01.10G235100.1.p				
N3.HOG0009544	OG0005766	n0			AT1G27070.1					GmISU01.01G038500.2.p, GmISU01.01G038500.1.p, GmISU01.02G020400.1.p				
N3.HOG0009545	OG0005767	n0			AT1G74210.1, AT5G08030.2, AT5G08030.1					GmISU01.17G072700.2.p, GmISU01.17G072700.1.p, GmISU01.05G018200.1.p				
