HOG	OG	Gene Tree Parent Clade	A_coerulea.proteins	A_hypochondriacus.proteins	A_thaliana.proteins	A_vesiculosa.proteins	B_vulgaris.proteins	D_muscipula.proteins	D_spatulata.proteins	G_max.proteins	L_sativa.proteins	P_amilis.proteins	S_lycopersicum.proteins	V_vinifera.proteins
N5.HOG0013456	OG0009030	n14											Solyc03g082680.3.1	
N5.HOG0013457	OG0009030	n17									Lsat_1_v5_gn_9_49400.3, Lsat_1_v5_gn_9_49400.1			
N5.HOG0013458	OG0009031	n0									Lsat_1_v5_gn_9_46720.2, Lsat_1_v5_gn_9_46720.1, Lsat_1_v5_gn_9_46720.3		Solyc12g094440.2.1	
N5.HOG0013459	OG0009032	n3									Lsat_1_v5_gn_4_184741.1, Lsat_1_v5_gn_2_93521.3, Lsat_1_v5_gn_2_93521.5, Lsat_1_v5_gn_2_93521.1		Solyc02g067940.2.1	
N5.HOG0013460	OG0009032	n14											Solyc02g093710.1.1	
N5.HOG0013461	OG0009033	n0									Lsat_1_v5_gn_4_141261.3, Lsat_1_v5_gn_4_141261.1		Solyc05g051590.3.1	
N5.HOG0013462	OG0009034	n3									Lsat_1_v5_gn_8_90781.1		Solyc09g064330.2.1, Solyc09g064350.1.1, Solyc09g064340.1.1	
N5.HOG0013463	OG0009035	n0									Lsat_1_v5_gn_6_116201.3, Lsat_1_v5_gn_6_116201.1		Solyc01g058140.3.1	
N5.HOG0013464	OG0009036	n0									Lsat_1_v5_gn_1_12460.1		Solyc03g033380.3.1	
N5.HOG0013465	OG0009037	n0									Lsat_1_v5_gn_5_25641.2, Lsat_1_v5_gn_5_25641.1			
N5.HOG0013466	OG0009038	n0									Lsat_1_v5_gn_8_167341.1		Solyc01g068050.3.1	
N5.HOG0013467	OG0009039	n0									Lsat_1_v5_gn_2_134260.3, Lsat_1_v5_gn_2_134260.1		Solyc03g007500.3.1, Solyc03g007440.3.1	
N5.HOG0013468	OG0009040	n0									Lsat_1_v5_gn_7_75180.2, Lsat_1_v5_gn_7_75180.1		Solyc01g103110.3.1	
N5.HOG0013469	OG0009041	n0									Lsat_1_v5_gn_7_73300.2, Lsat_1_v5_gn_7_73300.1		Solyc10g044710.2.1	
N5.HOG0013470	OG0009042	n0									Lsat_1_v5_gn_6_109160.1, Lsat_1_v5_gn_6_109160.2		Solyc06g060390.3.1	
N5.HOG0013471	OG0009043	n0									Lsat_1_v5_gn_5_119101.1, Lsat_1_v5_gn_5_119101.2		Solyc01g109710.3.1	
N5.HOG0013472	OG0009044	n0									Lsat_1_v5_gn_4_139320.1		Solyc08g029200.3.1	
N5.HOG0013473	OG0009045	n0									Lsat_1_v5_gn_2_94840.1, Lsat_1_v5_gn_7_3841.1		Solyc02g094100.3.1	
N5.HOG0013474	OG0009046	n0									Lsat_1_v5_gn_8_6621.1, Lsat_1_v5_gn_2_131280.1, Lsat_1_v5_gn_2_131280.2		Solyc03g008010.3.1	
N5.HOG0013475	OG0009047	n0									Lsat_1_v5_gn_9_4800.1		Solyc01g100520.3.1	
N5.HOG0013476	OG0009048	n0									Lsat_1_v5_gn_2_134840.1, Lsat_1_v5_gn_2_134840.3		Solyc03g080140.3.1	
N5.HOG0013477	OG0009049	n0									Lsat_1_v5_gn_6_83620.2, Lsat_1_v5_gn_6_83620.1		Solyc08g082880.3.1	
N5.HOG0013478	OG0009050	n0									Lsat_1_v5_gn_6_62361.1, Lsat_1_v5_gn_6_62401.1, Lsat_1_v5_gn_6_62361.2, Lsat_1_v5_gn_6_62401.2, Lsat_1_v5_gn_0_32461.8, Lsat_1_v5_gn_0_32461.2		Solyc08g076680.2.1	
N5.HOG0013479	OG0009051	n4									Lsat_1_v5_gn_3_58161.1, Lsat_1_v5_gn_3_58161.3		Solyc05g009910.3.1	
N5.HOG0013480	OG0009051	n16									Lsat_1_v5_gn_6_27721.3, Lsat_1_v5_gn_6_27721.1			
N5.HOG0013481	OG0009052	n0									Lsat_1_v5_gn_8_83620.1		Solyc09g042335.1.1, Solyc03g118610.3.1	
N5.HOG0013482	OG0009053	n0									Lsat_1_v5_gn_7_3161.1		Solyc12g055850.2.1, Solyc05g050520.3.1, Solyc01g096150.3.1	
N5.HOG0013483	OG0009054	n3									Lsat_1_v5_gn_9_11741.2, Lsat_1_v5_gn_9_11741.1			
N5.HOG0013484	OG0009054	n5											Solyc09g064310.3.1	
N5.HOG0013485	OG0009054	n10											Solyc09g064320.3.1	
N5.HOG0013486	OG0009055	n0									Lsat_1_v5_gn_9_111721.1, Lsat_1_v5_gn_9_111721.3, Lsat_1_v5_gn_5_114201.1		Solyc01g107090.2.1, Solyc01g107100.3.1	
N5.HOG0013487	OG0009056	n0									Lsat_1_v5_gn_3_90761.1, Lsat_1_v5_gn_3_90761.2		Solyc02g090890.3.1	
N5.HOG0013488	OG0009057	n0									Lsat_1_v5_gn_9_30280.1, Lsat_1_v5_gn_9_30280.2		Solyc02g082130.2.1	
N5.HOG0013489	OG0009058	n2									Lsat_1_v5_gn_2_131660.3			
N5.HOG0013490	OG0009058	n4											Solyc00g099580.2.1	
N5.HOG0013491	OG0009058	n7											Solyc09g057550.1.1, Solyc09g058994.1.1, Solyc09g060160.2.1, Solyc05g015035.1.1, Solyc08g062530.3.1, Solyc09g066060.2.1, Solyc09g066045.1.1, Solyc09g015110.2.1, Solyc04g026150.2.1, Solyc04g025740.2.1, Solyc07g032798.1.1	
N5.HOG0013492	OG0009059	n0									Lsat_1_v5_gn_9_41160.1, Lsat_1_v5_gn_9_41160.3		Solyc04g071565.1.1	
N5.HOG0013493	OG0009060	n0									Lsat_1_v5_gn_7_86901.1, Lsat_1_v5_gn_7_86901.3		Solyc01g108000.3.1	
N5.HOG0013494	OG0009061	n0									Lsat_1_v5_gn_2_2740.1		Solyc12g095770.2.1	
N5.HOG0013495	OG0009062	n0									Lsat_1_v5_gn_6_61660.1, Lsat_1_v5_gn_6_61660.3, Lsat_1_v5_gn_6_61660.2		Solyc09g091100.3.1	
N5.HOG0013496	OG0009063	n4									Lsat_1_v5_gn_5_107040.1		Solyc01g105050.3.1, Solyc01g105030.3.1	
N5.HOG0013497	OG0009063	n11									Lsat_1_v5_gn_9_117441.2, Lsat_1_v5_gn_9_117441.1			
N5.HOG0013498	OG0009064	n0									Lsat_1_v5_gn_3_46280.1, Lsat_1_v5_gn_3_46280.3		Solyc01g111370.3.1	
N5.HOG0013499	OG0009065	n0									Lsat_1_v5_gn_3_123001.1, Lsat_1_v5_gn_3_123001.3		Solyc06g053790.3.1	
N5.HOG0013500	OG0009066	n0									Lsat_1_v5_gn_3_112061.2, Lsat_1_v5_gn_5_14340.3, Lsat_1_v5_gn_5_14340.1		Solyc03g112280.3.1	
N5.HOG0013501	OG0009067	n0									Lsat_1_v5_gn_2_15521.1		Solyc04g050490.3.1	
N5.HOG0013502	OG0009068	n0									Lsat_1_v5_gn_9_5780.1		Solyc09g074880.3.1	
N5.HOG0013503	OG0009069	n0											Solyc11g017140.2.1, Solyc06g065440.1.1	
N5.HOG0013504	OG0009070	n0									Lsat_1_v5_gn_1_6760.2		Solyc01g111780.3.1	
N5.HOG0013505	OG0009071	n0									Lsat_1_v5_gn_1_27760.3, Lsat_1_v5_gn_1_27760.1, Lsat_1_v5_gn_1_27760.2			
N5.HOG0013506	OG0009072	n0									Lsat_1_v5_gn_6_6380.1		Solyc08g080930.1.1, Solyc12g056260.1.1	
N5.HOG0013507	OG0009073	n0									Lsat_1_v5_gn_4_26160.1		Solyc09g082320.3.1	
N5.HOG0013508	OG0009074	n0									Lsat_1_v5_gn_4_81500.1, Lsat_1_v5_gn_4_81500.2, Lsat_1_v5_gn_4_81500.4		Solyc03g019720.4.1	
N5.HOG0013509	OG0009075	n0									Lsat_1_v5_gn_3_8041.3, Lsat_1_v5_gn_3_8041.1		Solyc12g056340.2.1	
N5.HOG0013510	OG0009076	n0									Lsat_1_v5_gn_1_5420.3, Lsat_1_v5_gn_1_5420.1		Solyc09g065080.2.1, Solyc09g065090.2.1, Solyc02g069160.3.1	
N5.HOG0013511	OG0009077	n0									Lsat_1_v5_gn_7_77881.1, Lsat_1_v5_gn_7_77881.3, Lsat_1_v5_gn_7_77881.2		Solyc01g104410.3.1	
N5.HOG0013512	OG0009078	n0									Lsat_1_v5_gn_0_32381.2, Lsat_1_v5_gn_6_62021.1, Lsat_1_v5_gn_6_62041.3, Lsat_1_v5_gn_6_62041.1		Solyc08g065990.3.1	
N5.HOG0013513	OG0009079	n0									Lsat_1_v5_gn_1_32740.1		Solyc06g075810.3.1	
N5.HOG0013514	OG0009080	n0									Lsat_1_v5_gn_6_96361.3, Lsat_1_v5_gn_6_96361.1		Solyc01g066590.3.1	
N5.HOG0013515	OG0009081	n0									Lsat_1_v5_gn_8_5041.1, Lsat_1_v5_gn_5_180801.1, Lsat_1_v5_gn_5_180801.2		Solyc01g005110.3.1	
N5.HOG0013516	OG0009082	n0									Lsat_1_v5_gn_4_179460.3, Lsat_1_v5_gn_4_179460.1		Solyc02g090230.3.1	
N5.HOG0013517	OG0009083	n0									Lsat_1_v5_gn_6_18120.1		Solyc04g009020.3.1	
N5.HOG0013518	OG0009084	n0									Lsat_1_v5_gn_0_36021.1, Lsat_1_v5_gn_0_36021.3		Solyc01g097160.3.1	
N5.HOG0013519	OG0009085	n0									Lsat_1_v5_gn_4_164080.1, Lsat_1_v5_gn_4_164080.2		Solyc02g092920.3.1	
N5.HOG0013520	OG0009086	n0									Lsat_1_v5_gn_2_126200.1, Lsat_1_v5_gn_9_60020.1, Lsat_1_v5_gn_9_60020.2, Lsat_1_v5_gn_8_11461.1		Solyc06g049020.1.1	
N5.HOG0013521	OG0009087	n0									Lsat_1_v5_gn_5_77601.3, Lsat_1_v5_gn_5_77601.1		Solyc01g080280.3.1	
N5.HOG0013522	OG0009088	n0									Lsat_1_v5_gn_8_147201.2, Lsat_1_v5_gn_8_147201.1, Lsat_1_v5_gn_0_29161.1		Solyc01g010000.3.1	
N5.HOG0013523	OG0009089	n0									Lsat_1_v5_gn_3_14061.1, Lsat_1_v5_gn_3_14061.3, Lsat_1_v5_gn_3_13941.3, Lsat_1_v5_gn_3_13941.1		Solyc08g083035.1.1	
N5.HOG0013524	OG0009090	n2									Lsat_1_v5_gn_1_49160.1		Solyc07g043600.3.1	
N5.HOG0013525	OG0009091	n0									Lsat_1_v5_gn_2_10161.1		Solyc04g081400.3.1	
N5.HOG0013526	OG0009092	n0									Lsat_1_v5_gn_2_1300.3, Lsat_1_v5_gn_2_1300.1			
N5.HOG0013527	OG0009093	n0									Lsat_1_v5_gn_5_69681.3, Lsat_1_v5_gn_5_69681.1		Solyc01g067490.3.1	
N5.HOG0013528	OG0009094	n0									Lsat_1_v5_gn_4_42700.3, Lsat_1_v5_gn_4_42700.1		Solyc01g091020.3.1	
N5.HOG0013529	OG0009095	n0									Lsat_1_v5_gn_9_3620.1, Lsat_1_v5_gn_5_188060.1		Solyc09g065240.3.1	
N5.HOG0013530	OG0009096	n0									Lsat_1_v5_gn_8_2941.3, Lsat_1_v5_gn_8_2941.1		Solyc11g013290.2.1	
N5.HOG0013531	OG0009097	n8									Lsat_1_v5_gn_4_2320.1, Lsat_1_v5_gn_4_2320.3, Lsat_1_v5_gn_4_2320.2, Lsat_1_v5_gn_8_92740.1			
N5.HOG0013532	OG0009098	n0									Lsat_1_v5_gn_4_45521.1		Solyc01g090920.3.1	
N5.HOG0013533	OG0009099	n0									Lsat_1_v5_gn_8_133760.1		Solyc05g056545.1.1	
N5.HOG0013534	OG0009100	n0									Lsat_1_v5_gn_9_111201.1		Solyc01g107660.3.1	
N5.HOG0013535	OG0009101	n0									Lsat_1_v5_gn_0_19560.1, Lsat_1_v5_gn_0_19560.3		Solyc02g086600.3.1	
N5.HOG0013536	OG0009102	n0									Lsat_1_v5_gn_4_170201.1		Solyc02g088550.3.1, Solyc06g074770.3.1	
N5.HOG0013537	OG0009103	n0									Lsat_1_v5_gn_4_77240.1		Solyc03g112230.3.1, Solyc06g071770.3.1	
N5.HOG0013538	OG0009104	n0									Lsat_1_v5_gn_4_26401.1, Lsat_1_v5_gn_4_26401.2		Solyc04g009340.3.1	
N5.HOG0013539	OG0009105	n0									Lsat_1_v5_gn_3_82781.1			
N5.HOG0013540	OG0009106	n0									Lsat_1_v5_gn_4_182780.1		Solyc12g062860.2.1	
N5.HOG0013541	OG0009107	n0									Lsat_1_v5_gn_8_47601.1, Lsat_1_v5_gn_8_47601.2		Solyc01g010390.3.1, Solyc01g010397.1.1	
N5.HOG0013542	OG0009108	n0									Lsat_1_v5_gn_3_108980.1		Solyc03g098440.3.1	
N5.HOG0013543	OG0009109	n0									Lsat_1_v5_gn_0_10481.1		Solyc03g098230.3.1	
N5.HOG0013544	OG0009110	n0									Lsat_1_v5_gn_3_35480.1		Solyc02g014150.3.1	
N5.HOG0013545	OG0009111	n0									Lsat_1_v5_gn_8_9640.1		Solyc05g052020.3.1, Solyc03g093510.2.1	
N5.HOG0013546	OG0009112	n0									Lsat_1_v5_gn_1_13721.1, Lsat_1_v5_gn_5_22101.1		Solyc03g115490.1.1	
N5.HOG0013547	OG0009113	n0									Lsat_1_v5_gn_6_93941.1		Solyc08g078130.3.1	
N5.HOG0013548	OG0009114	n0									Lsat_1_v5_gn_4_72681.1		Solyc06g073360.3.1	
N5.HOG0013549	OG0009115	n0									Lsat_1_v5_gn_2_11861.1		Solyc03g118650.3.1	
N5.HOG0013550	OG0009116	n0									Lsat_1_v5_gn_2_41141.3, Lsat_1_v5_gn_2_41880.2, Lsat_1_v5_gn_2_41880.1		Solyc09g091170.3.1	
N5.HOG0013551	OG0009117	n0									Lsat_1_v5_gn_6_28020.1, Lsat_1_v5_gn_6_28020.2		Solyc10g007940.1.1	
N5.HOG0013552	OG0009118	n0									Lsat_1_v5_gn_3_102160.1, Lsat_1_v5_gn_2_88741.1		Solyc10g081530.2.1	
N5.HOG0013553	OG0009119	n0									Lsat_1_v5_gn_4_182480.1		Solyc02g067740.3.1	
N5.HOG0013554	OG0009120	n0									Lsat_1_v5_gn_3_105601.1, Lsat_1_v5_gn_8_34501.1		Solyc04g008350.1.1, Solyc01g005070.3.1	
N5.HOG0013555	OG0009121	n0									Lsat_1_v5_gn_6_67340.1, Lsat_1_v5_gn_6_67340.3, Lsat_1_v5_gn_6_89400.1		Solyc08g077440.3.1	
N5.HOG0013556	OG0009122	n0									Lsat_1_v5_gn_2_86121.1		Solyc02g089540.3.1, Solyc02g089520.2.1	
N5.HOG0013557	OG0009123	n0									Lsat_1_v5_gn_6_74040.1, Lsat_1_v5_gn_6_16960.2, Lsat_1_v5_gn_6_16960.1		Solyc12g096180.1.1, Solyc08g075230.1.1	
N5.HOG0013558	OG0009124	n2									Lsat_1_v5_gn_4_181601.1, Lsat_1_v5_gn_4_181601.3			
N5.HOG0013559	OG0009124	n8											Solyc11g071865.1.1	
N5.HOG0013560	OG0009125	n0									Lsat_1_v5_gn_5_21561.1, Lsat_1_v5_gn_1_14260.3, Lsat_1_v5_gn_1_14260.1		Solyc03g115820.3.1	
N5.HOG0013561	OG0009126	n0									Lsat_1_v5_gn_3_2421.1, Lsat_1_v5_gn_3_2421.3, Lsat_1_v5_gn_6_63641.4, Lsat_1_v5_gn_6_63641.1		Solyc03g033950.3.1	
N5.HOG0013562	OG0009127	n0									Lsat_1_v5_gn_6_66461.1, Lsat_1_v5_gn_6_66461.3		Solyc08g077270.3.1	
N5.HOG0013563	OG0009128	n0									Lsat_1_v5_gn_4_173201.3, Lsat_1_v5_gn_4_173201.1		Solyc02g089110.3.1	
N5.HOG0013564	OG0009129	n0									Lsat_1_v5_gn_4_41380.3, Lsat_1_v5_gn_4_41380.1		Solyc01g080890.2.1	
N5.HOG0013565	OG0009130	n0									Lsat_1_v5_gn_8_33141.1, Lsat_1_v5_gn_8_33141.3		Solyc02g014730.3.1	
N5.HOG0013566	OG0009131	n0									Lsat_1_v5_gn_4_19700.1, Lsat_1_v5_gn_4_19700.2		Solyc05g009800.3.1	
N5.HOG0013567	OG0009132	n0									Lsat_1_v5_gn_6_95801.2, Lsat_1_v5_gn_6_95801.1, Lsat_1_v5_gn_6_3520.3, Lsat_1_v5_gn_6_3520.1		Solyc08g076510.3.1	
N5.HOG0013568	OG0009133	n0									Lsat_1_v5_gn_5_93040.1		Solyc07g007560.3.1	
N5.HOG0013569	OG0009134	n0									Lsat_1_v5_gn_3_67061.1		Solyc06g043140.3.1, Solyc02g036380.3.1	
N5.HOG0013570	OG0009135	n0									Lsat_1_v5_gn_0_23901.1		Solyc06g072610.3.1, Solyc03g097630.3.1, Solyc02g094390.3.1	
N5.HOG0013571	OG0009136	n0									Lsat_1_v5_gn_0_16520.3, Lsat_1_v5_gn_0_16520.1			
N5.HOG0013572	OG0009137	n0									Lsat_1_v5_gn_6_15560.1, Lsat_1_v5_gn_5_60900.1, Lsat_1_v5_gn_6_15560.2, Lsat_1_v5_gn_8_13820.1		Solyc12g096260.2.1, Solyc08g005910.3.1	
N5.HOG0013573	OG0009138	n0									Lsat_1_v5_gn_8_149841.2, Lsat_1_v5_gn_8_149841.1		Solyc05g006810.3.1	
N5.HOG0013574	OG0009139	n0									Lsat_1_v5_gn_2_79660.1		Solyc02g085780.3.1	
N5.HOG0013575	OG0009140	n0									Lsat_1_v5_gn_7_7580.1		Solyc11g005140.1.1	
N5.HOG0013576	OG0009141	n0									Lsat_1_v5_gn_2_5161.1, Lsat_1_v5_gn_2_5161.3		Solyc03g098180.3.1	
N5.HOG0013577	OG0009142	n0									Lsat_1_v5_gn_3_79761.1, Lsat_1_v5_gn_3_79761.2		Solyc02g063170.3.1, Solyc02g086050.3.1	
N5.HOG0013578	OG0009143	n0									Lsat_1_v5_gn_7_5841.2, Lsat_1_v5_gn_7_5841.1		Solyc05g007260.3.1	
N5.HOG0013579	OG0009144	n0									Lsat_1_v5_gn_8_46820.1		Solyc05g012720.3.1	
N5.HOG0013580	OG0009145	n0									Lsat_1_v5_gn_4_112460.1		Solyc03g114690.3.1	
N5.HOG0013581	OG0009146	n0									Lsat_1_v5_gn_6_67960.2, Lsat_1_v5_gn_6_67960.1		Solyc08g077450.3.1	
N5.HOG0013582	OG0009147	n2									Lsat_1_v5_gn_1_27120.1			
N5.HOG0013583	OG0009148	n0									Lsat_1_v5_gn_8_41440.3, Lsat_1_v5_gn_8_41440.1		Solyc05g008860.3.1	
N5.HOG0013584	OG0009149	n0									Lsat_1_v5_gn_5_91461.3, Lsat_1_v5_gn_5_91461.1		Solyc03g119090.3.1	
N5.HOG0013585	OG0009150	n0									Lsat_1_v5_gn_8_159460.1		Solyc01g008050.3.1	
N5.HOG0013586	OG0009151	n0									Lsat_1_v5_gn_6_64760.1		Solyc08g077090.3.1	
N5.HOG0013587	OG0009152	n0									Lsat_1_v5_gn_8_144501.1, Lsat_1_v5_gn_8_144501.2, Lsat_1_v5_gn_8_144561.2, Lsat_1_v5_gn_8_144561.1		Solyc06g060910.2.1	
N5.HOG0013588	OG0009153	n0									Lsat_1_v5_gn_8_154441.1		Solyc12g019010.2.1	
N5.HOG0013589	OG0009154	n0									Lsat_1_v5_gn_3_100801.1		Solyc03g062650.3.1	
N5.HOG0013590	OG0009155	n0									Lsat_1_v5_gn_6_73800.1, Lsat_1_v5_gn_6_73800.2, Lsat_1_v5_gn_6_73800.3, Lsat_1_v5_gn_6_17801.1		Solyc08g076310.3.1	
N5.HOG0013591	OG0009156	n0									Lsat_1_v5_gn_2_90100.1		Solyc02g088830.3.1	
N5.HOG0013592	OG0009157	n0									Lsat_1_v5_gn_9_88440.2, Lsat_1_v5_gn_9_88440.1		Solyc10g005660.3.1	
N5.HOG0013593	OG0009158	n0									Lsat_1_v5_gn_4_158421.1		Solyc02g070100.3.1	
N5.HOG0013594	OG0009159	n0									Lsat_1_v5_gn_4_39300.1		Solyc10g037890.2.1	
N5.HOG0013595	OG0009160	n0									Lsat_1_v5_gn_2_127761.1, Lsat_1_v5_gn_2_127761.3		Solyc03g093440.3.1	
N5.HOG0013596	OG0009161	n0									Lsat_1_v5_gn_8_83061.3, Lsat_1_v5_gn_8_83061.1		Solyc04g009280.1.1, Solyc04g009300.3.1	
N5.HOG0013597	OG0009162	n0									Lsat_1_v5_gn_4_156060.3, Lsat_1_v5_gn_4_156060.1		Solyc02g091120.3.1	
N5.HOG0013598	OG0009163	n0									Lsat_1_v5_gn_8_41260.1, Lsat_1_v5_gn_8_41260.3		Solyc07g032230.3.1, Solyc04g007230.3.1	
N5.HOG0013599	OG0009164	n0									Lsat_1_v5_gn_4_180600.1, Lsat_1_v5_gn_4_180600.3, Lsat_1_v5_gn_2_92861.1, Lsat_1_v5_gn_2_92861.2		Solyc02g087280.3.1	
N5.HOG0013600	OG0009165	n0									Lsat_1_v5_gn_5_24240.1, Lsat_1_v5_gn_5_24240.3, Lsat_1_v5_gn_5_24240.2		Solyc03g119850.2.1, Solyc06g069280.3.1, Solyc03g119830.3.1	
N5.HOG0013601	OG0009166	n2									Lsat_1_v5_gn_2_79621.1			
N5.HOG0013602	OG0009166	n8									Lsat_1_v5_gn_4_18681.1		Solyc02g085800.1.1, Solyc05g009610.1.1	
N5.HOG0013603	OG0009167	n0									Lsat_1_v5_gn_4_106321.1		Solyc06g071200.3.1	
N5.HOG0013604	OG0009168	n2											Solyc03g119630.3.1	
N5.HOG0013605	OG0009168	n9									Lsat_1_v5_gn_8_39200.1, Lsat_1_v5_gn_8_39200.2		Solyc05g016190.3.1	
N5.HOG0013606	OG0009169	n0									Lsat_1_v5_gn_5_21720.1, Lsat_1_v5_gn_5_21720.3, Lsat_1_v5_gn_7_81120.1		Solyc03g115530.3.1	
N5.HOG0013607	OG0009170	n0									Lsat_1_v5_gn_6_109101.2, Lsat_1_v5_gn_6_109101.1		Solyc11g070040.2.1	
N5.HOG0013608	OG0009171	n0									Lsat_1_v5_gn_3_79881.1, Lsat_1_v5_gn_3_79881.4, Lsat_1_v5_gn_3_79881.3		Solyc03g034200.3.1	
N5.HOG0013609	OG0009172	n0									Lsat_1_v5_gn_8_153661.3, Lsat_1_v5_gn_8_153661.1		Solyc01g008900.3.1	
N5.HOG0013610	OG0009173	n0									Lsat_1_v5_gn_8_41661.2, Lsat_1_v5_gn_8_41661.1		Solyc05g008450.3.1	
N5.HOG0013611	OG0009174	n0									Lsat_1_v5_gn_4_82580.1		Solyc03g097500.3.1	
N5.HOG0013612	OG0009175	n0									Lsat_1_v5_gn_8_301.1, Lsat_1_v5_gn_8_301.3		Solyc03g118690.3.1	
N5.HOG0013613	OG0009176	n0									Lsat_1_v5_gn_3_62261.1, Lsat_1_v5_gn_3_62261.3, Lsat_1_v5_gn_4_16020.1		Solyc05g009100.3.1	
N5.HOG0013614	OG0009177	n3									Lsat_1_v5_gn_3_99181.3, Lsat_1_v5_gn_3_99181.1		Solyc02g067190.3.1	
N5.HOG0013615	OG0009177	n6									Lsat_1_v5_gn_3_52001.1, Lsat_1_v5_gn_8_50921.1		Solyc05g007790.3.1, Solyc04g005620.3.1	
N5.HOG0013616	OG0009178	n14									Lsat_1_v5_gn_6_64460.1, Lsat_1_v5_gn_6_64460.3		Solyc08g076990.3.1, Solyc08g076970.3.1, Solyc08g076980.3.1	
N5.HOG0013617	OG0009179	n2											Solyc02g086910.3.1	
N5.HOG0013618	OG0009179	n3									Lsat_1_v5_gn_0_26221.2, Lsat_1_v5_gn_0_26221.4		Solyc02g086915.1.1	
N5.HOG0013619	OG0009180	n0									Lsat_1_v5_gn_3_64121.1		Solyc05g051230.3.1	
N5.HOG0013620	OG0009181	n0									Lsat_1_v5_gn_9_8360.1, Lsat_1_v5_gn_8_92780.1, Lsat_1_v5_gn_1_85701.1		Solyc08g074660.1.1, Solyc08g005930.1.1, Solyc01g081210.3.1	
N5.HOG0013621	OG0009182	n11									Lsat_1_v5_gn_3_15401.1		Solyc08g077790.3.1	
N5.HOG0013622	OG0009183	n0									Lsat_1_v5_gn_2_90421.1, Lsat_1_v5_gn_5_4701.4, Lsat_1_v5_gn_2_50801.2, Lsat_1_v5_gn_5_181901.5, Lsat_1_v5_gn_1_88180.3, Lsat_1_v5_gn_2_97121.2, Lsat_1_v5_gn_9_121741.2, Lsat_1_v5_gn_8_139840.1, Lsat_1_v5_gn_1_109481.1, Lsat_1_v5_gn_9_121741.1, Lsat_1_v5_gn_2_97121.1, Lsat_1_v5_gn_1_88180.1, Lsat_1_v5_gn_8_139840.2, Lsat_1_v5_gn_5_181901.1, Lsat_1_v5_gn_5_4701.1, Lsat_1_v5_gn_2_50801.1		Solyc08g061160.2.1	
N5.HOG0013623	OG0009185	n0											Solyc11g013480.2.1	
N5.HOG0013624	OG0009186	n0									Lsat_1_v5_gn_5_30260.1, Lsat_1_v5_gn_5_30260.2		Solyc08g023630.3.1, Solyc06g066010.3.1	
N5.HOG0013625	OG0009187	n3									Lsat_1_v5_gn_8_64320.1, Lsat_1_v5_gn_8_64320.3		Solyc12g010545.1.1, Solyc07g006230.1.1	
N5.HOG0013626	OG0009188	n0									Lsat_1_v5_gn_1_125380.1, Lsat_1_v5_gn_7_18320.1, Lsat_1_v5_gn_1_81901.3, Lsat_1_v5_gn_1_81901.1		Solyc11g066460.1.1	
N5.HOG0013627	OG0009189	n0									Lsat_1_v5_gn_4_162821.1, Lsat_1_v5_gn_4_162900.3, Lsat_1_v5_gn_4_162801.1, Lsat_1_v5_gn_4_162500.1, Lsat_1_v5_gn_4_162700.1, Lsat_1_v5_gn_4_162900.1, Lsat_1_v5_gn_4_162881.1		Solyc03g044160.2.1	
N5.HOG0013628	OG0009190	n0									Lsat_1_v5_gn_5_11641.1, Lsat_1_v5_gn_5_11641.2		Solyc03g097390.3.1	
N5.HOG0013629	OG0009191	n0									Lsat_1_v5_gn_4_106580.1, Lsat_1_v5_gn_4_81301.1, Lsat_1_v5_gn_1_11401.1, Lsat_1_v5_gn_1_11401.3		Solyc06g071180.3.1, Solyc03g113540.3.1	
N5.HOG0013630	OG0009192	n0									Lsat_1_v5_gn_4_132401.1, Lsat_1_v5_gn_4_132401.2		Solyc06g064430.1.1	
N5.HOG0013631	OG0009195	n1									Lsat_1_v5_gn_1_75580.1, Lsat_1_v5_gn_6_66101.1, Lsat_1_v5_gn_6_66101.3			
N5.HOG0013632	OG0009195	n4											Solyc09g090930.3.1	
N5.HOG0013633	OG0009197	n0									Lsat_1_v5_gn_8_155680.3, Lsat_1_v5_gn_8_155680.1, Lsat_1_v5_gn_3_27360.1		Solyc05g005300.2.1	
N5.HOG0013634	OG0009198	n0									Lsat_1_v5_gn_5_42720.1		Solyc04g054790.2.1, Solyc04g054800.3.1	
N5.HOG0013635	OG0009199	n0									Lsat_1_v5_gn_5_30901.1, Lsat_1_v5_gn_5_31100.1, Lsat_1_v5_gn_6_92061.1, Lsat_1_v5_gn_6_92061.2, Lsat_1_v5_gn_5_38200.1, Lsat_1_v5_gn_5_38761.1, Lsat_1_v5_gn_5_38300.1, Lsat_1_v5_gn_5_38300.2, Lsat_1_v5_gn_5_38981.1, Lsat_1_v5_gn_5_38981.2, Lsat_1_v5_gn_4_180620.1, Lsat_1_v5_gn_0_16480.1, Lsat_1_v5_gn_0_31161.1, Lsat_1_v5_gn_5_38580.1, Lsat_1_v5_gn_5_38600.1			
N5.HOG0013636	OG0009200	n0									Lsat_1_v5_gn_9_55140.1		Solyc03g025450.3.1	
N5.HOG0013637	OG0009201	n0									Lsat_1_v5_gn_6_19160.5		Solyc01g060245.1.1	
N5.HOG0013638	OG0009202	n0											Solyc06g054480.3.1, Solyc01g080520.3.1	
N5.HOG0013639	OG0009203	n0									Lsat_1_v5_gn_4_52420.1, Lsat_1_v5_gn_4_52420.3		Solyc06g018100.3.1	
