Orthogroup	A_coerulea.proteins	A_hypochondriacus.proteins	A_thaliana.proteins	A_vesiculosa.proteins	B_vulgaris.proteins	D_muscipula.proteins	D_spatulata.proteins	G_max.proteins	L_sativa.proteins	P_amilis.proteins	S_lycopersicum.proteins	V_vinifera.proteins	Total
OG0014143	1	0	1	0	0	0	0	4	1	1	1	1	10
OG0014144	1	0	0	0	0	0	0	2	0	0	4	3	10
OG0014145	1	1	3	1	1	0	0	2	0	1	0	0	10
OG0014146	1	1	1	0	1	0	0	1	2	1	1	1	10
OG0014147	3	1	0	0	1	1	1	0	1	1	0	1	10
OG0014148	1	0	1	1	0	0	0	5	0	0	1	1	10
OG0014149	1	0	3	0	0	0	0	1	2	0	1	2	10
OG0014150	10	0	0	0	0	0	0	0	0	0	0	0	10
OG0014151	1	1	1	0	1	0	0	2	1	1	1	1	10
OG0014152	1	1	1	0	1	0	0	0	0	1	1	4	10
OG0014153	2	0	2	0	0	0	0	1	0	1	0	4	10
OG0014154	2	0	0	1	1	0	0	5	0	0	0	1	10
OG0014155	1	0	2	0	1	0	0	2	0	2	1	1	10
OG0014156	1	1	1	1	1	0	0	2	1	1	1	0	10
OG0014157	1	0	1	1	0	1	1	4	0	0	0	1	10
OG0014158	1	2	0	0	3	0	0	0	0	2	1	1	10
OG0014159	2	2	1	0	0	0	0	3	0	1	0	1	10
OG0014160	1	0	0	1	0	3	1	0	3	0	0	1	10
OG0014161	1	0	0	0	0	0	0	0	0	0	9	0	10
OG0014162	1	1	1	0	1	0	0	1	2	1	1	1	10
OG0014163	1	0	0	0	0	0	0	4	2	1	1	1	10
OG0014164	1	1	0	1	1	1	1	1	1	1	0	1	10
OG0014165	1	1	2	0	1	1	1	1	1	0	1	0	10
OG0014166	4	0	0	0	0	0	0	0	0	0	1	5	10
OG0014167	1	0	1	0	0	0	0	3	2	1	1	1	10
OG0014168	1	1	1	0	1	0	0	2	1	1	1	1	10
OG0014169	3	1	0	0	1	1	1	0	1	1	0	1	10
OG0014170	4	1	0	0	0	0	1	0	0	0	3	1	10
OG0014171	1	1	1	1	1	2	1	1	0	0	0	1	10
OG0014172	1	0	3	1	0	1	0	2	1	0	0	1	10
OG0014173	1	1	1	1	1	0	1	0	0	2	1	1	10
OG0014174	1	1	0	3	1	1	0	0	1	0	1	1	10
OG0014175	1	0	1	0	1	0	0	2	2	1	1	1	10
OG0014176	1	2	0	0	1	0	0	2	1	1	1	1	10
OG0014177	1	1	1	0	1	0	0	2	0	1	1	2	10
OG0014178	1	1	0	0	0	4	1	0	0	3	0	0	10
OG0014179	1	1	2	0	1	1	0	2	0	1	1	0	10
OG0014180	1	0	2	0	0	0	0	3	0	0	1	3	10
OG0014181	1	2	0	1	1	0	0	0	0	2	2	1	10
OG0014182	2	0	1	1	0	1	1	2	0	0	1	1	10
OG0014183	3	0	0	0	0	0	0	1	1	0	1	4	10
OG0014184	2	0	0	0	0	0	0	4	2	0	1	1	10
OG0014185	2	1	1	0	0	0	0	3	1	1	0	1	10
OG0014186	1	0	0	0	2	0	0	7	0	0	0	0	10
OG0014187	2	1	1	0	1	0	0	1	1	1	1	1	10
OG0014188	1	1	1	0	1	0	0	2	2	1	0	1	10
OG0014189	1	1	1	1	1	0	0	2	0	1	1	1	10
OG0014190	1	1	2	0	1	0	0	2	0	1	1	1	10
OG0014191	1	1	2	0	1	0	0	1	1	1	1	1	10
OG0014192	1	0	0	0	0	0	0	3	1	0	4	1	10
OG0014193	2	1	1	0	1	0	0	1	2	0	1	1	10
OG0014194	1	0	1	0	0	0	0	2	2	1	1	2	10
OG0014195	4	1	1	0	1	0	0	2	0	0	1	0	10
OG0014196	1	3	0	1	1	1	1	0	0	1	0	1	10
OG0014197	1	0	1	1	0	1	0	1	2	1	1	1	10
OG0014198	2	0	2	0	0	0	0	2	0	0	1	3	10
OG0014199	1	0	2	0	0	0	0	2	3	0	1	1	10
OG0014200	1	0	1	0	1	0	0	4	0	1	1	1	10
OG0014201	2	1	0	0	1	0	0	2	1	1	0	2	10
OG0014202	1	0	9	0	0	0	0	0	0	0	0	0	10
OG0014203	2	0	1	0	0	0	0	1	3	0	1	2	10
OG0014204	1	0	0	0	0	0	0	4	3	0	0	2	10
OG0014205	1	2	0	0	1	0	0	0	0	2	1	3	10
OG0014206	1	0	0	0	0	0	0	0	2	0	1	6	10
OG0014207	1	0	0	0	0	0	0	0	9	0	0	0	10
OG0014208	10	0	0	0	0	0	0	0	0	0	0	0	10
OG0014209	1	0	1	1	0	1	1	1	2	0	1	1	10
OG0014210	1	0	1	0	0	0	0	4	2	0	1	1	10
OG0014211	0	1	1	0	3	0	0	3	0	0	1	1	10
OG0014212	0	9	0	0	1	0	0	0	0	0	0	0	10
OG0014213	0	2	0	0	8	0	0	0	0	0	0	0	10
OG0014214	0	9	0	0	1	0	0	0	0	0	0	0	10
OG0014215	0	1	2	0	1	0	0	2	0	2	0	2	10
OG0014216	0	1	0	0	1	0	0	0	0	3	1	4	10
OG0014217	0	1	2	0	1	0	0	2	1	1	1	1	10
OG0014218	0	5	0	0	3	0	0	0	0	2	0	0	10
OG0014219	0	1	1	1	1	1	1	0	2	0	1	1	10
OG0014220	0	1	1	0	1	1	0	3	0	1	1	1	10
OG0014221	0	4	1	0	1	1	0	0	1	2	0	0	10
OG0014222	0	3	1	1	0	0	0	1	0	1	2	1	10
OG0014223	0	2	2	1	0	0	0	0	2	3	0	0	10
OG0014224	0	2	2	3	1	0	1	1	0	0	0	0	10
OG0014225	0	10	0	0	0	0	0	0	0	0	0	0	10
OG0014226	0	1	1	0	1	0	0	2	1	2	1	1	10
OG0014227	0	1	0	0	5	0	0	4	0	0	0	0	10
OG0014228	0	7	0	0	0	0	1	0	1	0	0	1	10
OG0014229	0	1	1	2	1	0	1	0	2	0	1	1	10
OG0014230	0	1	0	1	1	1	3	0	0	3	0	0	10
OG0014231	0	1	0	2	1	1	1	0	2	1	0	1	10
OG0014232	0	1	0	0	5	0	0	2	0	2	0	0	10
OG0014233	0	1	0	0	1	0	0	2	4	2	0	0	10
OG0014234	0	1	0	0	0	1	1	0	0	7	0	0	10
OG0014235	0	1	0	1	1	1	1	0	2	1	1	1	10
OG0014236	0	10	0	0	0	0	0	0	0	0	0	0	10
OG0014237	0	2	1	0	0	0	0	5	2	0	0	0	10
OG0014238	0	2	0	1	1	1	1	0	0	4	0	0	10
OG0014239	0	2	0	0	0	0	0	0	0	0	1	7	10
OG0014240	0	2	1	0	2	0	0	0	0	2	2	1	10
OG0014241	0	1	0	1	0	1	1	2	3	1	0	0	10
OG0014242	0	1	2	0	1	0	0	2	2	1	1	0	10
OG0014243	0	1	1	0	1	0	0	0	2	3	1	1	10
OG0014244	0	2	0	1	2	1	1	0	0	3	0	0	10
OG0014245	0	2	0	0	8	0	0	0	0	0	0	0	10
OG0014246	0	1	1	0	1	1	0	2	1	2	0	1	10
OG0014247	0	1	0	0	0	1	0	1	2	0	1	4	10
OG0014248	0	1	0	0	3	0	0	0	1	0	0	5	10
OG0014249	0	1	1	0	1	1	0	1	1	2	1	1	10
OG0014250	0	1	0	0	0	2	0	1	6	0	0	0	10
OG0014251	0	1	1	1	1	1	0	1	1	1	1	1	10
OG0014252	0	1	0	0	7	0	0	1	0	1	0	0	10
OG0014253	0	1	0	0	0	0	0	3	6	0	0	0	10
OG0014254	0	6	0	0	2	0	0	0	0	2	0	0	10
OG0014255	0	1	1	1	1	1	1	0	1	1	0	2	10
OG0014256	0	2	1	0	3	0	0	0	0	4	0	0	10
OG0014257	0	4	0	0	0	6	0	0	0	0	0	0	10
OG0014258	0	1	0	0	0	1	0	0	8	0	0	0	10
OG0014259	0	4	0	0	3	0	0	0	0	2	1	0	10
OG0014260	0	1	0	0	0	0	0	0	0	9	0	0	10
OG0014261	0	1	1	0	2	0	0	2	2	1	1	0	10
OG0014262	0	1	1	0	1	1	0	2	1	0	3	0	10
OG0014263	0	1	1	1	2	1	2	0	0	1	0	1	10
OG0014264	0	1	0	0	2	0	0	0	0	2	0	5	10
OG0014265	0	1	0	0	9	0	0	0	0	0	0	0	10
OG0014266	0	1	0	0	1	0	0	3	2	1	1	1	10
OG0014267	0	1	2	0	1	0	0	2	1	2	1	0	10
OG0014268	0	1	0	0	7	1	0	0	0	1	0	0	10
OG0014269	0	1	0	1	1	1	1	0	3	0	1	1	10
OG0014270	0	1	0	0	0	2	0	4	1	0	0	2	10
OG0014271	0	1	0	0	3	0	0	5	0	0	1	0	10
OG0014272	0	0	2	0	0	0	0	5	2	0	0	1	10
OG0014273	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014274	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014275	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014276	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014277	0	0	1	0	0	1	0	0	0	0	8	0	10
OG0014278	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014279	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014280	0	0	8	0	0	0	0	0	0	1	1	0	10
OG0014281	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014282	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014283	0	0	1	0	0	0	0	5	2	0	0	2	10
OG0014284	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014285	0	0	2	0	2	0	0	4	0	0	2	0	10
OG0014286	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014287	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014288	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014289	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014290	0	0	4	0	0	0	0	0	0	0	1	5	10
OG0014291	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014292	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014293	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014294	0	0	9	0	0	0	0	0	0	0	1	0	10
OG0014295	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014296	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014297	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014298	0	0	3	0	0	0	0	4	2	0	0	1	10
OG0014299	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014300	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014301	0	0	2	0	0	0	0	4	2	0	1	1	10
OG0014302	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014303	0	0	1	0	0	0	0	0	2	0	1	6	10
OG0014304	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014305	0	0	4	0	0	0	0	6	0	0	0	0	10
OG0014306	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014307	0	0	5	0	0	0	0	3	0	0	1	1	10
OG0014308	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014309	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014310	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014311	0	0	8	0	0	0	0	0	0	0	2	0	10
OG0014312	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014313	0	0	10	0	0	0	0	0	0	0	0	0	10
OG0014314	0	0	2	0	0	0	0	0	5	0	1	2	10
OG0014315	0	0	0	4	0	3	2	0	0	1	0	0	10
OG0014316	0	0	0	7	0	3	0	0	0	0	0	0	10
OG0014317	0	0	0	1	0	2	0	0	5	0	1	1	10
OG0014318	0	0	0	1	0	1	0	0	8	0	0	0	10
OG0014319	0	0	0	2	0	0	0	0	7	0	1	0	10
OG0014320	0	0	0	5	0	5	0	0	0	0	0	0	10
OG0014321	0	0	0	1	0	0	0	0	0	0	1	8	10
OG0014322	0	0	0	10	0	0	0	0	0	0	0	0	10
OG0014323	0	0	0	2	0	0	0	0	0	0	1	7	10
OG0014324	0	0	0	0	10	0	0	0	0	0	0	0	10
OG0014325	0	0	0	0	10	0	0	0	0	0	0	0	10
OG0014326	0	0	0	0	7	0	0	0	3	0	0	0	10
OG0014327	0	0	0	0	6	0	0	0	0	2	2	0	10
OG0014328	0	0	0	0	10	0	0	0	0	0	0	0	10
OG0014329	0	0	0	0	1	0	0	0	0	1	8	0	10
OG0014330	0	0	0	0	2	1	0	0	0	7	0	0	10
OG0014331	0	0	0	0	1	5	3	0	0	1	0	0	10
OG0014332	0	0	0	0	10	0	0	0	0	0	0	0	10
OG0014333	0	0	0	0	0	9	0	0	0	1	0	0	10
OG0014334	0	0	0	0	0	7	2	0	0	1	0	0	10
OG0014335	0	0	0	0	0	1	0	0	1	0	7	1	10
OG0014336	0	0	0	0	0	0	9	1	0	0	0	0	10
OG0014337	0	0	0	0	0	0	10	0	0	0	0	0	10
OG0014338	0	0	0	0	0	0	10	0	0	0	0	0	10
OG0014339	0	0	0	0	0	0	10	0	0	0	0	0	10
OG0014340	0	0	0	0	0	0	1	0	7	0	1	1	10
OG0014341	0	0	0	0	0	0	1	0	9	0	0	0	10
OG0014342	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014343	0	0	0	0	0	0	0	8	1	0	0	1	10
OG0014344	0	0	0	0	0	0	0	1	0	0	9	0	10
OG0014345	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014346	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014347	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014348	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014349	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014350	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014351	0	0	0	0	0	0	0	9	1	0	0	0	10
OG0014352	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014353	0	0	0	0	0	0	0	3	1	0	1	5	10
OG0014354	0	0	0	0	0	0	0	4	0	0	0	6	10
OG0014355	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014356	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014357	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014358	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014359	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014360	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014361	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014362	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014363	0	0	0	0	0	0	0	7	1	0	1	1	10
OG0014364	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014365	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014366	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014367	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014368	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014369	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014370	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014371	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014372	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014373	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014374	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014375	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014376	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014377	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014378	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014379	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014380	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014381	0	0	0	0	0	0	0	8	2	0	0	0	10
OG0014382	0	0	0	0	0	0	0	10	0	0	0	0	10
OG0014383	0	0	0	0	0	0	0	1	9	0	0	0	10
OG0014384	0	0	0	0	0	0	0	1	0	0	9	0	10
OG0014385	0	0	0	0	0	0	0	1	0	0	9	0	10
OG0014386	0	0	0	0	0	0	0	0	9	0	1	0	10
OG0014387	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014388	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014389	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014390	0	0	0	0	0	0	0	0	9	1	0	0	10
OG0014391	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014392	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014393	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014394	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014395	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014396	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014397	0	0	0	0	0	0	0	0	4	0	6	0	10
OG0014398	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014399	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014400	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014401	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014402	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014403	0	0	0	0	0	0	0	0	1	1	8	0	10
OG0014404	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014405	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014406	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014407	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014408	0	0	0	0	0	0	0	0	7	0	0	3	10
OG0014409	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014410	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014411	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014412	0	0	0	0	0	0	0	0	6	0	4	0	10
OG0014413	0	0	0	0	0	0	0	0	9	0	1	0	10
OG0014414	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014415	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014416	0	0	0	0	0	0	0	0	9	0	1	0	10
OG0014417	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014418	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014419	0	0	0	0	0	0	0	0	4	0	6	0	10
OG0014420	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014421	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014422	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014423	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014424	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014425	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014426	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014427	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014428	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014429	0	0	0	0	0	0	0	0	5	0	2	3	10
OG0014430	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014431	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014432	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014433	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014434	0	0	0	0	0	0	0	0	10	0	0	0	10
OG0014435	0	0	0	0	0	0	0	0	8	0	0	2	10
OG0014436	0	0	0	0	0	0	0	0	0	10	0	0	10
OG0014437	0	0	0	0	0	0	0	0	0	10	0	0	10
OG0014438	0	0	0	0	0	0	0	0	0	10	0	0	10
OG0014439	0	0	0	0	0	0	0	0	0	10	0	0	10
OG0014440	0	0	0	0	0	0	0	0	0	10	0	0	10
OG0014441	0	0	0	0	0	0	0	0	0	10	0	0	10
OG0014442	0	0	0	0	0	0	0	0	0	10	0	0	10
OG0014443	0	0	0	0	0	0	0	0	0	10	0	0	10
OG0014444	0	0	0	0	0	0	0	0	0	10	0	0	10
OG0014445	0	0	0	0	0	0	0	0	0	10	0	0	10
OG0014446	0	0	0	0	0	0	0	0	0	10	0	0	10
OG0014447	0	0	0	0	0	0	0	0	0	10	0	0	10
OG0014448	0	0	0	0	0	0	0	0	0	10	0	0	10
OG0014449	0	0	0	0	0	0	0	0	0	10	0	0	10
OG0014450	0	0	0	0	0	0	0	0	0	10	0	0	10
OG0014451	0	0	0	0	0	0	0	0	0	10	0	0	10
OG0014452	0	0	0	0	0	0	0	0	0	10	0	0	10
OG0014453	0	0	0	0	0	0	0	0	0	10	0	0	10
OG0014454	0	0	0	0	0	0	0	0	0	10	0	0	10
OG0014455	0	0	0	0	0	0	0	0	0	2	7	1	10
OG0014456	0	0	0	0	0	0	0	0	0	2	0	8	10
OG0014457	0	0	0	0	0	0	0	0	0	1	0	9	10
OG0014458	0	0	0	0	0	0	0	0	0	0	9	1	10
OG0014459	0	0	0	0	0	0	0	0	0	0	10	0	10
OG0014460	0	0	0	0	0	0	0	0	0	0	9	1	10
OG0014461	0	0	0	0	0	0	0	0	0	0	10	0	10
OG0014462	0	0	0	0	0	0	0	0	0	0	10	0	10
OG0014463	0	0	0	0	0	0	0	0	0	0	10	0	10
OG0014464	0	0	0	0	0	0	0	0	0	0	10	0	10
OG0014465	0	0	0	0	0	0	0	0	0	0	10	0	10
OG0014466	0	0	0	0	0	0	0	0	0	0	10	0	10
OG0014467	0	0	0	0	0	0	0	0	0	0	10	0	10
OG0014468	0	0	0	0	0	0	0	0	0	0	10	0	10
OG0014469	0	0	0	0	0	0	0	0	0	0	9	1	10
OG0014470	0	0	0	0	0	0	0	0	0	0	0	10	10
OG0014471	0	0	0	0	0	0	0	0	0	0	0	10	10
OG0014472	0	0	0	0	0	0	0	0	0	0	0	10	10
OG0014473	0	0	0	0	0	0	0	0	0	0	0	10	10
OG0014474	0	0	0	0	0	0	0	0	0	0	0	10	10
OG0014475	0	0	0	0	0	0	0	0	0	0	0	10	10
OG0014476	0	0	0	0	0	0	0	0	0	0	0	10	10
OG0014477	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014478	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014479	1	0	2	0	2	0	0	0	0	1	1	2	9
OG0014480	3	1	1	0	1	0	0	1	0	1	0	1	9
OG0014481	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014482	1	1	0	1	1	1	0	0	0	1	1	2	9
OG0014483	8	0	0	1	0	0	0	0	0	0	0	0	9
OG0014484	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014485	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014486	1	0	4	0	0	0	0	3	0	0	0	1	9
OG0014487	1	0	0	0	0	0	0	4	2	0	1	1	9
OG0014488	8	0	0	0	0	0	0	0	0	0	1	0	9
OG0014489	2	0	0	0	0	0	0	2	2	0	1	2	9
OG0014490	1	0	2	0	1	0	0	1	1	1	1	1	9
OG0014491	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014492	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014493	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014494	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014495	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014496	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014497	2	1	1	0	1	0	0	1	1	1	0	1	9
OG0014498	1	1	1	0	1	0	0	1	1	1	1	1	9
OG0014499	1	1	0	0	1	0	0	4	0	1	1	0	9
OG0014500	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014501	1	0	0	0	0	0	0	4	1	0	1	2	9
OG0014502	5	0	0	0	0	4	0	0	0	0	0	0	9
OG0014503	6	0	1	0	0	1	0	0	1	0	0	0	9
OG0014504	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014505	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014506	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014507	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014508	2	0	0	0	1	0	0	2	1	1	1	1	9
OG0014509	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014510	1	0	1	1	0	1	1	2	0	0	1	1	9
OG0014511	2	0	0	0	0	0	0	3	2	0	1	1	9
OG0014512	1	0	0	0	0	0	0	2	2	0	1	3	9
OG0014513	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014514	1	0	2	0	0	0	0	2	1	0	2	1	9
OG0014515	1	1	0	0	1	0	0	0	0	5	0	1	9
OG0014516	1	0	0	0	0	0	0	0	6	0	0	2	9
OG0014517	1	1	1	0	1	0	0	1	1	1	1	1	9
OG0014518	1	1	1	0	1	1	1	0	0	1	1	1	9
OG0014519	2	0	1	0	0	0	0	0	2	2	0	2	9
OG0014520	2	1	0	0	1	0	0	1	2	1	0	1	9
OG0014521	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014522	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014523	4	0	1	0	0	0	0	2	0	0	1	1	9
OG0014524	1	0	0	0	1	1	1	2	1	0	1	1	9
OG0014525	6	0	0	0	0	0	0	0	0	1	0	2	9
OG0014526	1	0	0	2	0	2	0	0	0	1	2	1	9
OG0014527	1	0	2	0	0	0	0	2	2	0	0	2	9
OG0014528	1	1	1	0	1	0	0	2	1	1	0	1	9
OG0014529	2	0	0	0	1	1	1	0	1	0	2	1	9
OG0014530	1	0	0	0	0	0	0	2	2	0	1	3	9
OG0014531	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014532	1	1	0	1	1	0	0	1	0	3	0	1	9
OG0014533	1	1	1	0	1	0	0	1	1	1	1	1	9
OG0014534	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014535	4	0	0	0	0	0	0	5	0	0	0	0	9
OG0014536	1	0	0	0	0	0	0	4	2	0	1	1	9
OG0014537	2	1	0	0	0	0	0	5	0	0	0	1	9
OG0014538	3	0	0	0	0	0	0	1	3	0	1	1	9
OG0014539	2	1	0	0	0	0	0	0	1	0	4	1	9
OG0014540	1	1	1	0	1	0	0	2	0	1	1	1	9
OG0014541	1	0	1	0	0	0	0	2	1	0	1	3	9
OG0014542	2	1	0	0	0	0	0	0	0	0	4	2	9
OG0014543	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014544	1	0	0	0	1	0	0	1	0	0	6	0	9
OG0014545	8	0	0	0	0	0	1	0	0	0	0	0	9
OG0014546	1	1	0	0	1	0	0	4	0	2	0	0	9
OG0014547	2	2	0	0	0	0	0	0	0	4	1	0	9
OG0014548	1	0	1	0	0	0	0	3	3	0	1	0	9
OG0014549	2	0	0	0	0	0	0	3	3	0	0	1	9
OG0014550	1	0	0	1	1	1	1	1	1	1	0	1	9
OG0014551	1	1	1	0	0	0	0	1	1	1	1	2	9
OG0014552	5	0	0	0	0	0	0	1	1	0	1	1	9
OG0014553	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014554	1	1	0	0	1	0	0	1	2	0	1	2	9
OG0014555	3	0	0	2	0	1	1	0	0	0	0	2	9
OG0014556	2	0	2	0	0	0	0	0	0	0	0	5	9
OG0014557	1	0	1	0	1	0	0	3	1	0	1	1	9
OG0014558	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014559	2	0	0	0	0	0	0	2	1	0	1	3	9
OG0014560	1	0	0	0	0	0	0	3	2	0	1	2	9
OG0014561	2	0	7	0	0	0	0	0	0	0	0	0	9
OG0014562	1	1	0	1	1	1	0	1	0	0	0	3	9
OG0014563	4	0	2	0	0	0	0	2	0	0	0	1	9
OG0014564	4	0	1	0	0	0	0	4	0	0	0	0	9
OG0014565	2	0	1	0	0	0	0	0	4	0	1	1	9
OG0014566	1	0	0	1	0	1	1	2	0	1	0	2	9
OG0014567	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014568	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014569	1	1	0	0	1	2	1	0	0	1	1	1	9
OG0014570	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014571	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014572	9	0	0	0	0	0	0	0	0	0	0	0	9
OG0014573	7	1	0	0	0	0	0	0	1	0	0	0	9
OG0014574	1	1	1	0	1	0	0	2	1	0	1	1	9
