,target_id,AT_gene_id,Symbol,Description,Position
1022,Dm_00019662-RA,AT3G62420.1," Symbols: ATBZIP53, BZIP53 ", basic region/leucine zipper motif 53 , chr3:23091844-23092284 REVERSE LENGTH=146
1023,Dm_00004907-RA,AT5G26660.1," Symbols: ATMYB86, MYB86 ", myb domain protein 86 , chr5:9331775-9333044 REVERSE LENGTH=352
1024,Dm_00004014-RA,AT4G39010.1," Symbols: AtGH9B18, CEL6, GH9B18 "," glycosyl hydrolase 9B18, CELLULASE 6 ", chr4:18176162-18179102 REVERSE LENGTH=497
1025,Dm_00007941-RA,AT4G08920.1," Symbols: OOP2, BLU1, ATCRY1, CRY1, HY4 "," ELONGATED HYPOCOTYL 4, cryptochrome 1, BLUE LIGHT UNINHIBITED 1, OUT OF PHASE 2 ", chr4:5724260-5726905 FORWARD LENGTH=681
1026,Dm_00014071-RA,AT3G57680.1, Symbols: CtpB ,  , chr3:21381054-21383629 FORWARD LENGTH=519
1027,Dm_00000639-RA,AT1G15250.2, Symbols: RPL37A ,  , chr1:5248825-5249381 REVERSE LENGTH=95
1028,Dm_00001331-RA,AT5G45775.2, Symbols: no symbol available , no full name available , chr5:18565281-18566496 REVERSE LENGTH=182
1029,Dm_00002285-RA,AT5G46070.1, Symbols: GBPL3 , GUANYLATE-BINDING PROTEIN-LIKE 3 , chr5:18683468-18688397 FORWARD LENGTH=1082
1030,Dm_00004351-RA,AT4G37510.1, Symbols: no symbol available , no full name available , chr4:17626259-17628854 REVERSE LENGTH=537
1031,Dm_00009034-RA,AT5G18660.1," Symbols: PCB2, DVR "," ""3,8-divinyl protochlorophyllide a 8-vinyl reductase"", PALE-GREEN AND CHLOROPHYLL B REDUCED 2 ", chr5:6220872-6222125 REVERSE LENGTH=417
1032,Dm_00012514-RA,AT1G56500.3, Symbols: SOQ1 , suppressor of quenching 1 , chr1:21160665-21167092 FORWARD LENGTH=853
1033,Dm_00013424-RA,AT1G15550.1," Symbols: GA4, ATGA3OX1, GA3OX1 "," ARABIDOPSIS THALIANA GIBBERELLIN 3 BETA-HYDROXYLASE 1, GA REQUIRING 4, gibberellin 3-oxidase 1 ", chr1:5344569-5346078 REVERSE LENGTH=358
1034,Dm_00013537-RA,AT3G63430.2, Symbols: TRM5 , TON1 Recruiting Motif 5 , chr3:23420605-23422201 FORWARD LENGTH=508
1035,Dm_00003270-RA,AT1G30110.2," Symbols: NUDX25, ATNUDX25 ", nudix hydrolase homolog 25 , chr1:10582700-10583821 FORWARD LENGTH=175
1036,Dm_00000367-RA,AT3G29770.1," Symbols: ATMES11, MES11 "," ARABIDOPSIS THALIANA METHYL ESTERASE 11, methyl esterase 11 ", chr3:11648471-11650565 FORWARD LENGTH=390
1037,Dm_00005584-RA,AT1G12250.2, Symbols: TL20.3 ,  , chr1:4159623-4161269 FORWARD LENGTH=206
1038,Dm_00005860-RA,AT4G21320.1, Symbols: HSA32 , HEAT-STRESS-ASSOCIATED 32 , chr4:11340492-11341732 FORWARD LENGTH=286
1039,Dm_00006115-RA,AT5G56510.5," Symbols: APUM12, PUM12 ", pumilio 12 , chr5:22881721-22883668 FORWARD LENGTH=563
1040,Dm_00013532-RA,AT1G58410.3, Symbols: no symbol available , no full name available , chr1:21701286-21704255 REVERSE LENGTH=867
1041,Dm_00012936-RA,AT5G60690.1," Symbols: IFL, REV, AVB1, IFL1 "," REVOLUTA, INTERFASCICULAR FIBERLESS, INTERFASCICULAR FIBERLESS 1, amphivasal vascular bundle ", chr5:24397734-24401933 FORWARD LENGTH=842
1042,Dm_00014221-RA,AT1G53840.1," Symbols: PME1, ATPME1 ", pectin methylesterase 1 , chr1:20101533-20103458 FORWARD LENGTH=586
1043,Dm_00016831-RA,AT5G54500.1, Symbols: FQR1 , flavodoxin-like quinone reductase 1 , chr5:22124674-22126256 FORWARD LENGTH=204
1044,Dm_00013746-RA,AT1G02065.2, Symbols: SPL8 , squamosa promoter binding protein-like 8 , chr1:365625-366365 FORWARD LENGTH=246
1045,Dm_00016228-RA,AT4G02530.1, Symbols: MPH2 , MAINTENANCE OF PHOTOSYSTEM II UNDER HIGH LIGHT 2 , chr4:1112335-1114005 REVERSE LENGTH=216
1046,Dm_00016738-RA,AT1G67660.3, Symbols: no symbol available , no full name available , chr1:25364065-25365069 FORWARD LENGTH=334
1047,Dm_00000686-RA,AT2G34090.4, Symbols: MEE18 , maternal effect embryo arrest 18 , chr2:14396283-14399275 REVERSE LENGTH=506
1048,Dm_00002014-RA,AT5G16740.1, Symbols: no symbol available , no full name available , chr5:5501044-5502856 REVERSE LENGTH=426
1049,Dm_00001574-RA,AT3G08760.3, Symbols: ATSIK ,  , chr3:2658129-2659984 REVERSE LENGTH=557
1050,Dm_00003968-RA,AT4G09040.1, Symbols: CP33C ,  , chr4:5795075-5797315 REVERSE LENGTH=304
1051,Dm_00001830-RA,AT1G54570.1, Symbols: PES1 , phytyl ester synthase 1 , chr1:20380649-20384953 REVERSE LENGTH=704
1052,Dm_00015047-RA,AT3G62400.1, Symbols: no symbol available , no full name available , chr3:23090295-23090489 FORWARD LENGTH=64
1053,Dm_00012953-RA,AT1G32580.1, Symbols: MORF5 , Multiple Organellar RNA editing Factor 5 , chr1:11784108-11785430 FORWARD LENGTH=229
1054,Dm_00017827-RA,AT2G29050.1," Symbols: ATRBL1, RBL1 ", RHOMBOID-like 1 , chr2:12478245-12480121 FORWARD LENGTH=389
1055,Dm_00001399-RA,AT5G06220.3, Symbols: no symbol available , no full name available , chr5:1880049-1885366 FORWARD LENGTH=884
1056,Dm_00010703-RA,AT1G53730.1, Symbols: SRF6 , STRUBBELIG-receptor family 6 , chr1:20061771-20065475 FORWARD LENGTH=719
1057,Dm_00000078-RA,NA,,,
1058,Dm_00017620-RA,AT4G32810.1," Symbols: CCD8, ATCCD8, MAX4 "," carotenoid cleavage dioxygenase 8, MORE AXILLARY BRANCHING 4 ", chr4:15828348-15831299 FORWARD LENGTH=570
1059,Dm_00011690-RA,AT5G64460.8, Symbols: no symbol available , no full name available , chr5:25773009-25775104 REVERSE LENGTH=282
1060,Dm_00001364-RA,AT4G25000.1," Symbols: ATAMY1, AMY1 ", alpha-amylase-like , chr4:12852109-12853825 REVERSE LENGTH=423
1061,Dm_00013010-RA,AT4G33600.1, Symbols: no symbol available , no full name available , chr4:16144452-16145864 REVERSE LENGTH=470
1062,Dm_00009633-RA,AT5G17870.1, Symbols: PSRP6 , plastid-specific 50S ribosomal protein 6 , chr5:5907817-5908137 FORWARD LENGTH=106
1063,Dm_00012363-RA,AT1G19600.1, Symbols: no symbol available , no full name available , chr1:6779085-6780898 FORWARD LENGTH=355
1064,Dm_00010707-RA,AT5G24010.1, Symbols: no symbol available , no full name available , chr5:8113910-8116384 FORWARD LENGTH=824
1065,Dm_00003563-RA,AT1G01320.3," Symbols: REC1, FLL2 "," FLOURY ENDOSPERM LIKE 2, REDUCED CHLOROPLAST COVERAGE ", chr1:121582-130099 REVERSE LENGTH=1789
1066,Dm_00001342-RA,AT2G27920.1, Symbols: SCPL51 , serine carboxypeptidase-like 51 , chr2:11885777-11889043 REVERSE LENGTH=461
1067,Dm_00003518-RA,AT5G60860.1," Symbols: AtRABA1f, RABA1f ", RAB GTPase homolog A1F , chr5:24484750-24485565 FORWARD LENGTH=217
1068,Dm_00013737-RA,AT5G19500.1, Symbols: no symbol available , no full name available , chr5:6579019-6581699 FORWARD LENGTH=505
1069,Dm_00008043-RA,AT1G73020.3, Symbols: TMEM16 , Trans Membrane Protein 16 , chr1:27469714-27473181 REVERSE LENGTH=665
1070,Dm_00002238-RA,AT4G35760.2, Symbols: LTO1 , Lumen Thiol Oxidoreductase 1 , chr4:16942794-16944622 REVERSE LENGTH=380
1071,Dm_00018210-RA,AT4G36130.1, Symbols: no symbol available , no full name available , chr4:17097613-17098656 FORWARD LENGTH=258
1072,Dm_00010936-RA,AT5G22050.2, Symbols: no symbol available , no full name available , chr5:7301467-7303209 FORWARD LENGTH=307
1073,Dm_00003448-RA,AT5G66470.2," Symbols: Era-1, AtERG1, ERA1 ", ERA (E. coli RAS-like protein)-related GTPase 1 , chr5:26541986-26544302 REVERSE LENGTH=427
1074,Dm_00007134-RA,AT1G74850.1," Symbols: PDE343, PTAC2 "," plastid transcriptionally active 2, PIGMENT DEFECTIVE 343 ", chr1:28119237-28122314 REVERSE LENGTH=862
1075,Dm_00003208-RA,NA,,,
1076,Dm_00004695-RA,AT2G04270.7," Symbols: RNEE/G, RNE "," RNAse E/G-like, RNase E ", chr2:1476103-1480014 FORWARD LENGTH=818
1077,Dm_00020774-RA,AT4G02510.4," Symbols: TOC86, ATTOC159, TOC160, PPI2, TOC159 "," translocon at the outer envelope membrane of chloroplasts 159, PLASTID PROTEIN IMPORT 2, TRANSLOCON AT THE OUTER ENVELOPE MEMBRANE OF CHLOROPLASTS 86, TRANSLOCON AT THE OUTER ENVELOPE MEMBRANE OF CHLOROPLASTS 160 ", chr4:1104766-1109360 FORWARD LENGTH=1503
1078,Dm_00000781-RA,AT3G52780.1," Symbols: ATPAP20, PAP20 ",  , chr3:19561525-19564195 REVERSE LENGTH=427
1079,Dm_00005007-RA,AT5G35080.1," Symbols: OS9, AtOS9 ", OS9 , chr5:13354552-13356725 REVERSE LENGTH=282
1080,Dm_00010239-RA,AT1G08110.4," Symbols: AtGLYI2, GLYI2, GLXI:3 "," Glyoxalase12, Glyoxalase I;3 ", chr1:2535463-2537630 FORWARD LENGTH=235
1081,Dm_00013802-RA,AT4G15830.1, Symbols: no symbol available , no full name available , chr4:8995285-8996548 REVERSE LENGTH=296
1082,Dm_00000149-RA,AT5G42310.1, Symbols: CRP1 , Chloroplast RNA Processing 1 , chr5:16915860-16918238 FORWARD LENGTH=709
1083,Dm_00003163-RA,AT2G20780.1, Symbols: no symbol available , no full name available , chr2:8947496-8949170 REVERSE LENGTH=526
1084,Dm_00018085-RA,AT2G43850.3, Symbols: ILK1 , INTEGRIN-LINKED KINASE1 , chr2:18159600-18161984 REVERSE LENGTH=478
1085,Dm_00007794-RA,AT2G01320.4, Symbols: ABCG7 , ATP-binding cassette G7 , chr2:154669-158063 REVERSE LENGTH=725
1086,Dm_00000234-RA,AT3G03000.1, Symbols: no symbol available , no full name available , chr3:677388-677885 FORWARD LENGTH=165
1087,Dm_00000718-RA,AT5G46110.2," Symbols: APE2, TPT "," triose-phosphate &#8260; phosphate translocator, ACCLIMATION OF PHOTOSYNTHESIS TO  ENVIRONMENT 2 ", chr5:18698019-18700212 FORWARD LENGTH=297
1088,Dm_00005592-RA,AT2G42750.1, Symbols: DJC77 , DNA J protein C77 , chr2:17793404-17795419 FORWARD LENGTH=344
1089,Dm_00001056-RA,AT5G20140.2," Symbols: HBP5, AtHBP5 ", haem-binding protein 5 , chr5:6799066-6800892 REVERSE LENGTH=395
1090,Dm_00001156-RA,AT1G12920.1, Symbols: ERF1-2 , eukaryotic release factor 1-2 , chr1:4396555-4397859 REVERSE LENGTH=434
1091,Dm_00006545-RA,AT5G50920.1," Symbols: DCA1, CLPC, ATHSP93-V, CLPC1, HSP93-V "," HEAT SHOCK PROTEIN 93-V, CLPC homologue 1, DE-REGULATED CAO ACCUMULATION 1 ", chr5:20715710-20719800 REVERSE LENGTH=929
1092,Dm_00008688-RA,AT2G09990.1, Symbols: no symbol available , no full name available , chr2:3781442-3781882 FORWARD LENGTH=146
1093,Dm_00005186-RA,AT1G05070.1, Symbols: ELMO2 ,  , chr1:1457172-1458531 REVERSE LENGTH=184
1094,Dm_00000199-RA,AT3G10960.1," Symbols: ATAZG1, AZG1 ", AZA-guanine resistant1 , chr3:3424986-3426725 REVERSE LENGTH=579
1095,Dm_00002185-RA,AT3G29180.3, Symbols: no symbol available , no full name available , chr3:11149073-11151322 FORWARD LENGTH=513
1096,Dm_00002827-RA,AT1G15110.4," Symbols: AtPSS1, PSS1 "," phosphatidylserine synthase 1, Phytophthora sojae susceptible 1 ", chr1:5199594-5201908 FORWARD LENGTH=425
1097,Dm_00008080-RA,AT3G56200.1, Symbols: no symbol available , no full name available , chr3:20850087-20851779 FORWARD LENGTH=435
1098,Dm_00014872-RA,AT1G61580.1," Symbols: RPL3B, ARP2 "," ARABIDOPSIS RIBOSOMAL PROTEIN 2, R-protein L3 B ", chr1:22720833-22722402 REVERSE LENGTH=390
1099,Dm_00000480-RA,AT2G28190.1," Symbols: CSD2, CZSOD2, SOD2, AtSOD2 "," COPPER/ZINC SUPEROXIDE DISMUTASE 2, superoxide dismutase 2, copper/zinc superoxide dismutase 2 ", chr2:12014548-12016303 FORWARD LENGTH=216
1100,Dm_00000660-RA,AT2G25870.1, Symbols: AtYbeY , YbeY endoribonuclease , chr2:11031159-11034302 FORWARD LENGTH=584
1101,Dm_00013741-RA,AT3G23070.1," Symbols: CFM3A, ATCFM3A ", CRM family member 3A , chr3:8203548-8207243 FORWARD LENGTH=881
1102,Dm_00005905-RA,AT4G18370.1," Symbols: HHOA, DEGP5, DEG5 "," degradation of periplasmic proteins 5, PROTEASE HHOA PRECUSOR, DEGP PROTEASE 5 ", chr4:10149235-10151051 FORWARD LENGTH=323
1103,Dm_00011165-RA,AT5G09830.1," Symbols: BolA3, BolA2 "," homolog of E.coli BolA 2, BolA3 ", chr5:3057816-3058769 REVERSE LENGTH=93
1104,Dm_00008204-RA,AT1G08490.1," Symbols: ATSUFS, SUFS, ATCPNIFS, ATNFS2, CPNIFS ", chloroplastic NIFS-like cysteine desulfurase , chr1:2685980-2688547 REVERSE LENGTH=463
1105,Dm_00012164-RA,AT5G46580.1, Symbols: SOT1 , SUPPRESSOR OF THYLAKOID FORMATION 1 , chr5:18897510-18899645 REVERSE LENGTH=711
1106,Dm_00008897-RA,AT5G46570.1, Symbols: BSK2 , brassinosteroid-signaling kinase 2 , chr5:18894687-18897198 FORWARD LENGTH=489
1107,Dm_00013170-RA,AT1G48830.2, Symbols: no symbol available , no full name available , chr1:18059854-18060935 REVERSE LENGTH=191
1108,Dm_00020374-RA,AT4G19030.1," Symbols: NIP1;1, ATNLM1, AT-NLM1, NLM1 "," NOD26-LIKE INTRINSIC PROTEIN 1;1, NOD26-like major intrinsic protein 1, NOD26-LIKE MAJOR INTRINSIC PROTEIN 1 ", chr4:10421728-10423409 REVERSE LENGTH=296
1109,Dm_00008294-RA,AT1G31770.1," Symbols: AtABCG14, ABCG14 ", ATP-binding cassette G14 , chr1:11375252-11377644 REVERSE LENGTH=648
1110,Dm_00001604-RA,AT2G45550.1, Symbols: CYP76C4 ," ""cytochrome P450, family 76, subfamily C, polypeptide 4"" ", chr2:18773541-18775654 REVERSE LENGTH=511
1111,Dm_00007564-RA,AT3G16640.1," Symbols: AtTCTP1, TCTP1 ", translationally controlled tumor protein , chr3:5669709-5670729 REVERSE LENGTH=168
1112,Dm_00008956-RA,AT5G54280.2," Symbols: ATM4, ATMYOS1, ATM2 "," ARABIDOPSIS THALIANA MYOSIN 1, myosin 2, ARABIDOPSIS THALIANA MYOSIN 4 ", chr5:22039606-22045592 REVERSE LENGTH=1220
1113,Dm_00011878-RA,AT4G03200.1, Symbols: no symbol available , no full name available , chr4:1408296-1412566 FORWARD LENGTH=818
1114,Dm_00016655-RA,AT3G57990.1, Symbols: OEP40 ,  , chr3:21470244-21471347 REVERSE LENGTH=367
1115,Dm_00013554-RA,NA,,,
1116,Dm_00014362-RA,AT2G34640.1," Symbols: PAP5, TAC12, PTAC12, HMR "," plastid transcriptionally active 12, HEMERA ", chr2:14582061-14584345 REVERSE LENGTH=527
1117,Dm_00016007-RA,AT1G22460.1, Symbols: no symbol available , no full name available , chr1:7927530-7930351 REVERSE LENGTH=565
1118,Dm_00015547-RA,AT5G02610.1, Symbols: no symbol available , no full name available , chr5:587611-588547 FORWARD LENGTH=123
1119,Dm_00015332-RA,AT4G38225.1, Symbols: no symbol available , no full name available , chr4:17927230-17928613 FORWARD LENGTH=363
1120,Dm_00000547-RA,NA,,,
1121,Dm_00002473-RA,AT4G28530.1," Symbols: anac074, NAC074, KIRA1 "," KIR1, NAC domain containing protein 74 ", chr4:14090725-14094603 REVERSE LENGTH=352
1122,Dm_00003994-RA,AT3G05625.1, Symbols: no symbol available , no full name available , chr3:1632408-1633912 FORWARD LENGTH=257
1123,Dm_00006899-RA,AT1G28480.1," Symbols: GRXC9, ROXY19, GRX480 ",  , chr1:10013634-10014047 REVERSE LENGTH=137
1124,Dm_00020845-RA,AT1G07030.1, Symbols: MIT2 , mitochondrial iron transporter 2 , chr1:2158631-2160524 REVERSE LENGTH=326
1125,Dm_00006146-RA,AT5G54270.1," Symbols: LHCB3, LHCB3*1 ", light-harvesting chlorophyll B-binding protein 3 , chr5:22038424-22039383 FORWARD LENGTH=265
1126,Dm_00007875-RA,AT3G12650.1, Symbols: no symbol available , no full name available , chr3:4017881-4018597 REVERSE LENGTH=238
1127,Dm_00001566-RA,AT3G08710.3," Symbols: TRX H9, ATH9, TRXh9, TH9 "," THIOREDOXIN TYPE H 9, thioredoxin H-type 9 ", chr3:2645590-2646304 FORWARD LENGTH=140
1128,Dm_00003359-RA,AT4G37240.1, Symbols: no symbol available , no full name available , chr4:17524546-17525052 FORWARD LENGTH=168
1129,Dm_00011342-RA,AT1G30440.1, Symbols: no symbol available , no full name available , chr1:10759475-10762199 FORWARD LENGTH=665
1130,Dm_00020244-RA,AT1G29700.2, Symbols: no symbol available , no full name available , chr1:10385196-10386906 REVERSE LENGTH=350
1131,Dm_00011412-RA,AT1G52155.1, Symbols: no symbol available , no full name available , chr1:19417666-19419591 FORWARD LENGTH=319
1132,Dm_00013228-RA,AT3G06430.1," Symbols: PPR2, AtPPR2, EMB2750 "," embryo defective 2750, pentatricopeptide repeat 2, pentatricopeptide repeat protein 2 ", chr3:1956658-1958240 REVERSE LENGTH=486
1133,Dm_00008452-RA,AT5G17540.1, Symbols: no symbol available , no full name available , chr5:5782061-5783682 REVERSE LENGTH=461
1134,Dm_00010760-RA,AT2G23840.1, Symbols: no symbol available , no full name available , chr2:10153982-10155600 REVERSE LENGTH=284
1135,Dm_00017438-RA,AT5G17670.1, Symbols: no symbol available , no full name available , chr5:5821082-5822600 FORWARD LENGTH=309
1136,Dm_00004838-RA,AT5G61240.1, Symbols: no symbol available , no full name available , chr5:24629485-24631958 FORWARD LENGTH=326
1137,Dm_00003157-RA,AT2G20690.1, Symbols: no symbol available , no full name available , chr2:8923342-8924621 FORWARD LENGTH=271
1138,Dm_00020779-RA,AT5G02960.1, Symbols: no symbol available , no full name available , chr5:693280-694396 REVERSE LENGTH=142
1139,Dm_00003749-RA,AT5G59480.5, Symbols: no symbol available , no full name available , chr5:23979619-23981156 REVERSE LENGTH=282
1140,Dm_00010915-RA,AT4G08350.1," Symbols: GTA2, SPT5-2, GTA02 ", global transcription factor group A2 , chr4:5286351-5292072 FORWARD LENGTH=1041
1141,Dm_00008870-RA,AT5G42680.2, Symbols: no symbol available , no full name available , chr5:17114640-17115356 FORWARD LENGTH=238
1142,Dm_00018035-RA,AT1G67700.5, Symbols: HHL1 , HYPERSENSITIVE TO HIGH LIGHT 1 , chr1:25374295-25375810 FORWARD LENGTH=231
1143,Dm_00012476-RA,AT5G36170.1," Symbols: HCF109, ATPRFB ", high chlorophyll fluorescent 109 , chr5:14236083-14237974 REVERSE LENGTH=456
1144,Dm_00017811-RA,AT2G35500.1, Symbols: SKL2 , shikimate kinase-like 2 , chr2:14914038-14915909 FORWARD LENGTH=387
1145,Dm_00016253-RA,AT4G37530.1, Symbols: no symbol available , no full name available , chr4:17634786-17636082 FORWARD LENGTH=329
1146,Dm_00012580-RA,AT1G25530.1, Symbols: no symbol available , no full name available , chr1:8964827-8967391 REVERSE LENGTH=440
1147,Dm_00004884-RA,AT1G04970.1, Symbols: LBR-1 ,  , chr1:1411216-1413431 FORWARD LENGTH=488
1148,Dm_00000780-RA,AT3G52820.1," Symbols: ATPAP22, PAP22 "," purple acid phosphatase 22, PURPLE ACID PHOSPHATASE 22 ", chr3:19574236-19576938 REVERSE LENGTH=434
1149,Dm_00016107-RA,AT4G32890.1, Symbols: GATA9 , GATA transcription factor 9 , chr4:15875598-15876615 FORWARD LENGTH=308
1150,Dm_00007193-RA,AT2G35800.1, Symbols: SAMTL , S-adenosyl methionine transporter-like , chr2:15044437-15048352 FORWARD LENGTH=823
1151,Dm_00004273-RA,NA,,,
1152,Dm_00016256-RA,AT4G19100.1, Symbols: PAM68 , photosynthesis affected mutant 68 , chr4:10453453-10454359 FORWARD LENGTH=214
1153,Dm_00003156-RA,AT4G03560.1," Symbols: FOU2, ATTPC1, TPC1, ATCCH1 "," two-pore  channel 1, CALCIUM CHANNEL 1, FATTY ACID OXYGENATION UPREGULATED 2 ", chr4:1580253-1585691 FORWARD LENGTH=733
1154,Dm_00006344-RA,AT5G23860.2, Symbols: TUB8 , tubulin beta 8 , chr5:8042962-8044528 FORWARD LENGTH=449
1155,Dm_00005620-RA,AT3G63510.1, Symbols: no symbol available , no full name available , chr3:23450542-23452682 FORWARD LENGTH=419
1156,Dm_00000021-RA,AT5G01920.2, Symbols: STN8 , State transition 8 , chr5:359154-360867 FORWARD LENGTH=495
1157,Dm_00005034-RA,AT3G04590.2, Symbols: AHL14 , AT-hook motif nuclear localized protein 14 , chr3:1239245-1241603 REVERSE LENGTH=411
1158,Dm_00012097-RA,AT2G34860.2," Symbols: PSA2, EDA3 ", embryo sac development arrest 3 , chr2:14708380-14709804 FORWARD LENGTH=186
1159,Dm_00019108-RA,NA,,,
1160,Dm_00019665-RA,AT5G60640.1," Symbols: PDI2, ATPDIL1-4, ATPDI2, PDIL1-4 "," PROTEIN DISULFIDE ISOMERASE 2, ARABIDOPSIS THALIANA PROTEIN DISULFIDE ISOMERASE 2, PDI-like 1-4 ", chr5:24371141-24373993 REVERSE LENGTH=597
1161,Dm_00006971-RA,AT3G44020.1, Symbols: no symbol available , no full name available , chr3:15801382-15802561 FORWARD LENGTH=159
1162,Dm_00011444-RA,AT1G60600.2, Symbols: ABC4 , ABERRANT CHLOROPLAST DEVELOPMENT 4 , chr1:22324807-22326759 REVERSE LENGTH=382
1163,Dm_00012727-RA,AT4G18220.1, Symbols: no symbol available , no full name available , chr4:10078768-10080109 FORWARD LENGTH=390
1164,Dm_00016707-RA,AT1G24590.1," Symbols: DRN-LIKE, DRNL, BOL, ESR2, SOB2 "," DORNROSCHEN-like, DORNROSCHEN-LIKE, ENHANCER OF SHOOT REGENERATION 2, FOR SUPPRESSOR OF PHYTOCHROMEB-4  2, BOLITA ", chr1:8714389-8715309 REVERSE LENGTH=306
1165,Dm_00001515-RA,AT4G26500.1," Symbols: EMB1374, SufE, ATSUFE, CPSUFE, BolA1, SUFE1 "," ARABIDOPSIS THALIANA SULFUR E, homolog of E.coli BolA 1, MBRYO DEFECTIVE 1374, SULFUR E 1, chloroplast sulfur E ", chr4:13382456-13383571 REVERSE LENGTH=371
1166,Dm_00012588-RA,NA,,,
1167,Dm_00014684-RA,AT3G63170.1," Symbols: FAP1, AtFAP1 ", fatty-acid-binding protein 1 , chr3:23334675-23335993 FORWARD LENGTH=279
1168,Dm_00009940-RA,AT5G35100.3, Symbols: no symbol available , no full name available , chr5:13360459-13361404 REVERSE LENGTH=290
1169,Dm_00014084-RA,AT3G47470.1," Symbols: LHCA4, CAB4 ", light-harvesting chlorophyll-protein complex I subunit A4 , chr3:17493622-17494773 REVERSE LENGTH=251
1170,Dm_00002231-RA,AT4G19645.5, Symbols: no symbol available , no full name available , chr4:10689941-10691298 REVERSE LENGTH=268
1171,Dm_00004918-RA,AT5G62810.1," Symbols: PEX14, AtPED2, ATPEX14, PED2 "," PEROXISOME DEFECTIVE 2, peroxin 14 ", chr5:25220323-25223571 FORWARD LENGTH=507
1172,Dm_00007173-RA,AT2G45590.1, Symbols: no symbol available , no full name available , chr2:18786725-18788776 FORWARD LENGTH=683
1173,Dm_00014124-RA,AT3G13690.3, Symbols: no symbol available , no full name available , chr3:4486920-4490011 FORWARD LENGTH=753
1174,Dm_00008120-RA,AT4G01690.1," Symbols: PPO1, PPOX, HEMG1 ",  , chr4:729929-732309 FORWARD LENGTH=537
1175,Dm_00005391-RA,AT5G64050.1," Symbols: ATERS, OVA3, ERS "," glutamate tRNA synthetase, OVULE ABORTION 3 ", chr5:25630196-25633099 REVERSE LENGTH=570
1176,Dm_00014655-RA,AT5G51545.1, Symbols: LPA2 , low psii accumulation2 , chr5:20936434-20937243 FORWARD LENGTH=185
1177,Dm_00009533-RA,AT5G66350.1, Symbols: SHI , SHORT INTERNODES , chr5:26504714-26506143 REVERSE LENGTH=331
1178,Dm_00007274-RA,AT5G37830.1, Symbols: OXP1 , oxoprolinase 1 , chr5:15056635-15060525 REVERSE LENGTH=1266
1179,Dm_00001802-RA,AT2G47470.1," Symbols: UNE5, MEE30, ATPDI11, PDI11, ATPDIL2-1 "," PROTEIN DISULFIDE ISOMERASE 11, PDI-LIKE 2-1, ARABIDOPSIS THALIANA PROTEIN DISULFIDE ISOMERASE 11, UNFERTILIZED EMBRYO SAC 5, MATERNAL EFFECT EMBRYO ARREST 30 ", chr2:19481503-19483683 FORWARD LENGTH=361
1180,Dm_00004608-RA,AT3G21700.3," Symbols: SGP2, ATSGP2 ",  , chr3:7644581-7646190 FORWARD LENGTH=292
1181,Dm_00006165-RA,AT3G14470.2, Symbols: no symbol available , no full name available , chr3:4857940-4861104 FORWARD LENGTH=1054
